game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.37302699999999994
0, _minimax_hash, _black_, _0.2430889999999999
1, _minimax, _white_, _0.26535500000000006
1, _minimax_hash, _black_, _0.3405969999999999
2, _minimax, _white_, _0.085293
2, _minimax_hash, _black_, _0.08481499999999999
3, _minimax, _white_, _0.3221240000000002
3, _minimax_hash, _black_, _0.28060399999999996
4, _minimax, _white_, _0.33605000000000007
4, _minimax_hash, _black_, _0.497722
5, _minimax, _white_, _0.41692300000000015
5, _minimax_hash, _black_, _0.22537199999999985
6, _minimax, _white_, _0.29314100000000026
6, _minimax_hash, _black_, _0.2922680000000004
7, _minimax, _white_, _0.29181400000000013
7, _minimax_hash, _black_, _0.36936800000000003
8, _minimax, _white_, _0.30272000000000027
8, _minimax_hash, _black_, _0.34381900000000015
9, _minimax, _white_, _0.2276439999999999
9, _minimax_hash, _black_, _0.19991099999999995
10, _minimax, _white_, _0.26687500000000003
10, _minimax_hash, _black_, _0.224281
11, _minimax, _white_, _0.5582329999999998
11, _minimax_hash, _black_, _0.33694000000000063
12, _minimax, _white_, _0.4330830000000002
12, _minimax_hash, _black_, _0.33756600000000025
13, _minimax, _white_, _0.37333600000000017
13, _minimax_hash, _black_, _0.4031560000000004
14, _minimax, _white_, _0.30157100000000037
14, _minimax_hash, _black_, _0.280087
15, _minimax, _white_, _0.29465200000000014
15, _minimax_hash, _black_, _0.30649200000000004
16, _minimax, _white_, _0.2801660000000001
16, _minimax_hash, _black_, _0.30723500000000004
17, _minimax, _white_, _0.37910000000000016
17, _minimax_hash, _black_, _0.23850099999999985
18, _minimax, _white_, _0.14760399999999999
18, _minimax_hash, _black_, _0.134667
19, _minimax, _white_, _0.23478799999999986
19, _minimax_hash, _black_, _0.24027199999999993
20, _minimax, _white_, _0.5945910000000004
20, _minimax_hash, _black_, _0.3418200000000003
21, _minimax, _white_, _0.26836000000000015
21, _minimax_hash, _black_, _0.385031
22, _minimax, _white_, _0.5942280000000002
22, _minimax_hash, _black_, _0.3108930000000002
23, _minimax, _white_, _0.24794899999999997
23, _minimax_hash, _black_, _0.274242
24, _minimax, _white_, _0.4397630000000002
24, _minimax_hash, _black_, _0.5039520000000008
