game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.22263899999999992
0, _alpha_beta_trie, _black_, _0.3466250000000002
1, _alpha_beta, _white_, _0.338968
1, _alpha_beta_trie, _black_, _0.17365999999999993
2, _alpha_beta, _white_, _0.2125219999999999
2, _alpha_beta_trie, _black_, _0.305725
3, _alpha_beta, _white_, _0.45766100000000015
3, _alpha_beta_trie, _black_, _0.6081700000000007
4, _alpha_beta, _white_, _0.39563600000000027
4, _alpha_beta_trie, _black_, _0.4615990000000008
5, _alpha_beta, _white_, _0.3962920000000006
5, _alpha_beta_trie, _black_, _0.3986450000000004
6, _alpha_beta, _white_, _0.22895700000000002
6, _alpha_beta_trie, _black_, _0.29612300000000014
7, _alpha_beta, _white_, _0.2258729999999999
7, _alpha_beta_trie, _black_, _0.21995399999999998
8, _alpha_beta, _white_, _0.6434059999999996
8, _alpha_beta_trie, _black_, _0.3637580000000006
9, _alpha_beta, _white_, _0.41104000000000024
9, _alpha_beta_trie, _black_, _0.5239850000000003
10, _alpha_beta, _white_, _0.5434830000000004
10, _alpha_beta_trie, _black_, _0.42105400000000026
11, _alpha_beta, _white_, _0.4210960000000003
11, _alpha_beta_trie, _black_, _0.3975300000000002
12, _alpha_beta, _white_, _0.2510119999999999
12, _alpha_beta_trie, _black_, _0.2768340000000001
13, _alpha_beta, _white_, _0.335847
13, _alpha_beta_trie, _black_, _0.1845609999999999
14, _alpha_beta, _white_, _0.37137400000000026
14, _alpha_beta_trie, _black_, _0.21711199999999992
15, _alpha_beta, _white_, _0.23287499999999992
15, _alpha_beta_trie, _black_, _0.45086800000000027
16, _alpha_beta, _white_, _0.3335630000000002
16, _alpha_beta_trie, _black_, _0.3718000000000005
17, _alpha_beta, _white_, _0.21138699999999988
17, _alpha_beta_trie, _black_, _0.43288899999999997
18, _alpha_beta, _white_, _0.2593809999999998
18, _alpha_beta_trie, _black_, _0.3210680000000001
19, _alpha_beta, _white_, _0.33807000000000026
19, _alpha_beta_trie, _black_, _0.281247
20, _alpha_beta, _white_, _0.3969220000000005
20, _alpha_beta_trie, _black_, _0.6024080000000002
21, _alpha_beta, _white_, _0.460657
21, _alpha_beta_trie, _black_, _0.3186020000000004
22, _alpha_beta, _white_, _0.4726239999999999
22, _alpha_beta_trie, _black_, _0.3332600000000004
23, _alpha_beta, _white_, _0.2462469999999999
23, _alpha_beta_trie, _black_, _0.26832600000000006
24, _alpha_beta, _white_, _0.6053650000000006
24, _alpha_beta_trie, _black_, _0.412868000000001
25, _alpha_beta, _white_, _0.5485390000000001
25, _alpha_beta_trie, _black_, _0.2978730000000001
26, _alpha_beta, _white_, _0.259268
26, _alpha_beta_trie, _black_, _0.302244
27, _alpha_beta, _white_, _0.36381800000000014
27, _alpha_beta_trie, _black_, _0.3253710000000002
28, _alpha_beta, _white_, _0.47428599999999993
28, _alpha_beta_trie, _black_, _0.46759300000000076
29, _alpha_beta, _white_, _0.21343799999999985
29, _alpha_beta_trie, _black_, _0.31811300000000026
30, _alpha_beta, _white_, _0.24449799999999994
30, _alpha_beta_trie, _black_, _0.581889
31, _alpha_beta, _white_, _0.34564499999999976
31, _alpha_beta_trie, _black_, _0.2482679999999998
32, _alpha_beta, _white_, _0.6569080000000004
32, _alpha_beta_trie, _black_, _0.38000700000000015
33, _alpha_beta, _white_, _0.4097260000000002
33, _alpha_beta_trie, _black_, _0.3660430000000005
34, _alpha_beta, _white_, _0.3926310000000001
34, _alpha_beta_trie, _black_, _0.43849800000000017
35, _alpha_beta, _white_, _0.272613
35, _alpha_beta_trie, _black_, _0.3359940000000001
36, _alpha_beta, _white_, _0.35125300000000015
36, _alpha_beta_trie, _black_, _0.5800230000000002
37, _alpha_beta, _white_, _0.41110000000000013
37, _alpha_beta_trie, _black_, _0.36780600000000035
38, _alpha_beta, _white_, _0.2734980000000001
38, _alpha_beta_trie, _black_, _0.48873
