game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.35698399999999997
0, _minimax_hash, _black_, _0.23243799999999995
1, _minimax, _white_, _0.27229100000000006
1, _minimax_hash, _black_, _0.35907300000000003
2, _minimax, _white_, _0.2921850000000001
2, _minimax_hash, _black_, _0.3750260000000003
3, _minimax, _white_, _0.4732480000000004
3, _minimax_hash, _black_, _0.3238970000000001
4, _minimax, _white_, _0.3000480000000002
4, _minimax_hash, _black_, _0.364855
5, _minimax, _white_, _0.10111199999999998
5, _minimax_hash, _black_, _0.09094799999999999
6, _minimax, _white_, _0.5014630000000005
6, _minimax_hash, _black_, _0.5380520000000004
7, _minimax, _white_, _0.19244899999999987
7, _minimax_hash, _black_, _0.34815999999999997
8, _minimax, _white_, _0.2772350000000002
8, _minimax_hash, _black_, _0.3205320000000002
9, _minimax, _white_, _0.39604300000000003
9, _minimax_hash, _black_, _0.23189699999999988
10, _minimax, _white_, _0.27464199999999994
10, _minimax_hash, _black_, _0.215152
11, _minimax, _white_, _0.12402199999999998
11, _minimax_hash, _black_, _0.034096999999999995
12, _minimax, _white_, _0.20150999999999988
12, _minimax_hash, _black_, _0.38612100000000005
13, _minimax, _white_, _0.279848
13, _minimax_hash, _black_, _0.23021299999999986
14, _minimax, _white_, _0.24636099999999989
14, _minimax_hash, _black_, _0.2990530000000003
15, _minimax, _white_, _0.23462699999999986
15, _minimax_hash, _black_, _0.251026
16, _minimax, _white_, _0.3154740000000004
16, _minimax_hash, _black_, _0.3746800000000003
17, _minimax, _white_, _0.31366400000000005
17, _minimax_hash, _black_, _0.5023150000000002
18, _minimax, _white_, _0.042846999999999996
18, _minimax_hash, _black_, _0.037443
19, _minimax, _white_, _0.314283
19, _minimax_hash, _black_, _0.22796099999999986
20, _minimax, _white_, _0.32533699999999977
20, _minimax_hash, _black_, _0.39552600000000027
21, _minimax, _white_, _0.48972200000000027
21, _minimax_hash, _black_, _0.299691
22, _minimax, _white_, _0.5764159999999999
22, _minimax_hash, _black_, _0.23090199999999986
23, _minimax, _white_, _0.33217100000000016
23, _minimax_hash, _black_, _0.3350750000000001
