game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.4604000000000005
0, _alpha_beta_avl, _black_, _0.30343300000000034
1, _alpha_beta, _white_, _0.04285900000000001
1, _alpha_beta_avl, _black_, _0.053882
2, _alpha_beta, _white_, _0.092722
2, _alpha_beta_avl, _black_, _0.17920900000000003
3, _alpha_beta, _white_, _0.5426929999999999
3, _alpha_beta_avl, _black_, _0.35764900000000033
4, _alpha_beta, _white_, _0.3989780000000002
4, _alpha_beta_avl, _black_, _0.3031590000000002
5, _alpha_beta, _white_, _0.6063290000000002
5, _alpha_beta_avl, _black_, _0.3809460000000008
6, _alpha_beta, _white_, _0.349079
6, _alpha_beta_avl, _black_, _0.26029199999999997
7, _alpha_beta, _white_, _0.23742999999999986
7, _alpha_beta_avl, _black_, _0.33204900000000004
8, _alpha_beta, _white_, _0.194504
8, _alpha_beta_avl, _black_, _0.07579899999999998
9, _alpha_beta, _white_, _0.4856910000000006
9, _alpha_beta_avl, _black_, _0.5754430000000004
10, _alpha_beta, _white_, _0.3140700000000001
10, _alpha_beta_avl, _black_, _0.3381880000000002
11, _alpha_beta, _white_, _0.19246999999999986
11, _alpha_beta_avl, _black_, _0.29824600000000007
12, _alpha_beta, _white_, _0.30331200000000036
12, _alpha_beta_avl, _black_, _0.26419599999999993
13, _alpha_beta, _white_, _0.29878900000000025
13, _alpha_beta_avl, _black_, _0.4752890000000002
14, _alpha_beta, _white_, _0.310429
14, _alpha_beta_avl, _black_, _0.5039730000000004
15, _alpha_beta, _white_, _0.3352510000000002
15, _alpha_beta_avl, _black_, _0.3681600000000002
16, _alpha_beta, _white_, _0.350862
16, _alpha_beta_avl, _black_, _0.18271599999999993
17, _alpha_beta, _white_, _0.22953099999999987
17, _alpha_beta_avl, _black_, _0.21672699999999998
18, _alpha_beta, _white_, _0.6094770000000005
18, _alpha_beta_avl, _black_, _0.6861130000000003
19, _alpha_beta, _white_, _0.2936080000000001
19, _alpha_beta_avl, _black_, _0.25875
20, _alpha_beta, _white_, _0.3639480000000004
20, _alpha_beta_avl, _black_, _0.3551030000000006
21, _alpha_beta, _white_, _0.27746099999999996
21, _alpha_beta_avl, _black_, _0.24476499999999998
22, _alpha_beta, _white_, _0.299082
22, _alpha_beta_avl, _black_, _0.23888699999999993
23, _alpha_beta, _white_, _0.20249199999999987
23, _alpha_beta_avl, _black_, _0.49222700000000025
24, _alpha_beta, _white_, _0.3167890000000002
24, _alpha_beta_avl, _black_, _0.30601900000000026
25, _alpha_beta, _white_, _0.331878
25, _alpha_beta_avl, _black_, _0.195399
26, _alpha_beta, _white_, _0.15966499999999995
26, _alpha_beta_avl, _black_, _0.24724700000000002
27, _alpha_beta, _white_, _0.1914079999999999
27, _alpha_beta_avl, _black_, _0.312444
28, _alpha_beta, _white_, _0.3916350000000002
28, _alpha_beta_avl, _black_, _0.3094430000000001
29, _alpha_beta, _white_, _0.2956070000000002
29, _alpha_beta_avl, _black_, _0.24928999999999996
30, _alpha_beta, _white_, _0.308194
30, _alpha_beta_avl, _black_, _0.26031400000000005
31, _alpha_beta, _white_, _0.3124109999999998
31, _alpha_beta_avl, _black_, _0.3034240000000004
32, _alpha_beta, _white_, _0.5195180000000005
32, _alpha_beta_avl, _black_, _0.6576250000000005
33, _alpha_beta, _white_, _0.34061600000000036
33, _alpha_beta_avl, _black_, _0.4548870000000006
34, _alpha_beta, _white_, _0.27241499999999996
34, _alpha_beta_avl, _black_, _0.4459170000000001
35, _alpha_beta, _white_, _0.293759
35, _alpha_beta_avl, _black_, _0.19245199999999993
36, _alpha_beta, _white_, _0.26153699999999996
36, _alpha_beta_avl, _black_, _0.40287500000000026
37, _alpha_beta, _white_, _0.2711040000000001
37, _alpha_beta_avl, _black_, _0.22656499999999993
38, _alpha_beta, _white_, _0.2375589999999999
38, _alpha_beta_avl, _black_, _0.28244100000000005
39, _alpha_beta, _white_, _0.19136899999999993
39, _alpha_beta_avl, _black_, _0.3231699999999999
40, _alpha_beta, _white_, _0.38520200000000004
40, _alpha_beta_avl, _black_, _0.37162600000000023
41, _alpha_beta, _white_, _0.19640100000000005
41, _alpha_beta_avl, _black_, _0.15363599999999997
42, _alpha_beta, _white_, _0.039138
42, _alpha_beta_avl, _black_, _0.054243
43, _alpha_beta, _white_, _0.20610799999999996
43, _alpha_beta_avl, _black_, _0.2850840000000001
44, _alpha_beta, _white_, _0.2896850000000002
44, _alpha_beta_avl, _black_, _0.20461299999999985
45, _alpha_beta, _white_, _0.2174229999999999
45, _alpha_beta_avl, _black_, _0.25135099999999994
46, _alpha_beta, _white_, _0.31779899999999994
46, _alpha_beta_avl, _black_, _0.25626499999999997
47, _alpha_beta, _white_, _0.22894899999999987
47, _alpha_beta_avl, _black_, _0.19973999999999992
48, _alpha_beta, _white_, _0.13067099999999995
48, _alpha_beta_avl, _black_, _0.24821400000000007
49, _alpha_beta, _white_, _0.41748000000000013
49, _alpha_beta_avl, _black_, _0.257256
50, _alpha_beta, _white_, _0.2913319999999999
50, _alpha_beta_avl, _black_, _0.36526000000000025
51, _alpha_beta, _white_, _0.28414799999999985
51, _alpha_beta_avl, _black_, _0.2384549999999999
52, _alpha_beta, _white_, _0.31206700000000004
52, _alpha_beta_avl, _black_, _0.43393400000000015
53, _alpha_beta, _white_, _0.327652
53, _alpha_beta_avl, _black_, _0.24715399999999996
54, _alpha_beta, _white_, _0.3774760000000002
54, _alpha_beta_avl, _black_, _0.4877260000000004
55, _alpha_beta, _white_, _0.256612
55, _alpha_beta_avl, _black_, _0.3681740000000003
56, _alpha_beta, _white_, _0.3942260000000003
56, _alpha_beta_avl, _black_, _0.2173889999999998
57, _alpha_beta, _white_, _0.12073699999999998
57, _alpha_beta_avl, _black_, _0.26924800000000004
58, _alpha_beta, _white_, _0.191028
58, _alpha_beta_avl, _black_, _0.060844999999999996
59, _alpha_beta, _white_, _0.120632
59, _alpha_beta_avl, _black_, _0.135244
60, _alpha_beta, _white_, _0.2821900000000002
60, _alpha_beta_avl, _black_, _0.5406839999999998
61, _alpha_beta, _white_, _0.055108000000000004
61, _alpha_beta_avl, _black_, _0.054915
62, _alpha_beta, _white_, _0.1625469999999999
62, _alpha_beta_avl, _black_, _0.346231
63, _alpha_beta, _white_, _0.49789000000000067
63, _alpha_beta_avl, _black_, _0.42660400000000104
64, _alpha_beta, _white_, _0.16458500000000004
64, _alpha_beta_avl, _black_, _0.191447
65, _alpha_beta, _white_, _0.2440439999999999
65, _alpha_beta_avl, _black_, _0.16361599999999993
66, _alpha_beta, _white_, _0.46457300000000024
66, _alpha_beta_avl, _black_, _0.3193020000000003
67, _alpha_beta, _white_, _0.28180499999999986
67, _alpha_beta_avl, _black_, _0.18044799999999994
68, _alpha_beta, _white_, _0.21576299999999998
68, _alpha_beta_avl, _black_, _0.15629899999999997
69, _alpha_beta, _white_, _0.24734799999999996
69, _alpha_beta_avl, _black_, _0.35684399999999994
70, _alpha_beta, _white_, _0.20765199999999984
70, _alpha_beta_avl, _black_, _0.343858
71, _alpha_beta, _white_, _0.32575200000000026
71, _alpha_beta_avl, _black_, _0.4385870000000001
72, _alpha_beta, _white_, _0.2586789999999999
72, _alpha_beta_avl, _black_, _0.30977999999999994
73, _alpha_beta, _white_, _0.4845510000000004
73, _alpha_beta_avl, _black_, _0.4613060000000003
74, _alpha_beta, _white_, _0.2293589999999999
74, _alpha_beta_avl, _black_, _0.42095000000000027
75, _alpha_beta, _white_, _0.20550099999999988
75, _alpha_beta_avl, _black_, _0.409853
76, _alpha_beta, _white_, _0.34206699999999995
76, _alpha_beta_avl, _black_, _0.32616900000000015
