game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.3102069999999999
0, _minimax_rb, _black_, _0.2523229999999999
1, _minimax, _white_, _0.19329999999999994
1, _minimax_rb, _black_, _0.30319500000000005
2, _minimax, _white_, _0.3668250000000002
2, _minimax_rb, _black_, _0.45912700000000034
3, _minimax, _white_, _0.24653899999999979
3, _minimax_rb, _black_, _0.3343250000000003
4, _minimax, _white_, _0.5077580000000002
4, _minimax_rb, _black_, _0.3569959999999999
5, _minimax, _white_, _0.4069370000000003
5, _minimax_rb, _black_, _0.4343510000000007
6, _minimax, _white_, _0.165644
6, _minimax_rb, _black_, _0.149334
7, _minimax, _white_, _0.3390970000000002
7, _minimax_rb, _black_, _0.35555199999999987
8, _minimax, _white_, _0.15658499999999992
8, _minimax_rb, _black_, _0.2732960000000001
9, _minimax, _white_, _0.37704400000000016
9, _minimax_rb, _black_, _0.5884889999999998
10, _minimax, _white_, _0.493791
10, _minimax_rb, _black_, _0.2234669999999999
11, _minimax, _white_, _0.27425300000000014
11, _minimax_rb, _black_, _0.3261149999999998
12, _minimax, _white_, _0.29427800000000026
12, _minimax_rb, _black_, _0.3490010000000001
13, _minimax, _white_, _0.39242000000000005
13, _minimax_rb, _black_, _0.30885999999999997
14, _minimax, _white_, _0.3847840000000005
14, _minimax_rb, _black_, _0.4298620000000006
15, _minimax, _white_, _0.2965849999999998
15, _minimax_rb, _black_, _0.23512899999999987
16, _minimax, _white_, _0.4077930000000001
16, _minimax_rb, _black_, _0.40493200000000085
17, _minimax, _white_, _0.35392500000000043
17, _minimax_rb, _black_, _0.39307400000000053
18, _minimax, _white_, _0.5225400000000004
18, _minimax_rb, _black_, _0.3580780000000005
19, _minimax, _white_, _0.24038899999999985
19, _minimax_rb, _black_, _0.3051810000000001
20, _minimax, _white_, _0.20340199999999997
20, _minimax_rb, _black_, _0.2363949999999999
21, _minimax, _white_, _0.26707099999999984
21, _minimax_rb, _black_, _0.37453899999999996
22, _minimax, _white_, _0.298476
22, _minimax_rb, _black_, _0.37514700000000023
23, _minimax, _white_, _0.3092050000000003
23, _minimax_rb, _black_, _0.1825059999999999
24, _minimax, _white_, _0.4699379999999999
24, _minimax_rb, _black_, _0.18892699999999987
25, _minimax, _white_, _0.25528299999999987
25, _minimax_rb, _black_, _0.2832790000000001
26, _minimax, _white_, _0.313282
26, _minimax_rb, _black_, _0.2242269999999999
27, _minimax, _white_, _0.2513179999999998
27, _minimax_rb, _black_, _0.37600300000000014
28, _minimax, _white_, _0.37704799999999994
28, _minimax_rb, _black_, _0.3470440000000003
29, _minimax, _white_, _0.4113280000000001
29, _minimax_rb, _black_, _0.2734760000000001
30, _minimax, _white_, _0.29037099999999993
30, _minimax_rb, _black_, _0.2794099999999999
31, _minimax, _white_, _0.5192849999999999
31, _minimax_rb, _black_, _0.1822959999999999
32, _minimax, _white_, _0.22754099999999985
32, _minimax_rb, _black_, _0.34941900000000015
33, _minimax, _white_, _0.31985099999999994
33, _minimax_rb, _black_, _0.46374400000000043
34, _minimax, _white_, _0.4438780000000003
34, _minimax_rb, _black_, _0.3505030000000003
35, _minimax, _white_, _0.3224690000000001
35, _minimax_rb, _black_, _0.32506400000000024
36, _minimax, _white_, _0.3632910000000003
36, _minimax_rb, _black_, _0.4511500000000007
37, _minimax, _white_, _0.23514899999999983
37, _minimax_rb, _black_, _0.30743699999999996
38, _minimax, _white_, _0.23732799999999998
38, _minimax_rb, _black_, _0.34515100000000004
39, _minimax, _white_, _0.27987599999999996
39, _minimax_rb, _black_, _0.17768699999999998
40, _minimax, _white_, _0.085921
40, _minimax_rb, _black_, _0.18681599999999998
41, _minimax, _white_, _0.17701100000000003
41, _minimax_rb, _black_, _0.13485399999999997
42, _minimax, _white_, _0.4163290000000004
42, _minimax_rb, _black_, _0.4700910000000009
43, _minimax, _white_, _0.21819300000000008
43, _minimax_rb, _black_, _0.2048209999999999
44, _minimax, _white_, _0.3863840000000004
44, _minimax_rb, _black_, _0.40369200000000044
45, _minimax, _white_, _0.3281600000000004
45, _minimax_rb, _black_, _0.36199500000000046
46, _minimax, _white_, _0.5068150000000006
46, _minimax_rb, _black_, _0.5535630000000005
47, _minimax, _white_, _0.08277899999999999
47, _minimax_rb, _black_, _0.10322899999999999
48, _minimax, _white_, _0.330465
48, _minimax_rb, _black_, _0.46290300000000056
49, _minimax, _white_, _0.23092700000000002
49, _minimax_rb, _black_, _0.2599070000000001
50, _minimax, _white_, _0.677916
50, _minimax_rb, _black_, _0.2726260000000002
51, _minimax, _white_, _0.29214700000000005
51, _minimax_rb, _black_, _0.22945399999999996
52, _minimax, _white_, _0.3576029999999999
52, _minimax_rb, _black_, _0.19889299999999988
53, _minimax, _white_, _0.2496629999999999
53, _minimax_rb, _black_, _0.21972099999999992
54, _minimax, _white_, _0.5643820000000005
54, _minimax_rb, _black_, _0.4528680000000007
55, _minimax, _white_, _0.2663420000000001
55, _minimax_rb, _black_, _0.15182999999999996
56, _minimax, _white_, _0.36110000000000025
56, _minimax_rb, _black_, _0.3578930000000002
57, _minimax, _white_, _0.22243499999999994
57, _minimax_rb, _black_, _0.37497900000000006
58, _minimax, _white_, _0.4945230000000003
58, _minimax_rb, _black_, _0.33526200000000017
59, _minimax, _white_, _0.32231300000000007
59, _minimax_rb, _black_, _0.2498769999999999
60, _minimax, _white_, _0.2719919999999999
60, _minimax_rb, _black_, _0.45857200000000004
61, _minimax, _white_, _0.38904900000000003
61, _minimax_rb, _black_, _0.15519999999999995
62, _minimax, _white_, _0.32920400000000005
62, _minimax_rb, _black_, _0.10694799999999996
63, _minimax, _white_, _0.37458100000000044
63, _minimax_rb, _black_, _0.42999200000000026
64, _minimax, _white_, _0.41381900000000016
64, _minimax_rb, _black_, _0.3262020000000002
65, _minimax, _white_, _0.181519
65, _minimax_rb, _black_, _0.19350699999999998
66, _minimax, _white_, _0.3021680000000001
66, _minimax_rb, _black_, _0.25735899999999995
67, _minimax, _white_, _0.6513990000000001
67, _minimax_rb, _black_, _0.26650099999999993
68, _minimax, _white_, _0.21346199999999985
68, _minimax_rb, _black_, _0.42751700000000004
69, _minimax, _white_, _0.10314399999999999
69, _minimax_rb, _black_, _0.16360000000000002
70, _minimax, _white_, _0.15059499999999995
70, _minimax_rb, _black_, _0.34131000000000006
