game_number, agent_type, agent_color, agent_decision_time
104, _alpha_beta_splay, _black_, _0.3166650000000001
105, _alpha_beta, _white_, _0.442669
105, _alpha_beta_splay, _black_, _0.24052099999999985
106, _alpha_beta, _white_, _0.2757829999999999
106, _alpha_beta_splay, _black_, _0.4369160000000003
107, _alpha_beta, _white_, _0.25908399999999987
107, _alpha_beta_splay, _black_, _0.41787000000000035
108, _alpha_beta, _white_, _0.7403050000000002
108, _alpha_beta_splay, _black_, _0.49926200000000126
109, _alpha_beta, _white_, _0.31941700000000006
109, _alpha_beta_splay, _black_, _0.36837700000000034
110, _alpha_beta, _white_, _0.4686380000000001
110, _alpha_beta_splay, _black_, _0.37548600000000015
111, _alpha_beta, _white_, _0.3996010000000005
111, _alpha_beta_splay, _black_, _0.5396350000000004
112, _alpha_beta, _white_, _0.41728600000000077
112, _alpha_beta_splay, _black_, _0.4264630000000005
113, _alpha_beta, _white_, _0.3231109999999999
113, _alpha_beta_splay, _black_, _0.3092290000000003
114, _alpha_beta, _white_, _0.17850799999999997
114, _alpha_beta_splay, _black_, _0.40889300000000006
115, _alpha_beta, _white_, _0.4586790000000004
115, _alpha_beta_splay, _black_, _0.4039400000000002
116, _alpha_beta, _white_, _0.24632900000000008
116, _alpha_beta_splay, _black_, _0.045915000000000004
117, _alpha_beta, _white_, _0.3011979999999999
117, _alpha_beta_splay, _black_, _0.44178900000000004
118, _alpha_beta, _white_, _0.20653599999999997
118, _alpha_beta_splay, _black_, _0.19940499999999992
119, _alpha_beta, _white_, _0.2742629999999999
119, _alpha_beta_splay, _black_, _0.4221000000000002
120, _alpha_beta, _white_, _0.3937129999999999
120, _alpha_beta_splay, _black_, _0.2792019999999999
121, _alpha_beta, _white_, _0.2608109999999999
121, _alpha_beta_splay, _black_, _0.29702800000000007
122, _alpha_beta, _white_, _0.243141
122, _alpha_beta_splay, _black_, _0.15067199999999994
123, _alpha_beta, _white_, _0.3099520000000002
123, _alpha_beta_splay, _black_, _0.3904719999999999
124, _alpha_beta, _white_, _0.27141399999999993
124, _alpha_beta_splay, _black_, _0.305061
125, _alpha_beta, _white_, _0.29062200000000027
125, _alpha_beta_splay, _black_, _0.46208600000000005
126, _alpha_beta, _white_, _0.259866
126, _alpha_beta_splay, _black_, _0.317171
127, _alpha_beta, _white_, _0.4806880000000004
127, _alpha_beta_splay, _black_, _0.38001000000000046
128, _alpha_beta, _white_, _0.2152629999999999
128, _alpha_beta_splay, _black_, _0.15258699999999997
129, _alpha_beta, _white_, _0.42373800000000006
129, _alpha_beta_splay, _black_, _0.20085899999999993
130, _alpha_beta, _white_, _0.3458720000000005
130, _alpha_beta_splay, _black_, _0.3250590000000001
131, _alpha_beta, _white_, _0.3894840000000001
131, _alpha_beta_splay, _black_, _0.34780600000000034
132, _alpha_beta, _white_, _0.42609200000000025
132, _alpha_beta_splay, _black_, _0.38059800000000016
133, _alpha_beta, _white_, _0.3406270000000001
133, _alpha_beta_splay, _black_, _0.42186700000000016
134, _alpha_beta, _white_, _0.399507
134, _alpha_beta_splay, _black_, _0.22629799999999983
135, _alpha_beta, _white_, _0.075907
135, _alpha_beta_splay, _black_, _0.079816
136, _alpha_beta, _white_, _0.28271899999999994
136, _alpha_beta_splay, _black_, _0.279615
