game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.16250399999999993
0, _alpha_beta_hash, _black_, _0.3719870000000002
1, _alpha_beta, _white_, _0.2945929999999998
1, _alpha_beta_hash, _black_, _0.28224400000000005
2, _alpha_beta, _white_, _0.32963400000000004
2, _alpha_beta_hash, _black_, _0.2783030000000002
3, _alpha_beta, _white_, _0.25686200000000003
3, _alpha_beta_hash, _black_, _0.14420399999999997
4, _alpha_beta, _white_, _0.23682599999999987
4, _alpha_beta_hash, _black_, _0.40724399999999994
5, _alpha_beta, _white_, _0.24170599999999984
5, _alpha_beta_hash, _black_, _0.41045100000000007
6, _alpha_beta, _white_, _0.33903600000000006
6, _alpha_beta_hash, _black_, _0.17251999999999998
7, _alpha_beta, _white_, _0.2645120000000001
7, _alpha_beta_hash, _black_, _0.354835
8, _alpha_beta, _white_, _0.39074200000000003
8, _alpha_beta_hash, _black_, _0.28311299999999984
9, _alpha_beta, _white_, _0.3250930000000001
9, _alpha_beta_hash, _black_, _0.3072180000000002
10, _alpha_beta, _white_, _0.28920900000000005
10, _alpha_beta_hash, _black_, _0.3660110000000001
11, _alpha_beta, _white_, _0.17240999999999992
11, _alpha_beta_hash, _black_, _0.35720100000000016
12, _alpha_beta, _white_, _0.2852610000000001
12, _alpha_beta_hash, _black_, _0.17351199999999994
13, _alpha_beta, _white_, _0.4483070000000003
13, _alpha_beta_hash, _black_, _0.47782900000000056
14, _alpha_beta, _white_, _0.172536
14, _alpha_beta_hash, _black_, _0.25530300000000006
15, _alpha_beta, _white_, _0.37600200000000006
15, _alpha_beta_hash, _black_, _0.39688500000000027
16, _alpha_beta, _white_, _0.2757610000000002
16, _alpha_beta_hash, _black_, _0.23897999999999983
17, _alpha_beta, _white_, _0.3445750000000003
17, _alpha_beta_hash, _black_, _0.40024900000000035
18, _alpha_beta, _white_, _0.4224200000000004
18, _alpha_beta_hash, _black_, _0.5471780000000006
19, _alpha_beta, _white_, _0.21452299999999994
19, _alpha_beta_hash, _black_, _0.4084789999999999
20, _alpha_beta, _white_, _0.2898170000000001
20, _alpha_beta_hash, _black_, _0.29096500000000014
21, _alpha_beta, _white_, _0.14111599999999996
21, _alpha_beta_hash, _black_, _0.11124999999999999
22, _alpha_beta, _white_, _0.3506970000000003
22, _alpha_beta_hash, _black_, _0.4009360000000004
23, _alpha_beta, _white_, _0.4180580000000002
23, _alpha_beta_hash, _black_, _0.2381599999999998
24, _alpha_beta, _white_, _0.33513900000000035
24, _alpha_beta_hash, _black_, _0.5085780000000005
25, _alpha_beta, _white_, _0.2374489999999999
25, _alpha_beta_hash, _black_, _0.22633899999999993
26, _alpha_beta, _white_, _0.2476319999999999
26, _alpha_beta_hash, _black_, _0.5586249999999999
27, _alpha_beta, _white_, _0.350004
27, _alpha_beta_hash, _black_, _0.33378700000000017
28, _alpha_beta, _white_, _0.34219500000000014
28, _alpha_beta_hash, _black_, _0.24434999999999996
29, _alpha_beta, _white_, _0.19577299999999992
29, _alpha_beta_hash, _black_, _0.3378480000000002
30, _alpha_beta, _white_, _0.32511100000000026
30, _alpha_beta_hash, _black_, _0.22937999999999983
31, _alpha_beta, _white_, _0.4757980000000002
31, _alpha_beta_hash, _black_, _0.32528800000000013
32, _alpha_beta, _white_, _0.555381
32, _alpha_beta_hash, _black_, _0.29097800000000024
33, _alpha_beta, _white_, _0.43714400000000037
33, _alpha_beta_hash, _black_, _0.33398100000000047
34, _alpha_beta, _white_, _0.384307
34, _alpha_beta_hash, _black_, _0.20247999999999988
35, _alpha_beta, _white_, _0.13486599999999999
35, _alpha_beta_hash, _black_, _0.13387899999999997
36, _alpha_beta, _white_, _0.21964199999999995
36, _alpha_beta_hash, _black_, _0.3209600000000001
37, _alpha_beta, _white_, _0.21807499999999994
37, _alpha_beta_hash, _black_, _0.26587200000000005
38, _alpha_beta, _white_, _0.4144430000000004
38, _alpha_beta_hash, _black_, _0.22535099999999977
39, _alpha_beta, _white_, _0.2946920000000002
39, _alpha_beta_hash, _black_, _0.32668700000000006
40, _alpha_beta, _white_, _0.31295300000000004
40, _alpha_beta_hash, _black_, _0.12362299999999998
41, _alpha_beta, _white_, _0.38044400000000006
41, _alpha_beta_hash, _black_, _0.23287799999999986
42, _alpha_beta, _white_, _0.35350499999999985
42, _alpha_beta_hash, _black_, _0.2113449999999999
43, _alpha_beta, _white_, _0.2427369999999998
43, _alpha_beta_hash, _black_, _0.28800299999999995
44, _alpha_beta, _white_, _0.3909929999999999
44, _alpha_beta_hash, _black_, _0.2343999999999999
45, _alpha_beta, _white_, _0.5611140000000006
45, _alpha_beta_hash, _black_, _0.5346880000000008
46, _alpha_beta, _white_, _0.3239110000000003
46, _alpha_beta_hash, _black_, _0.4999530000000003
47, _alpha_beta, _white_, _0.11569399999999999
47, _alpha_beta_hash, _black_, _0.20547400000000002
48, _alpha_beta, _white_, _0.34898900000000027
48, _alpha_beta_hash, _black_, _0.332191
49, _alpha_beta, _white_, _0.44029900000000033
49, _alpha_beta_hash, _black_, _0.20612299999999983
50, _alpha_beta, _white_, _0.5452220000000002
50, _alpha_beta_hash, _black_, _0.5546910000000006
51, _alpha_beta, _white_, _0.29120000000000007
51, _alpha_beta_hash, _black_, _0.19151399999999988
52, _alpha_beta, _white_, _0.2872090000000003
52, _alpha_beta_hash, _black_, _0.37299800000000033
53, _alpha_beta, _white_, _0.29402500000000015
53, _alpha_beta_hash, _black_, _0.4435640000000003
54, _alpha_beta, _white_, _0.4609070000000003
54, _alpha_beta_hash, _black_, _0.273826
55, _alpha_beta, _white_, _0.23529499999999995
55, _alpha_beta_hash, _black_, _0.252486
56, _alpha_beta, _white_, _0.23142999999999986
56, _alpha_beta_hash, _black_, _0.25763900000000006
57, _alpha_beta, _white_, _0.4000420000000007
57, _alpha_beta_hash, _black_, _0.4169200000000002
58, _alpha_beta, _white_, _0.36814100000000016
58, _alpha_beta_hash, _black_, _0.24424899999999986
59, _alpha_beta, _white_, _0.34201200000000004
59, _alpha_beta_hash, _black_, _0.39800900000000006
60, _alpha_beta, _white_, _0.38274199999999997
60, _alpha_beta_hash, _black_, _0.1729099999999999
61, _alpha_beta, _white_, _0.35709
61, _alpha_beta_hash, _black_, _0.2405569999999999
62, _alpha_beta, _white_, _0.077794
62, _alpha_beta_hash, _black_, _0.11171
63, _alpha_beta, _white_, _0.3603880000000006
63, _alpha_beta_hash, _black_, _0.40957700000000025
64, _alpha_beta, _white_, _0.5026950000000007
64, _alpha_beta_hash, _black_, _0.4195600000000007
65, _alpha_beta, _white_, _0.524705
65, _alpha_beta_hash, _black_, _0.16248099999999988
66, _alpha_beta, _white_, _0.33906700000000045
66, _alpha_beta_hash, _black_, _0.314192
67, _alpha_beta, _white_, _0.18451199999999995
67, _alpha_beta_hash, _black_, _0.177519
68, _alpha_beta, _white_, _0.2493849999999999
68, _alpha_beta_hash, _black_, _0.27218999999999993
69, _alpha_beta, _white_, _0.20847099999999988
69, _alpha_beta_hash, _black_, _0.34521000000000013
70, _alpha_beta, _white_, _0.20644600000000002
70, _alpha_beta_hash, _black_, _0.15757799999999997
71, _alpha_beta, _white_, _0.24697699999999997
71, _alpha_beta_hash, _black_, _0.18219899999999992
72, _alpha_beta, _white_, _0.3028789999999999
72, _alpha_beta_hash, _black_, _0.311199
73, _alpha_beta, _white_, _0.2288209999999999
73, _alpha_beta_hash, _black_, _0.301023
74, _alpha_beta, _white_, _0.3071790000000001
74, _alpha_beta_hash, _black_, _0.36224400000000034
75, _alpha_beta, _white_, _0.219511
75, _alpha_beta_hash, _black_, _0.14201499999999997
76, _alpha_beta, _white_, _0.36663700000000005
76, _alpha_beta_hash, _black_, _0.3466900000000001
77, _alpha_beta, _white_, _0.4286710000000001
77, _alpha_beta_hash, _black_, _0.3085879999999999
78, _alpha_beta, _white_, _0.2274750000000001
78, _alpha_beta_hash, _black_, _0.12311699999999999
79, _alpha_beta, _white_, _0.133742
79, _alpha_beta_hash, _black_, _0.24535100000000004
80, _alpha_beta, _white_, _0.2433079999999999
80, _alpha_beta_hash, _black_, _0.35466200000000025
