game_number, agent_type, agent_color, agent_decision_time
112, _alpha_beta, _white_, _0.27753200000000006
112, _alpha_beta_trie, _black_, _0.15510599999999997
113, _alpha_beta, _white_, _0.38921700000000037
113, _alpha_beta_trie, _black_, _0.3670580000000005
114, _alpha_beta, _white_, _0.229228
114, _alpha_beta_trie, _black_, _0.1043
115, _alpha_beta, _white_, _0.4604110000000005
115, _alpha_beta_trie, _black_, _0.34010399999999996
116, _alpha_beta, _white_, _0.30613300000000015
116, _alpha_beta_trie, _black_, _0.43356900000000026
117, _alpha_beta, _white_, _0.5117349999999999
117, _alpha_beta_trie, _black_, _0.40200800000000014
118, _alpha_beta, _white_, _0.3987840000000001
118, _alpha_beta_trie, _black_, _0.3256670000000003
119, _alpha_beta, _white_, _0.4273370000000008
119, _alpha_beta_trie, _black_, _0.4738540000000001
120, _alpha_beta, _white_, _0.13077199999999997
120, _alpha_beta_trie, _black_, _0.166271
121, _alpha_beta, _white_, _0.36360499999999996
121, _alpha_beta_trie, _black_, _0.35736100000000026
122, _alpha_beta, _white_, _0.4851560000000005
122, _alpha_beta_trie, _black_, _0.41139200000000037
123, _alpha_beta, _white_, _0.39971200000000034
123, _alpha_beta_trie, _black_, _0.32220300000000035
124, _alpha_beta, _white_, _0.35896200000000017
124, _alpha_beta_trie, _black_, _0.30200400000000027
125, _alpha_beta, _white_, _0.17663599999999996
125, _alpha_beta_trie, _black_, _0.28157299999999996
126, _alpha_beta, _white_, _0.5351730000000006
126, _alpha_beta_trie, _black_, _0.23478999999999983
127, _alpha_beta, _white_, _0.292762
127, _alpha_beta_trie, _black_, _0.5892210000000004
128, _alpha_beta, _white_, _0.320781
128, _alpha_beta_trie, _black_, _0.29316099999999995
129, _alpha_beta, _white_, _0.3447830000000001
129, _alpha_beta_trie, _black_, _0.3133190000000004
130, _alpha_beta, _white_, _0.33357100000000006
130, _alpha_beta_trie, _black_, _0.1634349999999999
131, _alpha_beta, _white_, _0.5192980000000005
131, _alpha_beta_trie, _black_, _0.3534210000000001
132, _alpha_beta, _white_, _0.343047
132, _alpha_beta_trie, _black_, _0.24792099999999984
133, _alpha_beta, _white_, _0.745156
133, _alpha_beta_trie, _black_, _0.10374499999999999
134, _alpha_beta, _white_, _0.2795330000000002
134, _alpha_beta_trie, _black_, _0.5479200000000002
135, _alpha_beta, _white_, _0.31817699999999993
135, _alpha_beta_trie, _black_, _0.20553499999999994
136, _alpha_beta, _white_, _0.36208799999999997
136, _alpha_beta_trie, _black_, _0.2702759999999998
137, _alpha_beta, _white_, _0.29947600000000013
137, _alpha_beta_trie, _black_, _0.29852200000000045
138, _alpha_beta, _white_, _0.437925
138, _alpha_beta_trie, _black_, _0.28713200000000016
139, _alpha_beta, _white_, _0.2143989999999999
139, _alpha_beta_trie, _black_, _0.13165099999999996
140, _alpha_beta, _white_, _0.3324529999999999
140, _alpha_beta_trie, _black_, _0.2728360000000001
141, _alpha_beta, _white_, _0.3446050000000001
141, _alpha_beta_trie, _black_, _0.24572499999999992
142, _alpha_beta, _white_, _0.27583499999999994
142, _alpha_beta_trie, _black_, _0.1780149999999999
143, _alpha_beta, _white_, _0.206712
143, _alpha_beta_trie, _black_, _0.23822699999999997
144, _alpha_beta, _white_, _0.34204400000000024
144, _alpha_beta_trie, _black_, _0.38400200000000034
145, _alpha_beta, _white_, _0.35793600000000036
145, _alpha_beta_trie, _black_, _0.3940100000000004
146, _alpha_beta, _white_, _0.272335
146, _alpha_beta_trie, _black_, _0.372939
