game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.4814450000000006
0, _random_splay, _black_, _0.4984920000000011
1, _random, _white_, _0.12384999999999988
1, _random_splay, _black_, _0.12857499999999986
2, _random, _white_, _0.07791599999999996
2, _random_splay, _black_, _0.09820199999999991
3, _random, _white_, _0.016936
3, _random_splay, _black_, _0.015950000000000002
4, _random, _white_, _0.07688299999999995
4, _random_splay, _black_, _0.08787999999999992
5, _random, _white_, _0.044880999999999976
5, _random_splay, _black_, _0.06283099999999996
6, _random, _white_, _0.09542899999999993
6, _random_splay, _black_, _0.1082889999999999
7, _random, _white_, _0.024931000000000005
7, _random_splay, _black_, _0.038827999999999994
8, _random, _white_, _0.09376499999999992
8, _random_splay, _black_, _0.11471599999999987
9, _random, _white_, _0.22157799999999972
9, _random_splay, _black_, _0.23930599999999963
10, _random, _white_, _0.11112399999999989
10, _random_splay, _black_, _0.1132049999999999
11, _random, _white_, _0.12831699999999988
11, _random_splay, _black_, _0.12871199999999985
12, _random, _white_, _0.07179399999999997
12, _random_splay, _black_, _0.07952099999999994
13, _random, _white_, _0.0927519999999999
13, _random_splay, _black_, _0.11170199999999987
14, _random, _white_, _0.09842299999999991
14, _random_splay, _black_, _0.13003699999999985
15, _random, _white_, _0.22248299999999974
15, _random_splay, _black_, _0.2242029999999997
16, _random, _white_, _0.07978099999999994
16, _random_splay, _black_, _0.08327599999999993
17, _random, _white_, _0.07779199999999993
17, _random_splay, _black_, _0.07530499999999993
18, _random, _white_, _0.06682399999999995
18, _random_splay, _black_, _0.08304099999999992
19, _random, _white_, _0.11561699999999987
19, _random_splay, _black_, _0.12571099999999985
20, _random, _white_, _0.2284219999999997
20, _random_splay, _black_, _0.25834699999999966
21, _random, _white_, _0.12366099999999985
21, _random_splay, _black_, _0.13567999999999986
22, _random, _white_, _0.037979000000000006
22, _random_splay, _black_, _0.026099
23, _random, _white_, _0.20031299999999977
23, _random_splay, _black_, _0.22312299999999977
24, _random, _white_, _0.05205199999999999
24, _random_splay, _black_, _0.07397199999999994
25, _random, _white_, _0.12439399999999987
25, _random_splay, _black_, _0.13813299999999984
26, _random, _white_, _0.2951540000000001
26, _random_splay, _black_, _0.30667000000000016
27, _random, _white_, _0.054502999999999975
27, _random_splay, _black_, _0.06903599999999994
28, _random, _white_, _0.04270299999999999
28, _random_splay, _black_, _0.037885
29, _random, _white_, _0.09392699999999993
29, _random_splay, _black_, _0.1030029999999999
30, _random, _white_, _0.05183399999999997
30, _random_splay, _black_, _0.04986599999999998
31, _random, _white_, _0.10272399999999988
31, _random_splay, _black_, _0.11075199999999988
32, _random, _white_, _0.11369899999999986
32, _random_splay, _black_, _0.13363699999999984
33, _random, _white_, _0.04385399999999998
33, _random_splay, _black_, _0.053392999999999975
34, _random, _white_, _0.12423699999999986
34, _random_splay, _black_, _0.13059899999999985
35, _random, _white_, _0.21269499999999972
35, _random_splay, _black_, _0.2193129999999997
36, _random, _white_, _0.17634099999999978
36, _random_splay, _black_, _0.17106199999999977
37, _random, _white_, _0.05584299999999997
37, _random_splay, _black_, _0.07180599999999994
38, _random, _white_, _0.12363199999999985
38, _random_splay, _black_, _0.12622899999999987
39, _random, _white_, _0.09563499999999993
39, _random_splay, _black_, _0.08182899999999993
40, _random, _white_, _0.10960499999999987
40, _random_splay, _black_, _0.11776299999999985
41, _random, _white_, _0.09079399999999992
41, _random_splay, _black_, _0.10575799999999988
42, _random, _white_, _0.14805499999999985
42, _random_splay, _black_, _0.17389899999999978
43, _random, _white_, _0.04097699999999999
43, _random_splay, _black_, _0.03387799999999999
44, _random, _white_, _0.07979299999999993
44, _random_splay, _black_, _0.07076899999999994
45, _random, _white_, _0.13671599999999984
45, _random_splay, _black_, _0.14455199999999985
46, _random, _white_, _0.08472999999999994
46, _random_splay, _black_, _0.09675699999999993
47, _random, _white_, _0.14373399999999983
47, _random_splay, _black_, _0.1530049999999998
48, _random, _white_, _0.11183299999999986
48, _random_splay, _black_, _0.12126399999999987
49, _random, _white_, _0.13912599999999986
49, _random_splay, _black_, _0.13021699999999986
50, _random, _white_, _0.11469199999999986
50, _random_splay, _black_, _0.11968499999999986
51, _random, _white_, _0.039942
51, _random_splay, _black_, _0.04087099999999999
52, _random, _white_, _0.08874699999999994
52, _random_splay, _black_, _0.10671999999999993
53, _random, _white_, _0.09522199999999992
53, _random_splay, _black_, _0.09874099999999991
54, _random, _white_, _0.07084599999999996
54, _random_splay, _black_, _0.09377799999999996
55, _random, _white_, _0.048840999999999996
55, _random_splay, _black_, _0.04717699999999999
56, _random, _white_, _0.016887000000000006
56, _random_splay, _black_, _0.03318800000000001
57, _random, _white_, _0.15082399999999982
57, _random_splay, _black_, _0.1471729999999998
58, _random, _white_, _0.11174999999999988
58, _random_splay, _black_, _0.11761699999999986
59, _random, _white_, _0.030853000000000005
59, _random_splay, _black_, _0.03896
60, _random, _white_, _0.34797600000000045
60, _random_splay, _black_, _0.3491200000000003
61, _random, _white_, _0.10274899999999995
61, _random_splay, _black_, _0.11166999999999988
62, _random, _white_, _0.025892
62, _random_splay, _black_, _0.019981000000000002
63, _random, _white_, _0.10773999999999989
63, _random_splay, _black_, _0.13361199999999993
64, _random, _white_, _0.09974899999999988
64, _random_splay, _black_, _0.10371299999999989
65, _random, _white_, _0.10475099999999989
65, _random_splay, _black_, _0.12173499999999986
66, _random, _white_, _0.13172099999999987
66, _random_splay, _black_, _0.13161399999999984
