game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.07833099999999993
0, _random_rb, _black_, _0.08774099999999992
1, _random, _white_, _0.11625499999999986
1, _random_rb, _black_, _0.13756799999999983
2, _random, _white_, _0.12766399999999986
2, _random_rb, _black_, _0.14069299999999985
3, _random, _white_, _0.20964799999999972
3, _random_rb, _black_, _0.21832699999999972
4, _random, _white_, _0.17312599999999978
4, _random_rb, _black_, _0.17413499999999976
5, _random, _white_, _0.07582399999999992
5, _random_rb, _black_, _0.06282399999999995
6, _random, _white_, _0.19160099999999977
6, _random_rb, _black_, _0.20123599999999975
7, _random, _white_, _0.05799599999999998
7, _random_rb, _black_, _0.06179599999999998
8, _random, _white_, _0.13320599999999985
8, _random_rb, _black_, _0.16379099999999977
9, _random, _white_, _0.05786599999999997
9, _random_rb, _black_, _0.06832699999999996
10, _random, _white_, _0.21094799999999972
10, _random_rb, _black_, _0.21049299999999968
11, _random, _white_, _0.1733859999999998
11, _random_rb, _black_, _0.17865299999999978
12, _random, _white_, _0.08563699999999994
12, _random_rb, _black_, _0.07095
13, _random, _white_, _0.15062799999999985
13, _random_rb, _black_, _0.15958999999999982
14, _random, _white_, _0.15070599999999978
14, _random_rb, _black_, _0.16551299999999983
15, _random, _white_, _0.07780799999999995
15, _random_rb, _black_, _0.08179699999999994
16, _random, _white_, _0.08765199999999995
16, _random_rb, _black_, _0.1008159999999999
17, _random, _white_, _0.06780999999999994
17, _random_rb, _black_, _0.07577699999999994
18, _random, _white_, _0.09582599999999993
18, _random_rb, _black_, _0.1156279999999999
19, _random, _white_, _0.007976999999999998
19, _random_rb, _black_, _0.014961
20, _random, _white_, _0.07081199999999994
20, _random_rb, _black_, _0.07881399999999993
21, _random, _white_, _0.08280599999999994
21, _random_rb, _black_, _0.07381599999999996
22, _random, _white_, _0.05384499999999997
22, _random_rb, _black_, _0.06384299999999998
23, _random, _white_, _0.05186299999999997
23, _random_rb, _black_, _0.05584899999999996
24, _random, _white_, _0.11828999999999987
24, _random_rb, _black_, _0.1117669999999999
25, _random, _white_, _0.14142199999999985
25, _random_rb, _black_, _0.15344699999999983
26, _random, _white_, _0.05539699999999996
26, _random_rb, _black_, _0.07475999999999994
27, _random, _white_, _0.002993
27, _random_rb, _black_, _0.007977999999999999
28, _random, _white_, _0.13900499999999985
28, _random_rb, _black_, _0.14270999999999984
29, _random, _white_, _0.3269200000000001
29, _random_rb, _black_, _0.3191000000000001
30, _random, _white_, _0.06799199999999997
30, _random_rb, _black_, _0.08401799999999993
31, _random, _white_, _0.25735199999999975
31, _random_rb, _black_, _0.2613869999999997
32, _random, _white_, _0.06685299999999994
32, _random_rb, _black_, _0.10070099999999989
33, _random, _white_, _0.0957449999999999
33, _random_rb, _black_, _0.10870699999999987
34, _random, _white_, _0.19940799999999975
34, _random_rb, _black_, _0.18546299999999974
35, _random, _white_, _0.05980599999999995
35, _random_rb, _black_, _0.08278199999999994
36, _random, _white_, _0.12169099999999984
36, _random_rb, _black_, _0.12963099999999986
37, _random, _white_, _0.20742499999999972
37, _random_rb, _black_, _0.23825899999999967
38, _random, _white_, _0.1048469999999999
38, _random_rb, _black_, _0.11952399999999987
39, _random, _white_, _0.08986899999999991
39, _random_rb, _black_, _0.09765399999999994
40, _random, _white_, _0.12471599999999987
40, _random_rb, _black_, _0.11377699999999989
41, _random, _white_, _0.06909999999999998
41, _random_rb, _black_, _0.08329499999999992
42, _random, _white_, _0.0901429999999999
42, _random_rb, _black_, _0.09491099999999993
43, _random, _white_, _0.11290899999999991
43, _random_rb, _black_, _0.1309449999999999
44, _random, _white_, _0.060311
44, _random_rb, _black_, _0.07688799999999997
45, _random, _white_, _0.007975
45, _random_rb, _black_, _0.006982999999999999
46, _random, _white_, _0.14458899999999983
46, _random_rb, _black_, _0.1560819999999998
47, _random, _white_, _0.026913
47, _random_rb, _black_, _0.039409
48, _random, _white_, _0.12242099999999989
48, _random_rb, _black_, _0.10491799999999989
49, _random, _white_, _0.025931000000000003
49, _random_rb, _black_, _0.034905
50, _random, _white_, _0.07008399999999997
50, _random_rb, _black_, _0.058219999999999994
51, _random, _white_, _0.1702059999999998
51, _random_rb, _black_, _0.17695599999999975
52, _random, _white_, _0.034911000000000005
52, _random_rb, _black_, _0.014950999999999999
53, _random, _white_, _0.13001699999999988
53, _random_rb, _black_, _0.14289099999999985
54, _random, _white_, _0.18575799999999978
54, _random_rb, _black_, _0.21438599999999972
55, _random, _white_, _0.2963870000000001
55, _random_rb, _black_, _0.3281850000000002
56, _random, _white_, _0.30209900000000006
56, _random_rb, _black_, _0.29805900000000013
57, _random, _white_, _0.22282399999999963
57, _random_rb, _black_, _0.22151199999999974
58, _random, _white_, _0.0977399999999999
58, _random_rb, _black_, _0.0937479999999999
59, _random, _white_, _0.012965999999999998
59, _random_rb, _black_, _0.037897999999999994
60, _random, _white_, _0.2977470000000001
60, _random_rb, _black_, _0.34067400000000037
61, _random, _white_, _0.21797899999999978
61, _random_rb, _black_, _0.24013799999999969
62, _random, _white_, _0.000998
62, _random_rb, _black_, _0.004985999999999999
63, _random, _white_, _0.1803199999999998
63, _random_rb, _black_, _0.19696799999999973
64, _random, _white_, _0.22753099999999965
64, _random_rb, _black_, _0.24430999999999964
65, _random, _white_, _0.039951
65, _random_rb, _black_, _0.054800999999999996
66, _random, _white_, _0.16731699999999983
66, _random_rb, _black_, _0.19487699999999974
67, _random, _white_, _0.038865
67, _random_rb, _black_, _0.06142199999999996
68, _random, _white_, _0.1204309999999999
68, _random_rb, _black_, _0.11873499999999988
69, _random, _white_, _0.12287499999999987
69, _random_rb, _black_, _0.14215799999999984
70, _random, _white_, _0.07579999999999995
70, _random_rb, _black_, _0.08078599999999994
71, _random, _white_, _0.12343599999999989
71, _random_rb, _black_, _0.12105299999999988
72, _random, _white_, _0.1035079999999999
72, _random_rb, _black_, _0.1147199999999999
73, _random, _white_, _0.0953669999999999
73, _random_rb, _black_, _0.11772399999999988
74, _random, _white_, _0.14567199999999983
74, _random_rb, _black_, _0.17020899999999978
75, _random, _white_, _0.11071799999999991
75, _random_rb, _black_, _0.13857999999999987
76, _random, _white_, _0.10764599999999994
76, _random_rb, _black_, _0.11920999999999986
77, _random, _white_, _0.08272999999999993
77, _random_rb, _black_, _0.09081199999999992
78, _random, _white_, _0.12970299999999985
78, _random_rb, _black_, _0.13654499999999986
79, _random, _white_, _0.07881199999999992
79, _random_rb, _black_, _0.09176199999999991
80, _random, _white_, _0.021896000000000006
80, _random_rb, _black_, _0.028935
81, _random, _white_, _0.13964499999999982
81, _random_rb, _black_, _0.13059699999999988
82, _random, _white_, _0.15997199999999984
82, _random_rb, _black_, _0.16126399999999985
83, _random, _white_, _0.017423
83, _random_rb, _black_, _0.020010000000000003
84, _random, _white_, _0.1823829999999998
84, _random_rb, _black_, _0.19333599999999984
85, _random, _white_, _0.06650299999999999
85, _random_rb, _black_, _0.061472999999999986
86, _random, _white_, _0.09363399999999994
86, _random_rb, _black_, _0.09349899999999993
87, _random, _white_, _0.06682699999999996
87, _random_rb, _black_, _0.07579399999999993
88, _random, _white_, _0.08544099999999993
88, _random_rb, _black_, _0.10579899999999992
89, _random, _white_, _0.006952
89, _random_rb, _black_, _0.005998000000000001
90, _random, _white_, _0.07366699999999995
90, _random_rb, _black_, _0.09564299999999994
91, _random, _white_, _0.001996
91, _random_rb, _black_, _0.005639
92, _random, _white_, _0.14567299999999986
92, _random_rb, _black_, _0.1741909999999998
93, _random, _white_, _0.1445139999999998
93, _random_rb, _black_, _0.12939099999999984
94, _random, _white_, _0.004984000000000001
94, _random_rb, _black_, _0.003963
95, _random, _white_, _0.0059830000000000005
95, _random_rb, _black_, _0.006951999999999998
96, _random, _white_, _0.3069580000000002
96, _random_rb, _black_, _0.3382170000000002
97, _random, _white_, _0.08367199999999993
97, _random_rb, _black_, _0.08305599999999991
98, _random, _white_, _0.08274599999999996
98, _random_rb, _black_, _0.09437799999999992
99, _random, _white_, _0.17819599999999983
99, _random_rb, _black_, _0.18057999999999974
100, _random, _white_, _0.09707499999999993
100, _random_rb, _black_, _0.11223199999999989
101, _random, _white_, _0.23118899999999973
101, _random_rb, _black_, _0.2439579999999997
102, _random, _white_, _0.08389299999999994
102, _random_rb, _black_, _0.08025499999999995
103, _random, _white_, _0.23088399999999973
103, _random_rb, _black_, _0.29201299999999997
104, _random, _white_, _0.2219139999999997
104, _random_rb, _black_, _0.20721599999999976
105, _random, _white_, _0.1106119999999999
105, _random_rb, _black_, _0.12725599999999987
106, _random, _white_, _0.06881599999999995
106, _random_rb, _black_, _0.07183499999999994
107, _random, _white_, _0.2626119999999998
107, _random_rb, _black_, _0.2659139999999998
108, _random, _white_, _0.046442999999999984
108, _random_rb, _black_, _0.06377299999999998
109, _random, _white_, _0.11970499999999985
109, _random_rb, _black_, _0.11067199999999987
110, _random, _white_, _0.2912629999999999
110, _random_rb, _black_, _0.29104599999999997
111, _random, _white_, _0.09537299999999993
111, _random_rb, _black_, _0.11585699999999989
112, _random, _white_, _0.14430999999999983
112, _random_rb, _black_, _0.12374599999999986
113, _random, _white_, _0.07210799999999995
113, _random_rb, _black_, _0.07484399999999995
114, _random, _white_, _0.12799299999999986
114, _random_rb, _black_, _0.1457649999999998
115, _random, _white_, _0.24797799999999967
115, _random_rb, _black_, _0.2782339999999998
116, _random, _white_, _0.06789999999999996
116, _random_rb, _black_, _0.05283899999999997
117, _random, _white_, _0.1890379999999998
117, _random_rb, _black_, _0.19984599999999972
118, _random, _white_, _0.13229799999999983
118, _random_rb, _black_, _0.13513599999999984
119, _random, _white_, _0.14895899999999984
119, _random_rb, _black_, _0.16117099999999981
120, _random, _white_, _0.12273599999999989
120, _random_rb, _black_, _0.13656499999999985
121, _random, _white_, _0.0956059999999999
121, _random_rb, _black_, _0.1078279999999999
122, _random, _white_, _0.003991
122, _random_rb, _black_, _0.012287
123, _random, _white_, _0.1052219999999999
123, _random_rb, _black_, _0.08995299999999994
124, _random, _white_, _0.019997
