game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.3871970000000001
0, _minimax_avl, _black_, _0.43465500000000024
1, _minimax, _white_, _0.21043400000000004
1, _minimax_avl, _black_, _0.276264
2, _minimax, _white_, _0.5464830000000004
2, _minimax_avl, _black_, _0.5236610000000006
3, _minimax, _white_, _0.29177400000000014
3, _minimax_avl, _black_, _0.43387600000000054
4, _minimax, _white_, _0.2462989999999998
4, _minimax_avl, _black_, _0.5300970000000004
5, _minimax, _white_, _0.26482799999999984
5, _minimax_avl, _black_, _0.415147
6, _minimax, _white_, _0.25431999999999994
6, _minimax_avl, _black_, _0.4125460000000002
7, _minimax, _white_, _0.45978500000000033
7, _minimax_avl, _black_, _0.3480810000000006
8, _minimax, _white_, _0.42337500000000006
8, _minimax_avl, _black_, _0.2458989999999999
9, _minimax, _white_, _0.082876
9, _minimax_avl, _black_, _0.09637800000000002
10, _minimax, _white_, _0.39641600000000043
10, _minimax_avl, _black_, _0.4082170000000004
11, _minimax, _white_, _0.157814
11, _minimax_avl, _black_, _0.22243500000000002
12, _minimax, _white_, _0.26635300000000006
12, _minimax_avl, _black_, _0.228297
13, _minimax, _white_, _0.23834299999999983
13, _minimax_avl, _black_, _0.3949640000000001
14, _minimax, _white_, _0.341992
14, _minimax_avl, _black_, _0.2125269999999999
15, _minimax, _white_, _0.29612800000000006
15, _minimax_avl, _black_, _0.5984910000000001
16, _minimax, _white_, _0.5145890000000006
16, _minimax_avl, _black_, _0.5545890000000008
17, _minimax, _white_, _0.4200550000000001
17, _minimax_avl, _black_, _0.25811699999999993
18, _minimax, _white_, _0.23102999999999985
18, _minimax_avl, _black_, _0.312865
19, _minimax, _white_, _0.45742300000000025
19, _minimax_avl, _black_, _0.46745800000000043
20, _minimax, _white_, _0.3076400000000001
20, _minimax_avl, _black_, _0.3050530000000002
21, _minimax, _white_, _0.42100400000000016
21, _minimax_avl, _black_, _0.27127
22, _minimax, _white_, _0.5117030000000001
22, _minimax_avl, _black_, _0.3042280000000002
23, _minimax, _white_, _0.27693300000000004
23, _minimax_avl, _black_, _0.3617960000000001
24, _minimax, _white_, _0.24724499999999988
24, _minimax_avl, _black_, _0.350537
25, _minimax, _white_, _0.396349
25, _minimax_avl, _black_, _0.2609069999999999
26, _minimax, _white_, _0.23275699999999996
26, _minimax_avl, _black_, _0.3221550000000002
27, _minimax, _white_, _0.3348890000000003
27, _minimax_avl, _black_, _0.44706300000000027
28, _minimax, _white_, _0.365104
28, _minimax_avl, _black_, _0.24426699999999976
29, _minimax, _white_, _0.34110300000000005
29, _minimax_avl, _black_, _0.20641099999999987
30, _minimax, _white_, _0.2513829999999999
30, _minimax_avl, _black_, _0.5744090000000002
31, _minimax, _white_, _0.26127800000000007
31, _minimax_avl, _black_, _0.240813
32, _minimax, _white_, _0.3281090000000001
32, _minimax_avl, _black_, _0.236381
33, _minimax, _white_, _0.30111099999999985
33, _minimax_avl, _black_, _0.4309100000000003
34, _minimax, _white_, _0.15055300000000002
34, _minimax_avl, _black_, _0.147649
35, _minimax, _white_, _0.2826550000000001
35, _minimax_avl, _black_, _0.32232400000000017
36, _minimax, _white_, _0.28799600000000003
36, _minimax_avl, _black_, _0.39173600000000003
37, _minimax, _white_, _0.36603900000000006
37, _minimax_avl, _black_, _0.3088040000000004
38, _minimax, _white_, _0.5125220000000007
38, _minimax_avl, _black_, _0.499047000000001
39, _minimax, _white_, _0.2662899999999999
39, _minimax_avl, _black_, _0.23971199999999984
40, _minimax, _white_, _0.16554999999999995
40, _minimax_avl, _black_, _0.164567
41, _minimax, _white_, _0.261959
41, _minimax_avl, _black_, _0.19245599999999996
42, _minimax, _white_, _0.24348500000000003
42, _minimax_avl, _black_, _0.24866699999999994
43, _minimax, _white_, _0.5529440000000002
43, _minimax_avl, _black_, _0.31965900000000047
44, _minimax, _white_, _0.260324
44, _minimax_avl, _black_, _0.3071970000000002
45, _minimax, _white_, _0.3041350000000002
45, _minimax_avl, _black_, _0.3517080000000003
46, _minimax, _white_, _0.2517980000000001
46, _minimax_avl, _black_, _0.10935399999999997
47, _minimax, _white_, _0.4930550000000005
47, _minimax_avl, _black_, _0.43099800000000127
48, _minimax, _white_, _0.21639199999999995
48, _minimax_avl, _black_, _0.16059999999999994
49, _minimax, _white_, _0.32413700000000034
49, _minimax_avl, _black_, _0.3978990000000004
50, _minimax, _white_, _0.35917499999999997
50, _minimax_avl, _black_, _0.31903800000000027
51, _minimax, _white_, _0.2643369999999998
51, _minimax_avl, _black_, _0.3869220000000004
52, _minimax, _white_, _0.25831499999999996
52, _minimax_avl, _black_, _0.3161490000000002
53, _minimax, _white_, _0.3622050000000001
53, _minimax_avl, _black_, _0.24707599999999977
54, _minimax, _white_, _0.5359170000000004
54, _minimax_avl, _black_, _0.3920480000000007
55, _minimax, _white_, _0.31864099999999995
55, _minimax_avl, _black_, _0.3170340000000001
56, _minimax, _white_, _0.3470640000000002
56, _minimax_avl, _black_, _0.37075500000000033
57, _minimax, _white_, _0.17300099999999996
57, _minimax_avl, _black_, _0.23074799999999998
58, _minimax, _white_, _0.2351319999999998
58, _minimax_avl, _black_, _0.3920400000000001
59, _minimax, _white_, _0.20885799999999988
59, _minimax_avl, _black_, _0.26065200000000005
60, _minimax, _white_, _0.5076070000000001
60, _minimax_avl, _black_, _0.25432999999999983
61, _minimax, _white_, _0.5348070000000009
61, _minimax_avl, _black_, _0.5989430000000006
62, _minimax, _white_, _0.241145
62, _minimax_avl, _black_, _0.250993
63, _minimax, _white_, _0.41129799999999994
63, _minimax_avl, _black_, _0.22174899999999978
64, _minimax, _white_, _0.1993619999999999
64, _minimax_avl, _black_, _0.34393899999999994
65, _minimax, _white_, _0.43962700000000027
65, _minimax_avl, _black_, _0.3403740000000007
66, _minimax, _white_, _0.16755499999999995
66, _minimax_avl, _black_, _0.22747299999999998
67, _minimax, _white_, _0.3330469999999999
67, _minimax_avl, _black_, _0.23846799999999987
68, _minimax, _white_, _0.5031930000000002
68, _minimax_avl, _black_, _0.3317610000000002
69, _minimax, _white_, _0.33463200000000015
69, _minimax_avl, _black_, _0.24255599999999983
70, _minimax, _white_, _0.21866199999999983
70, _minimax_avl, _black_, _0.520955
71, _minimax, _white_, _0.3386700000000005
71, _minimax_avl, _black_, _0.5190110000000007
72, _minimax, _white_, _0.24583799999999983
72, _minimax_avl, _black_, _0.40147000000000044
73, _minimax, _white_, _0.29700000000000015
73, _minimax_avl, _black_, _0.29660100000000017
74, _minimax, _white_, _0.41229400000000055
74, _minimax_avl, _black_, _0.5866470000000001
75, _minimax, _white_, _0.15556699999999993
75, _minimax_avl, _black_, _0.4378749999999999
76, _minimax, _white_, _0.42979000000000084
76, _minimax_avl, _black_, _0.26031499999999996
77, _minimax, _white_, _0.3641950000000006
77, _minimax_avl, _black_, _0.45077500000000076
78, _minimax, _white_, _0.11583999999999998
78, _minimax_avl, _black_, _0.120441
79, _minimax, _white_, _0.38158000000000003
79, _minimax_avl, _black_, _0.3165670000000003
80, _minimax, _white_, _0.38804900000000003
80, _minimax_avl, _black_, _0.2281359999999999
81, _minimax, _white_, _0.3480690000000008
81, _minimax_avl, _black_, _0.515644
82, _minimax, _white_, _0.142968
82, _minimax_avl, _black_, _0.166646
83, _minimax, _white_, _0.033934
83, _minimax_avl, _black_, _0.011061
84, _minimax, _white_, _0.44025500000000006
84, _minimax_avl, _black_, _0.15653599999999993
85, _minimax, _white_, _0.2617409999999999
85, _minimax_avl, _black_, _0.40946500000000013
86, _minimax, _white_, _0.2507830000000001
86, _minimax_avl, _black_, _0.23281799999999997
87, _minimax, _white_, _0.348409
87, _minimax_avl, _black_, _0.35875400000000035
88, _minimax, _white_, _0.3570140000000001
88, _minimax_avl, _black_, _0.29526399999999997
89, _minimax, _white_, _0.2781839999999999
89, _minimax_avl, _black_, _0.40289400000000014
90, _minimax, _white_, _0.270721
90, _minimax_avl, _black_, _0.6022589999999999
91, _minimax, _white_, _0.3980980000000004
91, _minimax_avl, _black_, _0.44955300000000026
92, _minimax, _white_, _0.35744699999999996
92, _minimax_avl, _black_, _0.2492659999999998
93, _minimax, _white_, _0.27814099999999986
93, _minimax_avl, _black_, _0.4130089999999999
94, _minimax, _white_, _0.2354369999999998
94, _minimax_avl, _black_, _0.35994400000000004
95, _minimax, _white_, _0.34743900000000044
95, _minimax_avl, _black_, _0.2443089999999999
96, _minimax, _white_, _0.2738149999999999
96, _minimax_avl, _black_, _0.3098850000000002
97, _minimax, _white_, _0.3583280000000001
97, _minimax_avl, _black_, _0.1546229999999999
98, _minimax, _white_, _0.2044809999999999
98, _minimax_avl, _black_, _0.27058200000000004
99, _minimax, _white_, _0.356498
99, _minimax_avl, _black_, _0.24825199999999992
100, _minimax, _white_, _0.143285
100, _minimax_avl, _black_, _0.158356
101, _minimax, _white_, _0.28488600000000014
101, _minimax_avl, _black_, _0.306861
102, _minimax, _white_, _0.39469700000000024
102, _minimax_avl, _black_, _0.5424700000000005
103, _minimax, _white_, _0.2435169999999999
103, _minimax_avl, _black_, _0.3092710000000002
104, _minimax, _white_, _0.034907
104, _minimax_avl, _black_, _0.039892
105, _minimax, _white_, _0.34320999999999996
105, _minimax_avl, _black_, _0.13481699999999996
106, _minimax, _white_, _0.32597499999999996
106, _minimax_avl, _black_, _0.19755799999999987
107, _minimax, _white_, _0.4237730000000002
107, _minimax_avl, _black_, _0.2394509999999999
108, _minimax, _white_, _0.29947900000000005
108, _minimax_avl, _black_, _0.21043499999999996
109, _minimax, _white_, _0.29581700000000044
109, _minimax_avl, _black_, _0.3011510000000001
110, _minimax, _white_, _0.3470620000000002
110, _minimax_avl, _black_, _0.5804960000000003
111, _minimax, _white_, _0.33099400000000007
111, _minimax_avl, _black_, _0.3820709999999999
112, _minimax, _white_, _0.4812880000000004
112, _minimax_avl, _black_, _0.297561
113, _minimax, _white_, _0.4072410000000002
113, _minimax_avl, _black_, _0.24387999999999982
114, _minimax, _white_, _0.3102270000000004
114, _minimax_avl, _black_, _0.5135979999999999
115, _minimax, _white_, _0.203444
115, _minimax_avl, _black_, _0.16955599999999998
116, _minimax, _white_, _0.151591
116, _minimax_avl, _black_, _0.18052100000000001
117, _minimax, _white_, _0.40900100000000034
117, _minimax_avl, _black_, _0.4716860000000006
118, _minimax, _white_, _0.24328599999999986
118, _minimax_avl, _black_, _0.37302200000000024
119, _minimax, _white_, _0.039895
119, _minimax_avl, _black_, _0.027949
120, _minimax, _white_, _0.15261799999999995
120, _minimax_avl, _black_, _0.19343099999999996
121, _minimax, _white_, _0.35169600000000034
121, _minimax_avl, _black_, _0.3817510000000002
122, _minimax, _white_, _0.4380440000000007
122, _minimax_avl, _black_, _0.5670530000000005
123, _minimax, _white_, _0.23589899999999991
123, _minimax_avl, _black_, _0.3485960000000002
124, _minimax, _white_, _0.23675699999999994
124, _minimax_avl, _black_, _0.40146600000000005
125, _minimax, _white_, _0.21965199999999988
125, _minimax_avl, _black_, _0.3163599999999999
126, _minimax, _white_, _0.2861619999999999
126, _minimax_avl, _black_, _0.19893799999999995
127, _minimax, _white_, _0.34345599999999993
127, _minimax_avl, _black_, _0.15153299999999995
128, _minimax, _white_, _0.3029889999999999
128, _minimax_avl, _black_, _0.4351570000000003
129, _minimax, _white_, _0.5077410000000001
129, _minimax_avl, _black_, _0.2828300000000001
130, _minimax, _white_, _0.30517399999999983
130, _minimax_avl, _black_, _0.26139500000000004
131, _minimax, _white_, _0.2931240000000003
131, _minimax_avl, _black_, _0.43283600000000033
132, _minimax, _white_, _0.5063170000000006
132, _minimax_avl, _black_, _0.558250000000001
133, _minimax, _white_, _0.5242690000000003
133, _minimax_avl, _black_, _0.3375600000000003
134, _minimax, _white_, _0.4969390000000001
134, _minimax_avl, _black_, _0.2522119999999999
135, _minimax, _white_, _0.28726099999999993
135, _minimax_avl, _black_, _0.2214079999999999
