game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.310525
0, _minimax_splay, _black_, _0.2568849999999999
1, _minimax, _white_, _0.277172
1, _minimax_splay, _black_, _0.225487
2, _minimax, _white_, _0.35892900000000033
2, _minimax_splay, _black_, _0.421111
3, _minimax, _white_, _0.34426700000000005
3, _minimax_splay, _black_, _0.4067220000000004
4, _minimax, _white_, _0.22612200000000005
4, _minimax_splay, _black_, _0.161496
5, _minimax, _white_, _0.274179
5, _minimax_splay, _black_, _0.4204070000000005
6, _minimax, _white_, _0.6641490000000002
6, _minimax_splay, _black_, _0.41481500000000143
7, _minimax, _white_, _0.2525989999999998
7, _minimax_splay, _black_, _0.3156450000000002
8, _minimax, _white_, _0.280266
8, _minimax_splay, _black_, _0.5265470000000001
9, _minimax, _white_, _0.3667
9, _minimax_splay, _black_, _0.1936739999999999
10, _minimax, _white_, _0.4863590000000002
10, _minimax_splay, _black_, _0.5206450000000006
11, _minimax, _white_, _0.4475980000000005
11, _minimax_splay, _black_, _0.3345160000000002
12, _minimax, _white_, _0.39416200000000007
12, _minimax_splay, _black_, _0.5687590000000005
13, _minimax, _white_, _0.4169940000000004
13, _minimax_splay, _black_, _0.32219400000000015
14, _minimax, _white_, _0.36508500000000027
14, _minimax_splay, _black_, _0.3011610000000002
15, _minimax, _white_, _0.33061300000000005
15, _minimax_splay, _black_, _0.264313
16, _minimax, _white_, _0.4070090000000002
16, _minimax_splay, _black_, _0.3685190000000001
17, _minimax, _white_, _0.3672330000000002
17, _minimax_splay, _black_, _0.290725
18, _minimax, _white_, _0.2266929999999999
18, _minimax_splay, _black_, _0.3735310000000001
19, _minimax, _white_, _0.39499600000000024
19, _minimax_splay, _black_, _0.2621409999999999
20, _minimax, _white_, _0.36722500000000036
20, _minimax_splay, _black_, _0.3427280000000002
21, _minimax, _white_, _0.23863599999999988
21, _minimax_splay, _black_, _0.39733300000000005
22, _minimax, _white_, _0.3837090000000003
22, _minimax_splay, _black_, _0.4113280000000001
23, _minimax, _white_, _0.3160990000000002
23, _minimax_splay, _black_, _0.2938700000000003
24, _minimax, _white_, _0.3869380000000005
24, _minimax_splay, _black_, _0.27537399999999995
25, _minimax, _white_, _0.11998099999999999
25, _minimax_splay, _black_, _0.197965
26, _minimax, _white_, _0.42009200000000063
26, _minimax_splay, _black_, _0.43129100000000065
27, _minimax, _white_, _0.2703839999999999
27, _minimax_splay, _black_, _0.33402700000000024
28, _minimax, _white_, _0.2332849999999998
28, _minimax_splay, _black_, _0.42293400000000037
29, _minimax, _white_, _0.4028520000000004
29, _minimax_splay, _black_, _0.3865750000000003
30, _minimax, _white_, _0.3116210000000001
30, _minimax_splay, _black_, _0.3173570000000002
31, _minimax, _white_, _0.27588499999999994
31, _minimax_splay, _black_, _0.21146399999999993
32, _minimax, _white_, _0.20749199999999993
32, _minimax_splay, _black_, _0.301631
33, _minimax, _white_, _0.3988730000000005
33, _minimax_splay, _black_, _0.3430630000000005
34, _minimax, _white_, _0.30889200000000033
34, _minimax_splay, _black_, _0.2523309999999999
35, _minimax, _white_, _0.3794140000000004
35, _minimax_splay, _black_, _0.32731200000000016
36, _minimax, _white_, _0.34804100000000004
36, _minimax_splay, _black_, _0.22194199999999997
37, _minimax, _white_, _0.4183550000000001
37, _minimax_splay, _black_, _0.26273500000000005
38, _minimax, _white_, _0.25432899999999997
38, _minimax_splay, _black_, _0.43485700000000016
39, _minimax, _white_, _0.3920480000000001
39, _minimax_splay, _black_, _0.3699770000000002
40, _minimax, _white_, _0.2454699999999999
40, _minimax_splay, _black_, _0.43951200000000007
41, _minimax, _white_, _0.169517
41, _minimax_splay, _black_, _0.147459
42, _minimax, _white_, _0.3620270000000003
42, _minimax_splay, _black_, _0.4268350000000004
43, _minimax, _white_, _0.33708900000000025
43, _minimax_splay, _black_, _0.5626090000000004
44, _minimax, _white_, _0.081782
44, _minimax_splay, _black_, _0.07776499999999999
45, _minimax, _white_, _0.18914899999999996
45, _minimax_splay, _black_, _0.09422699999999999
46, _minimax, _white_, _0.35900800000000016
46, _minimax_splay, _black_, _0.38603100000000035
47, _minimax, _white_, _0.6282960000000004
47, _minimax_splay, _black_, _0.5093760000000007
48, _minimax, _white_, _0.24428699999999987
48, _minimax_splay, _black_, _0.37652600000000036
49, _minimax, _white_, _0.1374
49, _minimax_splay, _black_, _0.11121099999999996
50, _minimax, _white_, _0.10374699999999999
50, _minimax_splay, _black_, _0.04790900000000001
51, _minimax, _white_, _0.2366890000000001
51, _minimax_splay, _black_, _0.04177999999999999
52, _minimax, _white_, _0.2506549999999999
52, _minimax_splay, _black_, _0.3466050000000001
53, _minimax, _white_, _0.36907800000000013
53, _minimax_splay, _black_, _0.2951480000000002
54, _minimax, _white_, _0.34610700000000005
54, _minimax_splay, _black_, _0.35653900000000033
55, _minimax, _white_, _0.36598000000000014
55, _minimax_splay, _black_, _0.37999800000000045
56, _minimax, _white_, _0.22938899999999984
56, _minimax_splay, _black_, _0.4862910000000002
57, _minimax, _white_, _0.39718600000000004
57, _minimax_splay, _black_, _0.20115299999999994
58, _minimax, _white_, _0.2083029999999999
58, _minimax_splay, _black_, _0.3796680000000002
59, _minimax, _white_, _0.2689949999999999
59, _minimax_splay, _black_, _0.3470970000000003
60, _minimax, _white_, _0.35819400000000023
60, _minimax_splay, _black_, _0.335249
61, _minimax, _white_, _0.357095
61, _minimax_splay, _black_, _0.22434699999999996
62, _minimax, _white_, _0.26827800000000007
62, _minimax_splay, _black_, _0.2932459999999999
63, _minimax, _white_, _0.1814179999999999
63, _minimax_splay, _black_, _0.23143
64, _minimax, _white_, _0.36011399999999993
64, _minimax_splay, _black_, _0.1784719999999999
65, _minimax, _white_, _0.297165
65, _minimax_splay, _black_, _0.22641
66, _minimax, _white_, _0.3769180000000002
66, _minimax_splay, _black_, _0.4288960000000003
67, _minimax, _white_, _0.155669
67, _minimax_splay, _black_, _0.10166900000000001
68, _minimax, _white_, _0.2369409999999999
68, _minimax_splay, _black_, _0.3111930000000001
69, _minimax, _white_, _0.14488099999999995
69, _minimax_splay, _black_, _0.223227
70, _minimax, _white_, _0.3388520000000002
70, _minimax_splay, _black_, _0.2724859999999999
71, _minimax, _white_, _0.5896770000000001
71, _minimax_splay, _black_, _0.5072450000000012
72, _minimax, _white_, _0.31008000000000013
72, _minimax_splay, _black_, _0.19054599999999994
73, _minimax, _white_, _0.5849489999999999
73, _minimax_splay, _black_, _0.22057599999999986
74, _minimax, _white_, _0.033911
74, _minimax_splay, _black_, _0.033911000000000004
75, _minimax, _white_, _0.3583360000000005
75, _minimax_splay, _black_, _0.5083360000000007
76, _minimax, _white_, _0.21004299999999992
76, _minimax_splay, _black_, _0.3241990000000001
77, _minimax, _white_, _0.29401399999999994
77, _minimax_splay, _black_, _0.3265720000000002
78, _minimax, _white_, _0.40161799999999986
78, _minimax_splay, _black_, _0.2216919999999999
79, _minimax, _white_, _0.18154900000000002
79, _minimax_splay, _black_, _0.163288
80, _minimax, _white_, _0.22613699999999987
80, _minimax_splay, _black_, _0.3275920000000002
81, _minimax, _white_, _0.3672980000000002
