game_number, agent_type, agent_color, agent_decision_time
120, _alpha_beta_hash, _black_, _0.35302200000000034
121, _alpha_beta, _white_, _0.3217760000000002
121, _alpha_beta_hash, _black_, _0.15924499999999994
122, _alpha_beta, _white_, _0.3107810000000002
122, _alpha_beta_hash, _black_, _0.3013450000000001
123, _alpha_beta, _white_, _0.19808199999999987
123, _alpha_beta_hash, _black_, _0.369917
124, _alpha_beta, _white_, _0.45796700000000035
124, _alpha_beta_hash, _black_, _0.2966690000000001
125, _alpha_beta, _white_, _0.3741990000000001
125, _alpha_beta_hash, _black_, _0.19286199999999992
126, _alpha_beta, _white_, _0.13299799999999995
126, _alpha_beta_hash, _black_, _0.25016200000000005
127, _alpha_beta, _white_, _0.1964979999999999
127, _alpha_beta_hash, _black_, _0.2642450000000001
128, _alpha_beta, _white_, _0.19552699999999998
128, _alpha_beta_hash, _black_, _0.14359299999999997
129, _alpha_beta, _white_, _0.3644960000000003
129, _alpha_beta_hash, _black_, _0.35287500000000044
130, _alpha_beta, _white_, _0.36206500000000036
130, _alpha_beta_hash, _black_, _0.2464199999999999
131, _alpha_beta, _white_, _0.069856
131, _alpha_beta_hash, _black_, _0.06176500000000001
132, _alpha_beta, _white_, _0.2479220000000001
132, _alpha_beta_hash, _black_, _0.27726599999999996
133, _alpha_beta, _white_, _0.4105839999999999
133, _alpha_beta_hash, _black_, _0.29628100000000057
134, _alpha_beta, _white_, _0.39276699999999987
134, _alpha_beta_hash, _black_, _0.17965699999999987
135, _alpha_beta, _white_, _0.4982390000000003
135, _alpha_beta_hash, _black_, _0.32360100000000025
136, _alpha_beta, _white_, _0.3680580000000004
136, _alpha_beta_hash, _black_, _0.2253259999999998
137, _alpha_beta, _white_, _0.27819099999999997
137, _alpha_beta_hash, _black_, _0.23303399999999988
138, _alpha_beta, _white_, _0.25892699999999985
138, _alpha_beta_hash, _black_, _0.2418189999999999
139, _alpha_beta, _white_, _0.4114910000000002
139, _alpha_beta_hash, _black_, _0.2724259999999999
140, _alpha_beta, _white_, _0.479334
140, _alpha_beta_hash, _black_, _0.2692010000000001
141, _alpha_beta, _white_, _0.30563100000000026
141, _alpha_beta_hash, _black_, _0.165791
142, _alpha_beta, _white_, _0.45825400000000016
142, _alpha_beta_hash, _black_, _0.46329800000000043
143, _alpha_beta, _white_, _0.36327800000000054
143, _alpha_beta_hash, _black_, _0.3225410000000004
144, _alpha_beta, _white_, _0.14188299999999995
144, _alpha_beta_hash, _black_, _0.256375
145, _alpha_beta, _white_, _0.5414660000000002
145, _alpha_beta_hash, _black_, _0.2454539999999998
146, _alpha_beta, _white_, _0.21741600000000005
146, _alpha_beta_hash, _black_, _0.07781999999999999
147, _alpha_beta, _white_, _0.4258330000000003
147, _alpha_beta_hash, _black_, _0.34011800000000053
148, _alpha_beta, _white_, _0.4657960000000002
148, _alpha_beta_hash, _black_, _0.23333699999999985
149, _alpha_beta, _white_, _0.10366799999999998
149, _alpha_beta_hash, _black_, _0.08186399999999999
150, _alpha_beta, _white_, _0.20733599999999988
150, _alpha_beta_hash, _black_, _0.34316400000000025
151, _alpha_beta, _white_, _0.10471599999999998
151, _alpha_beta_hash, _black_, _0.11070899999999999
152, _alpha_beta, _white_, _0.390392
152, _alpha_beta_hash, _black_, _0.15222199999999994
153, _alpha_beta, _white_, _0.268187
153, _alpha_beta_hash, _black_, _0.3117470000000002
154, _alpha_beta, _white_, _0.18850000000000003
154, _alpha_beta_hash, _black_, _0.16854599999999997
155, _alpha_beta, _white_, _0.273297
155, _alpha_beta_hash, _black_, _0.35598800000000025
156, _alpha_beta, _white_, _0.2941970000000003
156, _alpha_beta_hash, _black_, _0.365012
157, _alpha_beta, _white_, _0.35513199999999995
157, _alpha_beta_hash, _black_, _0.23927899999999988
158, _alpha_beta, _white_, _0.4836299999999999
158, _alpha_beta_hash, _black_, _0.24636699999999986
159, _alpha_beta, _white_, _0.2579049999999999
159, _alpha_beta_hash, _black_, _0.24056399999999992
160, _alpha_beta, _white_, _0.17064400000000002
160, _alpha_beta_hash, _black_, _0.12655499999999997
161, _alpha_beta, _white_, _0.5138840000000005
161, _alpha_beta_hash, _black_, _0.2611429999999999
162, _alpha_beta, _white_, _0.2573440000000001
162, _alpha_beta_hash, _black_, _0.141127
163, _alpha_beta, _white_, _0.371459
163, _alpha_beta_hash, _black_, _0.2214079999999999
164, _alpha_beta, _white_, _0.2923320000000001
164, _alpha_beta_hash, _black_, _0.33577000000000007
165, _alpha_beta, _white_, _0.282504
165, _alpha_beta_hash, _black_, _0.2736660000000001
166, _alpha_beta, _white_, _0.4681580000000005
166, _alpha_beta_hash, _black_, _0.3776470000000001
167, _alpha_beta, _white_, _0.28489100000000006
167, _alpha_beta_hash, _black_, _0.6576430000000002
168, _alpha_beta, _white_, _0.1865189999999999
168, _alpha_beta_hash, _black_, _0.337147
169, _alpha_beta, _white_, _0.47354500000000044
169, _alpha_beta_hash, _black_, _0.4632070000000007
170, _alpha_beta, _white_, _0.36873300000000014
170, _alpha_beta_hash, _black_, _0.3307720000000003
171, _alpha_beta, _white_, _0.2866880000000001
171, _alpha_beta_hash, _black_, _0.28291799999999984
172, _alpha_beta, _white_, _0.2696029999999999
172, _alpha_beta_hash, _black_, _0.36283000000000004
173, _alpha_beta, _white_, _0.268786
173, _alpha_beta_hash, _black_, _0.15716899999999998
174, _alpha_beta, _white_, _0.4233430000000006
174, _alpha_beta_hash, _black_, _0.2224099999999998
175, _alpha_beta, _white_, _0.25930999999999993
175, _alpha_beta_hash, _black_, _0.258305
176, _alpha_beta, _white_, _0.366004
176, _alpha_beta_hash, _black_, _0.2862529999999999
177, _alpha_beta, _white_, _0.26528500000000016
177, _alpha_beta_hash, _black_, _0.22839799999999993
178, _alpha_beta, _white_, _0.3073720000000002
178, _alpha_beta_hash, _black_, _0.413444
179, _alpha_beta, _white_, _0.27918800000000005
179, _alpha_beta_hash, _black_, _0.13869599999999996
180, _alpha_beta, _white_, _0.2533689999999998
180, _alpha_beta_hash, _black_, _0.2244879999999999
181, _alpha_beta, _white_, _0.35889799999999983
181, _alpha_beta_hash, _black_, _0.18879999999999994
182, _alpha_beta, _white_, _0.4171730000000001
182, _alpha_beta_hash, _black_, _0.4267860000000003
183, _alpha_beta, _white_, _0.20611899999999986
183, _alpha_beta_hash, _black_, _0.5558140000000001
184, _alpha_beta, _white_, _0.2669480000000001
184, _alpha_beta_hash, _black_, _0.2258839999999998
185, _alpha_beta, _white_, _0.5073379999999998
185, _alpha_beta_hash, _black_, _0.3777320000000006
186, _alpha_beta, _white_, _0.22384499999999993
186, _alpha_beta_hash, _black_, _0.2338509999999999
187, _alpha_beta, _white_, _0.3414640000000005
187, _alpha_beta_hash, _black_, _0.5134800000000003
188, _alpha_beta, _white_, _0.23496599999999992
188, _alpha_beta_hash, _black_, _0.293387
189, _alpha_beta, _white_, _0.3844080000000001
189, _alpha_beta_hash, _black_, _0.3962820000000004
190, _alpha_beta, _white_, _0.15977799999999998
190, _alpha_beta_hash, _black_, _0.27775599999999995
191, _alpha_beta, _white_, _0.40513600000000066
191, _alpha_beta_hash, _black_, _0.3547660000000004
192, _alpha_beta, _white_, _0.45875600000000016
192, _alpha_beta_hash, _black_, _0.1442599999999999
193, _alpha_beta, _white_, _0.11502599999999999
193, _alpha_beta_hash, _black_, _0.197844
194, _alpha_beta, _white_, _0.42166400000000004
194, _alpha_beta_hash, _black_, _0.15607599999999994
195, _alpha_beta, _white_, _0.34257500000000046
195, _alpha_beta_hash, _black_, _0.3756499999999999
196, _alpha_beta, _white_, _0.4921640000000004
196, _alpha_beta_hash, _black_, _0.4281130000000003
197, _alpha_beta, _white_, _0.19444299999999998
197, _alpha_beta_hash, _black_, _0.17354399999999992
198, _alpha_beta, _white_, _0.5314250000000001
198, _alpha_beta_hash, _black_, _0.25326099999999985
199, _alpha_beta, _white_, _0.33871800000000024
199, _alpha_beta_hash, _black_, _0.3276790000000005
200, _alpha_beta, _white_, _0.20248799999999992
200, _alpha_beta_hash, _black_, _0.3275600000000001
201, _alpha_beta, _white_, _0.3385540000000003
201, _alpha_beta_hash, _black_, _0.3851800000000003
202, _alpha_beta, _white_, _0.2195249999999999
202, _alpha_beta_hash, _black_, _0.2189879999999999
203, _alpha_beta, _white_, _0.3359670000000002
203, _alpha_beta_hash, _black_, _0.29687100000000016
204, _alpha_beta, _white_, _0.42746500000000015
204, _alpha_beta_hash, _black_, _0.38523100000000066
205, _alpha_beta, _white_, _0.34561100000000006
205, _alpha_beta_hash, _black_, _0.21553199999999983
206, _alpha_beta, _white_, _0.29647500000000004
206, _alpha_beta_hash, _black_, _0.16175399999999998
207, _alpha_beta, _white_, _0.09374799999999998
207, _alpha_beta_hash, _black_, _0.14594899999999997
208, _alpha_beta, _white_, _0.3307300000000003
