game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.6981109999999999
0, _minimax_trie, _black_, _0.42889900000000053
1, _minimax, _white_, _0.639421000000001
1, _minimax_trie, _black_, _0.4836530000000002
2, _minimax, _white_, _0.20750099999999988
2, _minimax_trie, _black_, _0.3542520000000002
3, _minimax, _white_, _0.3103590000000001
3, _minimax_trie, _black_, _0.5082780000000003
4, _minimax, _white_, _0.276606
4, _minimax_trie, _black_, _0.2866580000000001
5, _minimax, _white_, _0.27130299999999985
5, _minimax_trie, _black_, _0.2513269999999999
6, _minimax, _white_, _0.18046199999999998
6, _minimax_trie, _black_, _0.24539900000000003
7, _minimax, _white_, _0.3440549999999999
7, _minimax_trie, _black_, _0.4348340000000004
8, _minimax, _white_, _0.3847770000000006
8, _minimax_trie, _black_, _0.42109600000000036
9, _minimax, _white_, _0.3410920000000006
9, _minimax_trie, _black_, _0.4837040000000002
10, _minimax, _white_, _0.23642099999999985
10, _minimax_trie, _black_, _0.4597190000000002
11, _minimax, _white_, _0.27122600000000024
11, _minimax_trie, _black_, _0.325149
12, _minimax, _white_, _0.31017999999999996
12, _minimax_trie, _black_, _0.38094500000000014
13, _minimax, _white_, _0.4060070000000001
13, _minimax_trie, _black_, _0.2731790000000001
14, _minimax, _white_, _0.26261
14, _minimax_trie, _black_, _0.33831
15, _minimax, _white_, _0.34118300000000007
15, _minimax_trie, _black_, _0.30558699999999994
16, _minimax, _white_, _0.4656570000000003
16, _minimax_trie, _black_, _0.5384880000000004
17, _minimax, _white_, _0.29427000000000014
17, _minimax_trie, _black_, _0.4276290000000005
18, _minimax, _white_, _0.31119800000000014
18, _minimax_trie, _black_, _0.16712299999999997
19, _minimax, _white_, _0.3038369999999998
19, _minimax_trie, _black_, _0.4262730000000003
20, _minimax, _white_, _0.4951920000000001
20, _minimax_trie, _black_, _0.4355320000000004
21, _minimax, _white_, _0.28977800000000037
21, _minimax_trie, _black_, _0.43515000000000037
22, _minimax, _white_, _0.25232400000000005
22, _minimax_trie, _black_, _0.23565799999999998
23, _minimax, _white_, _0.04093899999999999
23, _minimax_trie, _black_, _0.08671999999999999
24, _minimax, _white_, _0.30521499999999996
24, _minimax_trie, _black_, _0.36502000000000046
25, _minimax, _white_, _0.325123
25, _minimax_trie, _black_, _0.2094489999999999
26, _minimax, _white_, _0.323666
26, _minimax_trie, _black_, _0.39320200000000033
27, _minimax, _white_, _0.3188840000000003
27, _minimax_trie, _black_, _0.39872200000000046
28, _minimax, _white_, _0.35019500000000015
28, _minimax_trie, _black_, _0.3484480000000004
29, _minimax, _white_, _0.3604940000000001
29, _minimax_trie, _black_, _0.3116330000000002
30, _minimax, _white_, _0.4597830000000002
30, _minimax_trie, _black_, _0.47311700000000073
31, _minimax, _white_, _0.3080280000000002
31, _minimax_trie, _black_, _0.2882779999999999
32, _minimax, _white_, _0.27664200000000017
32, _minimax_trie, _black_, _0.5676859999999997
33, _minimax, _white_, _0.16807499999999992
33, _minimax_trie, _black_, _0.41422900000000007
34, _minimax, _white_, _0.43289600000000017
34, _minimax_trie, _black_, _0.5580110000000001
35, _minimax, _white_, _0.575459
35, _minimax_trie, _black_, _0.286236
36, _minimax, _white_, _0.3371009999999998
36, _minimax_trie, _black_, _0.25132599999999994
37, _minimax, _white_, _0.3481000000000001
37, _minimax_trie, _black_, _0.24531499999999995
38, _minimax, _white_, _0.31828900000000016
38, _minimax_trie, _black_, _0.43791199999999997
39, _minimax, _white_, _0.42524700000000043
39, _minimax_trie, _black_, _0.5285330000000003
40, _minimax, _white_, _0.3599500000000001
40, _minimax_trie, _black_, _0.40716400000000036
41, _minimax, _white_, _0.5031640000000001
41, _minimax_trie, _black_, _0.2965460000000001
42, _minimax, _white_, _0.39470300000000014
42, _minimax_trie, _black_, _0.4431600000000008
43, _minimax, _white_, _0.34721600000000025
43, _minimax_trie, _black_, _0.4015560000000003
44, _minimax, _white_, _0.15858000000000003
44, _minimax_trie, _black_, _0.08281899999999999
45, _minimax, _white_, _0.22446699999999986
45, _minimax_trie, _black_, _0.3208280000000001
46, _minimax, _white_, _0.5686530000000003
46, _minimax_trie, _black_, _0.40251800000000043
47, _minimax, _white_, _0.3589809999999999
47, _minimax_trie, _black_, _0.27831400000000023
48, _minimax, _white_, _0.14703799999999995
48, _minimax_trie, _black_, _0.5623059999999999
49, _minimax, _white_, _0.2759179999999999
49, _minimax_trie, _black_, _0.3037519999999999
50, _minimax, _white_, _0.38532700000000014
50, _minimax_trie, _black_, _0.3261099999999999
51, _minimax, _white_, _0.32330400000000004
51, _minimax_trie, _black_, _0.273731
52, _minimax, _white_, _0.151227
52, _minimax_trie, _black_, _0.08119699999999999
53, _minimax, _white_, _0.655412
53, _minimax_trie, _black_, _0.5831510000000009
54, _minimax, _white_, _0.36725700000000017
54, _minimax_trie, _black_, _0.3233890000000002
55, _minimax, _white_, _0.3195459999999999
55, _minimax_trie, _black_, _0.3339950000000001
