game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.26217700000000005
0, _alpha_beta_avl, _black_, _0.30829600000000024
1, _alpha_beta, _white_, _0.5047380000000004
1, _alpha_beta_avl, _black_, _0.3649630000000004
2, _alpha_beta, _white_, _0.17158999999999996
2, _alpha_beta_avl, _black_, _0.29712999999999995
3, _alpha_beta, _white_, _0.271368
3, _alpha_beta_avl, _black_, _0.3332980000000003
4, _alpha_beta, _white_, _0.3194359999999999
4, _alpha_beta_avl, _black_, _0.33155300000000026
5, _alpha_beta, _white_, _0.1681829999999999
5, _alpha_beta_avl, _black_, _0.36048600000000003
6, _alpha_beta, _white_, _0.4194580000000008
6, _alpha_beta_avl, _black_, _0.3932030000000006
7, _alpha_beta, _white_, _0.669869
7, _alpha_beta_avl, _black_, _0.526032000000001
8, _alpha_beta, _white_, _0.27826500000000004
8, _alpha_beta_avl, _black_, _0.2957370000000003
9, _alpha_beta, _white_, _0.23533399999999996
9, _alpha_beta_avl, _black_, _0.28366500000000006
10, _alpha_beta, _white_, _0.2308589999999999
10, _alpha_beta_avl, _black_, _0.4149200000000001
11, _alpha_beta, _white_, _0.2860709999999999
11, _alpha_beta_avl, _black_, _0.22742099999999987
12, _alpha_beta, _white_, _0.31024100000000016
12, _alpha_beta_avl, _black_, _0.20537799999999987
13, _alpha_beta, _white_, _0.2939130000000003
13, _alpha_beta_avl, _black_, _0.48917900000000003
14, _alpha_beta, _white_, _0.20675699999999989
14, _alpha_beta_avl, _black_, _0.31714600000000004
15, _alpha_beta, _white_, _0.2857750000000002
15, _alpha_beta_avl, _black_, _0.276611
16, _alpha_beta, _white_, _0.3271399999999999
16, _alpha_beta_avl, _black_, _0.3277340000000001
17, _alpha_beta, _white_, _0.11466699999999998
17, _alpha_beta_avl, _black_, _0.08682599999999999
18, _alpha_beta, _white_, _0.43346100000000026
18, _alpha_beta_avl, _black_, _0.26501399999999997
19, _alpha_beta, _white_, _0.510223
19, _alpha_beta_avl, _black_, _0.25625700000000007
20, _alpha_beta, _white_, _0.4597370000000003
20, _alpha_beta_avl, _black_, _0.3756190000000004
21, _alpha_beta, _white_, _0.21493399999999993
21, _alpha_beta_avl, _black_, _0.22140299999999993
22, _alpha_beta, _white_, _0.35610700000000034
22, _alpha_beta_avl, _black_, _0.39986700000000025
23, _alpha_beta, _white_, _0.39990899999999996
23, _alpha_beta_avl, _black_, _0.14560499999999996
24, _alpha_beta, _white_, _0.17749199999999996
24, _alpha_beta_avl, _black_, _0.16512800000000002
25, _alpha_beta, _white_, _0.15860199999999994
25, _alpha_beta_avl, _black_, _0.28920100000000004
26, _alpha_beta, _white_, _0.46942500000000054
26, _alpha_beta_avl, _black_, _0.48174900000000026
27, _alpha_beta, _white_, _0.5364270000000004
27, _alpha_beta_avl, _black_, _0.5338450000000005
28, _alpha_beta, _white_, _0.128657
28, _alpha_beta_avl, _black_, _0.205187
29, _alpha_beta, _white_, _0.2554689999999999
29, _alpha_beta_avl, _black_, _0.20708999999999986
30, _alpha_beta, _white_, _0.30729899999999993
30, _alpha_beta_avl, _black_, _0.30766800000000016
31, _alpha_beta, _white_, _0.2262129999999999
31, _alpha_beta_avl, _black_, _0.27603400000000006
32, _alpha_beta, _white_, _0.28041200000000005
32, _alpha_beta_avl, _black_, _0.35244700000000023
33, _alpha_beta, _white_, _0.25458899999999995
33, _alpha_beta_avl, _black_, _0.35144100000000006
34, _alpha_beta, _white_, _0.3299150000000001
34, _alpha_beta_avl, _black_, _0.38723400000000024
35, _alpha_beta, _white_, _0.294832
35, _alpha_beta_avl, _black_, _0.37564400000000037
36, _alpha_beta, _white_, _0.23563800000000004
36, _alpha_beta_avl, _black_, _0.134602
37, _alpha_beta, _white_, _0.42455900000000013
37, _alpha_beta_avl, _black_, _0.2953570000000002
38, _alpha_beta, _white_, _0.271628
38, _alpha_beta_avl, _black_, _0.35448100000000016
39, _alpha_beta, _white_, _0.20707299999999998
39, _alpha_beta_avl, _black_, _0.263461
40, _alpha_beta, _white_, _0.351353
40, _alpha_beta_avl, _black_, _0.34995400000000015
41, _alpha_beta, _white_, _0.24190299999999998
41, _alpha_beta_avl, _black_, _0.18523299999999998
42, _alpha_beta, _white_, _0.33679200000000026
42, _alpha_beta_avl, _black_, _0.33530400000000016
43, _alpha_beta, _white_, _0.41197300000000014
43, _alpha_beta_avl, _black_, _0.2066339999999999
44, _alpha_beta, _white_, _0.28894500000000006
44, _alpha_beta_avl, _black_, _0.44866600000000023
45, _alpha_beta, _white_, _0.47264100000000037
45, _alpha_beta_avl, _black_, _0.43800000000000056
46, _alpha_beta, _white_, _0.31310600000000005
46, _alpha_beta_avl, _black_, _0.258364
47, _alpha_beta, _white_, _0.4567660000000003
47, _alpha_beta_avl, _black_, _0.24236599999999983
48, _alpha_beta, _white_, _0.18550099999999994
48, _alpha_beta_avl, _black_, _0.21942000000000003
49, _alpha_beta, _white_, _0.24525599999999984
49, _alpha_beta_avl, _black_, _0.4259190000000001
50, _alpha_beta, _white_, _0.34540600000000005
50, _alpha_beta_avl, _black_, _0.238837
51, _alpha_beta, _white_, _0.370827
51, _alpha_beta_avl, _black_, _0.4721270000000002
52, _alpha_beta, _white_, _0.455812
52, _alpha_beta_avl, _black_, _0.35403300000000043
53, _alpha_beta, _white_, _0.063803
53, _alpha_beta_avl, _black_, _0.065931
54, _alpha_beta, _white_, _0.41671600000000053
54, _alpha_beta_avl, _black_, _0.34540800000000077
55, _alpha_beta, _white_, _0.22390699999999983
55, _alpha_beta_avl, _black_, _0.4607960000000001
56, _alpha_beta, _white_, _0.3753240000000003
56, _alpha_beta_avl, _black_, _0.40479300000000007
57, _alpha_beta, _white_, _0.19997499999999985
57, _alpha_beta_avl, _black_, _0.302968
58, _alpha_beta, _white_, _0.45461000000000024
58, _alpha_beta_avl, _black_, _0.257341
59, _alpha_beta, _white_, _0.22409499999999993
59, _alpha_beta_avl, _black_, _0.23336399999999996
60, _alpha_beta, _white_, _0.4218790000000006
60, _alpha_beta_avl, _black_, _0.5286920000000006
61, _alpha_beta, _white_, _0.325965
61, _alpha_beta_avl, _black_, _0.40446300000000057
62, _alpha_beta, _white_, _0.39651600000000026
62, _alpha_beta_avl, _black_, _0.45960700000000065
63, _alpha_beta, _white_, _0.29548600000000014
63, _alpha_beta_avl, _black_, _0.27653600000000006
64, _alpha_beta, _white_, _0.3494490000000002
64, _alpha_beta_avl, _black_, _0.5165670000000004
65, _alpha_beta, _white_, _0.36577600000000016
65, _alpha_beta_avl, _black_, _0.34273400000000026
66, _alpha_beta, _white_, _0.28581199999999995
66, _alpha_beta_avl, _black_, _0.4385760000000001
67, _alpha_beta, _white_, _0.3409030000000005
67, _alpha_beta_avl, _black_, _0.31234199999999995
68, _alpha_beta, _white_, _0.4456680000000006
68, _alpha_beta_avl, _black_, _0.3820130000000003
69, _alpha_beta, _white_, _0.4382350000000007
69, _alpha_beta_avl, _black_, _0.43978100000000075
70, _alpha_beta, _white_, _0.35927000000000003
70, _alpha_beta_avl, _black_, _0.17555199999999993
71, _alpha_beta, _white_, _0.061808999999999996
71, _alpha_beta_avl, _black_, _0.149114
72, _alpha_beta, _white_, _0.4061190000000003
72, _alpha_beta_avl, _black_, _0.39079500000000056
73, _alpha_beta, _white_, _0.5005910000000006
73, _alpha_beta_avl, _black_, _0.40413300000000035
74, _alpha_beta, _white_, _0.28530100000000025
74, _alpha_beta_avl, _black_, _0.416912
75, _alpha_beta, _white_, _0.303215
75, _alpha_beta_avl, _black_, _0.4019010000000001
76, _alpha_beta, _white_, _0.4078360000000003
76, _alpha_beta_avl, _black_, _0.5775280000000006
77, _alpha_beta, _white_, _0.33504400000000023
77, _alpha_beta_avl, _black_, _0.42592
78, _alpha_beta, _white_, _0.25748699999999985
78, _alpha_beta_avl, _black_, _0.22775899999999985
79, _alpha_beta, _white_, _0.2780989999999999
79, _alpha_beta_avl, _black_, _0.2854080000000001
80, _alpha_beta, _white_, _0.2853019999999999
80, _alpha_beta_avl, _black_, _0.3036630000000001
81, _alpha_beta, _white_, _0.2426469999999999
81, _alpha_beta_avl, _black_, _0.3842670000000003
82, _alpha_beta, _white_, _0.145655
82, _alpha_beta_avl, _black_, _0.33505999999999997
83, _alpha_beta, _white_, _0.22853799999999988
83, _alpha_beta_avl, _black_, _0.36924499999999993
84, _alpha_beta, _white_, _0.23778899999999992
84, _alpha_beta_avl, _black_, _0.35679900000000014
85, _alpha_beta, _white_, _0.15161999999999995
85, _alpha_beta_avl, _black_, _0.19650600000000004
86, _alpha_beta, _white_, _0.5026060000000004
86, _alpha_beta_avl, _black_, _0.5215670000000007
87, _alpha_beta, _white_, _0.3772659999999999
87, _alpha_beta_avl, _black_, _0.5246880000000009
88, _alpha_beta, _white_, _0.5654530000000002
88, _alpha_beta_avl, _black_, _0.3344750000000003
89, _alpha_beta, _white_, _0.12275299999999999
89, _alpha_beta_avl, _black_, _0.11361499999999998
90, _alpha_beta, _white_, _0.4616360000000004
90, _alpha_beta_avl, _black_, _0.4151620000000005
91, _alpha_beta, _white_, _0.15054
91, _alpha_beta_avl, _black_, _0.08782499999999999
92, _alpha_beta, _white_, _0.4268040000000004
92, _alpha_beta_avl, _black_, _0.4419670000000004
93, _alpha_beta, _white_, _0.23232799999999998
93, _alpha_beta_avl, _black_, _0.242432
94, _alpha_beta, _white_, _0.27525900000000003
94, _alpha_beta_avl, _black_, _0.29618500000000014
95, _alpha_beta, _white_, _0.19198600000000002
95, _alpha_beta_avl, _black_, _0.13791499999999998
96, _alpha_beta, _white_, _0.265475
96, _alpha_beta_avl, _black_, _0.21096999999999994
97, _alpha_beta, _white_, _0.25975699999999985
97, _alpha_beta_avl, _black_, _0.3847070000000002
98, _alpha_beta, _white_, _0.3671680000000003
98, _alpha_beta_avl, _black_, _0.415538
99, _alpha_beta, _white_, _0.4462910000000004
99, _alpha_beta_avl, _black_, _0.5515040000000001
100, _alpha_beta, _white_, _0.474795
100, _alpha_beta_avl, _black_, _0.2925470000000004
101, _alpha_beta, _white_, _0.17933099999999996
101, _alpha_beta_avl, _black_, _0.26381000000000004
102, _alpha_beta, _white_, _0.3280170000000002
102, _alpha_beta_avl, _black_, _0.5259470000000002
103, _alpha_beta, _white_, _0.43584100000000064
103, _alpha_beta_avl, _black_, _0.42937900000000045
104, _alpha_beta, _white_, _0.2638820000000001
104, _alpha_beta_avl, _black_, _0.27248599999999995
105, _alpha_beta, _white_, _0.24837299999999987
105, _alpha_beta_avl, _black_, _0.21043699999999987
106, _alpha_beta, _white_, _0.4567730000000004
106, _alpha_beta_avl, _black_, _0.3201580000000001
107, _alpha_beta, _white_, _0.39665100000000014
107, _alpha_beta_avl, _black_, _0.27296300000000023
108, _alpha_beta, _white_, _0.2000229999999999
108, _alpha_beta_avl, _black_, _0.41635999999999995
109, _alpha_beta, _white_, _0.6377950000000002
109, _alpha_beta_avl, _black_, _0.31659400000000076
110, _alpha_beta, _white_, _0.36228500000000013
110, _alpha_beta_avl, _black_, _0.24982699999999994
111, _alpha_beta, _white_, _0.20282599999999987
111, _alpha_beta_avl, _black_, _0.38980200000000004
112, _alpha_beta, _white_, _0.4659090000000003
112, _alpha_beta_avl, _black_, _0.3718510000000003
