game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.2952700000000002
0, _minimax_hash, _black_, _0.3265979999999999
1, _minimax, _white_, _0.3500900000000001
1, _minimax_hash, _black_, _0.19647499999999987
2, _minimax, _white_, _0.4003180000000001
2, _minimax_hash, _black_, _0.21313499999999994
3, _minimax, _white_, _0.3180160000000002
3, _minimax_hash, _black_, _0.360092
4, _minimax, _white_, _0.08474399999999999
4, _minimax_hash, _black_, _0.16459200000000002
5, _minimax, _white_, _0.051184999999999994
5, _minimax_hash, _black_, _0.045363
6, _minimax, _white_, _0.18579
6, _minimax_hash, _black_, _0.16744799999999999
7, _minimax, _white_, _0.28521700000000005
7, _minimax_hash, _black_, _0.6707609999999998
8, _minimax, _white_, _0.26924000000000003
8, _minimax_hash, _black_, _0.273309
9, _minimax, _white_, _0.3031650000000003
9, _minimax_hash, _black_, _0.3191450000000001
10, _minimax, _white_, _0.24439199999999983
10, _minimax_hash, _black_, _0.30613599999999996
11, _minimax, _white_, _0.2433979999999999
11, _minimax_hash, _black_, _0.44376400000000005
12, _minimax, _white_, _0.4259870000000001
12, _minimax_hash, _black_, _0.3043330000000002
13, _minimax, _white_, _0.44937600000000005
13, _minimax_hash, _black_, _0.33756200000000053
14, _minimax, _white_, _0.3195420000000001
14, _minimax_hash, _black_, _0.24859999999999988
15, _minimax, _white_, _0.6866509999999999
15, _minimax_hash, _black_, _0.24555199999999983
16, _minimax, _white_, _0.23519100000000007
16, _minimax_hash, _black_, _0.18253600000000003
17, _minimax, _white_, _0.086744
17, _minimax_hash, _black_, _0.040858000000000005
18, _minimax, _white_, _0.36800500000000047
18, _minimax_hash, _black_, _0.3251720000000002
19, _minimax, _white_, _0.8091330000000004
19, _minimax_hash, _black_, _0.5319350000000006
20, _minimax, _white_, _0.27823800000000015
20, _minimax_hash, _black_, _0.2544309999999999
21, _minimax, _white_, _0.25237299999999985
21, _minimax_hash, _black_, _0.32738500000000026
22, _minimax, _white_, _0.29148800000000025
22, _minimax_hash, _black_, _0.18776199999999993
23, _minimax, _white_, _0.021941000000000002
23, _minimax_hash, _black_, _0.030344999999999997
24, _minimax, _white_, _0.3836760000000002
24, _minimax_hash, _black_, _0.42894600000000027
25, _minimax, _white_, _0.25728999999999996
25, _minimax_hash, _black_, _0.26029999999999986
26, _minimax, _white_, _0.08283599999999999
26, _minimax_hash, _black_, _0.061903
27, _minimax, _white_, _0.2232799999999999
27, _minimax_hash, _black_, _0.42495600000000006
28, _minimax, _white_, _0.23468199999999984
28, _minimax_hash, _black_, _0.5321370000000003
29, _minimax, _white_, _0.22154199999999996
29, _minimax_hash, _black_, _0.312132
30, _minimax, _white_, _0.20448399999999997
30, _minimax_hash, _black_, _0.250334
31, _minimax, _white_, _0.26222599999999996
31, _minimax_hash, _black_, _0.31261500000000014
32, _minimax, _white_, _0.4071900000000001
32, _minimax_hash, _black_, _0.259863
33, _minimax, _white_, _0.29275200000000007
33, _minimax_hash, _black_, _0.19793299999999997
34, _minimax, _white_, _0.43403900000000023
34, _minimax_hash, _black_, _0.23198199999999985
35, _minimax, _white_, _0.36015800000000003
35, _minimax_hash, _black_, _0.15624299999999994
36, _minimax, _white_, _0.26335099999999995
36, _minimax_hash, _black_, _0.1854409999999999
37, _minimax, _white_, _0.4338970000000003
37, _minimax_hash, _black_, _0.3524240000000005
38, _minimax, _white_, _0.2761670000000001
38, _minimax_hash, _black_, _0.22162699999999982
39, _minimax, _white_, _0.3636650000000002
39, _minimax_hash, _black_, _0.31410699999999986
40, _minimax, _white_, _0.30917000000000006
40, _minimax_hash, _black_, _0.3151629999999999
41, _minimax, _white_, _0.29621100000000006
41, _minimax_hash, _black_, _0.2413239999999999
42, _minimax, _white_, _0.3870750000000005
42, _minimax_hash, _black_, _0.30606199999999995
43, _minimax, _white_, _0.315137
43, _minimax_hash, _black_, _0.355096
44, _minimax, _white_, _0.40982700000000055
44, _minimax_hash, _black_, _0.3570950000000003
45, _minimax, _white_, _0.35500300000000035
45, _minimax_hash, _black_, _0.3002439999999999
46, _minimax, _white_, _0.35298199999999996
46, _minimax_hash, _black_, _0.3152530000000001
47, _minimax, _white_, _0.25904199999999994
47, _minimax_hash, _black_, _0.18459999999999996
48, _minimax, _white_, _0.25030099999999994
48, _minimax_hash, _black_, _0.1890539999999999
49, _minimax, _white_, _0.45081500000000085
49, _minimax_hash, _black_, _0.29217200000000043
50, _minimax, _white_, _0.5693780000000002
50, _minimax_hash, _black_, _0.34631000000000006
51, _minimax, _white_, _0.21137799999999987
51, _minimax_hash, _black_, _0.32191800000000015
52, _minimax, _white_, _0.14965399999999995
52, _minimax_hash, _black_, _0.22407100000000002
53, _minimax, _white_, _0.36749100000000007
53, _minimax_hash, _black_, _0.28258900000000026
54, _minimax, _white_, _0.2849690000000002
54, _minimax_hash, _black_, _0.13961499999999996
55, _minimax, _white_, _0.20671399999999995
55, _minimax_hash, _black_, _0.15576399999999993
56, _minimax, _white_, _0.37911000000000017
56, _minimax_hash, _black_, _0.24858599999999983
57, _minimax, _white_, _0.3366070000000004
57, _minimax_hash, _black_, _0.2673639999999999
58, _minimax, _white_, _0.2532299999999998
58, _minimax_hash, _black_, _0.34995800000000005
59, _minimax, _white_, _0.2646019999999999
59, _minimax_hash, _black_, _0.2148509999999999
60, _minimax, _white_, _0.30626000000000025
60, _minimax_hash, _black_, _0.3517090000000003
61, _minimax, _white_, _0.17046499999999995
61, _minimax_hash, _black_, _0.16959899999999997
62, _minimax, _white_, _0.47985200000000006
62, _minimax_hash, _black_, _0.49169400000000085
63, _minimax, _white_, _0.2700219999999999
63, _minimax_hash, _black_, _0.2278829999999999
64, _minimax, _white_, _0.3081110000000005
64, _minimax_hash, _black_, _0.5061970000000001
65, _minimax, _white_, _0.5138450000000002
65, _minimax_hash, _black_, _0.48368700000000053
66, _minimax, _white_, _0.49849100000000024
66, _minimax_hash, _black_, _0.31217400000000023
67, _minimax, _white_, _0.43101800000000046
67, _minimax_hash, _black_, _0.4337080000000009
68, _minimax, _white_, _0.24544199999999988
68, _minimax_hash, _black_, _0.3265530000000001
69, _minimax, _white_, _0.09116999999999997
69, _minimax_hash, _black_, _0.146516
70, _minimax, _white_, _0.48432699999999995
70, _minimax_hash, _black_, _0.1637509999999999
71, _minimax, _white_, _0.31769600000000026
71, _minimax_hash, _black_, _0.26029199999999986
72, _minimax, _white_, _0.23855299999999985
72, _minimax_hash, _black_, _0.32967299999999994
73, _minimax, _white_, _0.25732199999999983
73, _minimax_hash, _black_, _0.26328700000000005
74, _minimax, _white_, _0.19444699999999995
74, _minimax_hash, _black_, _0.28327299999999994
75, _minimax, _white_, _0.304159
75, _minimax_hash, _black_, _0.26031099999999996
76, _minimax, _white_, _0.21280099999999993
76, _minimax_hash, _black_, _0.20418499999999998
77, _minimax, _white_, _0.39271900000000043
77, _minimax_hash, _black_, _0.2819130000000002
78, _minimax, _white_, _0.3586250000000004
78, _minimax_hash, _black_, _0.4288350000000004
79, _minimax, _white_, _0.34405000000000036
79, _minimax_hash, _black_, _0.24038499999999982
80, _minimax, _white_, _0.3779920000000003
80, _minimax_hash, _black_, _0.3530780000000004
81, _minimax, _white_, _0.32124100000000005
81, _minimax_hash, _black_, _0.20640399999999995
82, _minimax, _white_, _0.37711100000000053
82, _minimax_hash, _black_, _0.33898500000000004
83, _minimax, _white_, _0.32111699999999993
83, _minimax_hash, _black_, _0.19946499999999986
84, _minimax, _white_, _0.40182600000000057
84, _minimax_hash, _black_, _0.22452099999999986
85, _minimax, _white_, _0.22129399999999985
85, _minimax_hash, _black_, _0.5137170000000003
86, _minimax, _white_, _0.2912489999999999
86, _minimax_hash, _black_, _0.26831200000000005
87, _minimax, _white_, _0.2955540000000003
87, _minimax_hash, _black_, _0.3196999999999999
88, _minimax, _white_, _0.31215700000000035
88, _minimax_hash, _black_, _0.38644700000000065
89, _minimax, _white_, _0.20345399999999988
89, _minimax_hash, _black_, _0.31521500000000013
90, _minimax, _white_, _0.36391100000000026
90, _minimax_hash, _black_, _0.318843
91, _minimax, _white_, _0.4879310000000002
91, _minimax_hash, _black_, _0.28979900000000014
92, _minimax, _white_, _0.33515800000000007
92, _minimax_hash, _black_, _0.4497140000000004
93, _minimax, _white_, _0.11660299999999996
93, _minimax_hash, _black_, _0.32521500000000003
94, _minimax, _white_, _0.126662
94, _minimax_hash, _black_, _0.05784399999999999
95, _minimax, _white_, _0.16843699999999995
95, _minimax_hash, _black_, _0.21572200000000005
96, _minimax, _white_, _0.15092899999999995
96, _minimax_hash, _black_, _0.200876
97, _minimax, _white_, _0.3107179999999998
97, _minimax_hash, _black_, _0.27867600000000026
98, _minimax, _white_, _0.28685199999999994
98, _minimax_hash, _black_, _0.24192599999999995
99, _minimax, _white_, _0.484748
99, _minimax_hash, _black_, _0.19764999999999985
100, _minimax, _white_, _0.33832800000000013
100, _minimax_hash, _black_, _0.26739000000000007
101, _minimax, _white_, _0.4091550000000006
101, _minimax_hash, _black_, _0.429615000000001
102, _minimax, _white_, _0.35913899999999993
102, _minimax_hash, _black_, _0.24880099999999997
103, _minimax, _white_, _0.31792699999999985
103, _minimax_hash, _black_, _0.44016400000000017
104, _minimax, _white_, _0.2330889999999999
104, _minimax_hash, _black_, _0.2819620000000001
105, _minimax, _white_, _0.3653680000000002
