game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.31836000000000003
0, _minimax_hash, _black_, _0.35662700000000025
1, _minimax, _white_, _0.28326099999999993
1, _minimax_hash, _black_, _0.2776490000000001
2, _minimax, _white_, _0.14488099999999998
2, _minimax_hash, _black_, _0.26254200000000016
3, _minimax, _white_, _0.24977899999999983
3, _minimax_hash, _black_, _0.380468
4, _minimax, _white_, _0.3332
4, _minimax_hash, _black_, _0.29315700000000033
5, _minimax, _white_, _0.4474530000000004
5, _minimax_hash, _black_, _0.4900120000000007
6, _minimax, _white_, _0.286549
6, _minimax_hash, _black_, _0.2854170000000001
7, _minimax, _white_, _0.262384
7, _minimax_hash, _black_, _0.31592000000000003
8, _minimax, _white_, _0.20187700000000006
8, _minimax_hash, _black_, _0.13871499999999998
9, _minimax, _white_, _0.49415200000000054
9, _minimax_hash, _black_, _0.3099990000000001
10, _minimax, _white_, _0.32454200000000044
10, _minimax_hash, _black_, _0.522343
11, _minimax, _white_, _0.4311960000000007
11, _minimax_hash, _black_, _0.40024600000000066
12, _minimax, _white_, _0.2781570000000001
12, _minimax_hash, _black_, _0.31622299999999987
13, _minimax, _white_, _0.2741950000000001
13, _minimax_hash, _black_, _0.293861
14, _minimax, _white_, _0.33679600000000026
14, _minimax_hash, _black_, _0.3981630000000004
15, _minimax, _white_, _0.274069
15, _minimax_hash, _black_, _0.24269299999999985
16, _minimax, _white_, _0.26437399999999983
16, _minimax_hash, _black_, _0.2747020000000001
17, _minimax, _white_, _0.4787610000000002
17, _minimax_hash, _black_, _0.3041890000000004
18, _minimax, _white_, _0.22587499999999983
18, _minimax_hash, _black_, _0.29280500000000026
19, _minimax, _white_, _0.2792169999999999
19, _minimax_hash, _black_, _0.28922500000000007
20, _minimax, _white_, _0.349489
20, _minimax_hash, _black_, _0.37563000000000035
21, _minimax, _white_, _0.284449
21, _minimax_hash, _black_, _0.23232599999999995
22, _minimax, _white_, _0.2795979999999999
22, _minimax_hash, _black_, _0.1805459999999999
23, _minimax, _white_, _0.242267
23, _minimax_hash, _black_, _0.43263799999999997
24, _minimax, _white_, _0.20915399999999995
24, _minimax_hash, _black_, _0.2800350000000001
25, _minimax, _white_, _0.2629000000000001
25, _minimax_hash, _black_, _0.2982870000000001
26, _minimax, _white_, _0.3728900000000004
26, _minimax_hash, _black_, _0.2823310000000001
27, _minimax, _white_, _0.2753020000000001
27, _minimax_hash, _black_, _0.3131290000000002
28, _minimax, _white_, _0.35603300000000004
28, _minimax_hash, _black_, _0.2563249999999999
29, _minimax, _white_, _0.44039100000000025
29, _minimax_hash, _black_, _0.3263890000000003
30, _minimax, _white_, _0.3965880000000004
30, _minimax_hash, _black_, _0.2131209999999998
31, _minimax, _white_, _0.22556000000000004
31, _minimax_hash, _black_, _0.11080299999999998
32, _minimax, _white_, _0.32757
32, _minimax_hash, _black_, _0.2559599999999999
33, _minimax, _white_, _0.4600380000000002
33, _minimax_hash, _black_, _0.34142500000000053
34, _minimax, _white_, _0.4541509999999999
34, _minimax_hash, _black_, _0.1803279999999999
35, _minimax, _white_, _0.171171
35, _minimax_hash, _black_, _0.20921800000000002
36, _minimax, _white_, _0.47766899999999995
36, _minimax_hash, _black_, _0.43237400000000037
37, _minimax, _white_, _0.6761080000000006
