game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.35178300000000046
0, _minimax_rb, _black_, _0.3826150000000001
1, _minimax, _white_, _0.27629399999999993
1, _minimax_rb, _black_, _0.29019200000000006
2, _minimax, _white_, _0.35126600000000036
2, _minimax_rb, _black_, _0.37975000000000053
3, _minimax, _white_, _0.3301230000000002
3, _minimax_rb, _black_, _0.4158830000000002
4, _minimax, _white_, _0.2732170000000001
4, _minimax_rb, _black_, _0.36355700000000013
5, _minimax, _white_, _0.32871999999999996
5, _minimax_rb, _black_, _0.2795910000000002
6, _minimax, _white_, _0.31038700000000014
6, _minimax_rb, _black_, _0.2976180000000001
7, _minimax, _white_, _0.28518500000000024
7, _minimax_rb, _black_, _0.394673
8, _minimax, _white_, _0.3210240000000002
8, _minimax_rb, _black_, _0.3686660000000002
9, _minimax, _white_, _0.45624800000000026
9, _minimax_rb, _black_, _0.4327830000000007
10, _minimax, _white_, _0.3749340000000004
10, _minimax_rb, _black_, _0.23714099999999982
11, _minimax, _white_, _0.2471189999999999
11, _minimax_rb, _black_, _0.2518499999999999
12, _minimax, _white_, _0.19774299999999992
12, _minimax_rb, _black_, _0.24815599999999988
13, _minimax, _white_, _0.3403790000000002
13, _minimax_rb, _black_, _0.3687370000000002
14, _minimax, _white_, _0.333172
14, _minimax_rb, _black_, _0.29168900000000014
15, _minimax, _white_, _0.34812699999999996
15, _minimax_rb, _black_, _0.3480090000000002
16, _minimax, _white_, _0.45771899999999976
16, _minimax_rb, _black_, _0.20548
17, _minimax, _white_, _0.3022230000000001
17, _minimax_rb, _black_, _0.3495690000000001
18, _minimax, _white_, _0.10671299999999997
18, _minimax_rb, _black_, _0.237366
19, _minimax, _white_, _0.271287
19, _minimax_rb, _black_, _0.4577620000000001
20, _minimax, _white_, _0.15264599999999998
20, _minimax_rb, _black_, _0.23529000000000003
21, _minimax, _white_, _0.4578450000000003
21, _minimax_rb, _black_, _0.462091000000001
22, _minimax, _white_, _0.29137899999999994
22, _minimax_rb, _black_, _0.29952700000000004
23, _minimax, _white_, _0.19447799999999993
23, _minimax_rb, _black_, _0.28381699999999993
24, _minimax, _white_, _0.40077700000000005
24, _minimax_rb, _black_, _0.306984
25, _minimax, _white_, _0.3609640000000005
25, _minimax_rb, _black_, _0.4281810000000005
26, _minimax, _white_, _0.043011999999999995
26, _minimax_rb, _black_, _0.052908000000000004
27, _minimax, _white_, _0.3030410000000002
27, _minimax_rb, _black_, _0.33313600000000004
28, _minimax, _white_, _0.3191870000000004
28, _minimax_rb, _black_, _0.4458630000000002
29, _minimax, _white_, _0.27898600000000007
29, _minimax_rb, _black_, _0.16765899999999992
30, _minimax, _white_, _0.4423710000000004
30, _minimax_rb, _black_, _0.4517300000000003
31, _minimax, _white_, _0.31710800000000056
31, _minimax_rb, _black_, _0.3795680000000001
