game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.09563599999999989
0, _random_rb, _black_, _0.11527399999999986
1, _random, _white_, _0.13461799999999988
1, _random_rb, _black_, _0.14430999999999986
2, _random, _white_, _0.1378479999999999
2, _random_rb, _black_, _0.12669499999999986
3, _random, _white_, _0.15453299999999984
3, _random_rb, _black_, _0.15858399999999984
4, _random, _white_, _0.004960000000000001
4, _random_rb, _black_, _0.010027000000000001
5, _random, _white_, _0.05888099999999997
5, _random_rb, _black_, _0.07177199999999995
6, _random, _white_, _0.20348099999999975
6, _random_rb, _black_, _0.2293919999999997
7, _random, _white_, _0.27915399999999985
7, _random_rb, _black_, _0.28530699999999987
8, _random, _white_, _0.07479699999999999
8, _random_rb, _black_, _0.07878299999999994
9, _random, _white_, _0.13655499999999982
9, _random_rb, _black_, _0.14172899999999983
10, _random, _white_, _0.11868499999999989
10, _random_rb, _black_, _0.1086179999999999
11, _random, _white_, _0.14363199999999984
11, _random_rb, _black_, _0.1645539999999998
12, _random, _white_, _0.12377299999999987
12, _random_rb, _black_, _0.1355769999999998
13, _random, _white_, _0.04882499999999999
13, _random_rb, _black_, _0.059860000000000003
14, _random, _white_, _0.09364499999999994
14, _random_rb, _black_, _0.1057589999999999
15, _random, _white_, _0.1477649999999998
15, _random_rb, _black_, _0.15942199999999984
16, _random, _white_, _0.18383599999999978
16, _random_rb, _black_, _0.20898599999999978
17, _random, _white_, _0.1695859999999998
17, _random_rb, _black_, _0.17899899999999974
18, _random, _white_, _0.16326099999999982
18, _random_rb, _black_, _0.19018299999999977
19, _random, _white_, _0.1670689999999998
19, _random_rb, _black_, _0.17953699999999975
20, _random, _white_, _0.008997
20, _random_rb, _black_, _0.00898
21, _random, _white_, _0.016214999999999997
21, _random_rb, _black_, _0.024923000000000004
22, _random, _white_, _0.09988299999999993
22, _random_rb, _black_, _0.10608899999999992
23, _random, _white_, _0.04387999999999999
23, _random_rb, _black_, _0.06482899999999996
24, _random, _white_, _0.07648199999999995
24, _random_rb, _black_, _0.06886999999999997
25, _random, _white_, _0.15891399999999983
25, _random_rb, _black_, _0.1692009999999998
26, _random, _white_, _0.2338839999999997
26, _random_rb, _black_, _0.23826799999999976
27, _random, _white_, _0.07899499999999995
27, _random_rb, _black_, _0.09188199999999995
28, _random, _white_, _0.14610299999999982
28, _random_rb, _black_, _0.16216199999999983
29, _random, _white_, _0.1924079999999998
29, _random_rb, _black_, _0.1980359999999997
30, _random, _white_, _0.1296699999999998
30, _random_rb, _black_, _0.13953799999999983
31, _random, _white_, _0.043881999999999984
31, _random_rb, _black_, _0.05037299999999997
32, _random, _white_, _0.07287699999999993
32, _random_rb, _black_, _0.09248299999999993
33, _random, _white_, _0.09171599999999992
33, _random_rb, _black_, _0.08977999999999994
34, _random, _white_, _0.09182499999999992
34, _random_rb, _black_, _0.08968799999999996
35, _random, _white_, _0.031848
35, _random_rb, _black_, _0.052913999999999996
36, _random, _white_, _0.11465899999999986
36, _random_rb, _black_, _0.13664199999999985
37, _random, _white_, _0.1277549999999999
37, _random_rb, _black_, _0.11954999999999989
38, _random, _white_, _0.10244499999999993
38, _random_rb, _black_, _0.1159919999999999
39, _random, _white_, _0.24106199999999972
39, _random_rb, _black_, _0.2337479999999997
40, _random, _white_, _0.16468199999999986
40, _random_rb, _black_, _0.18906499999999982
41, _random, _white_, _0.09615799999999994
41, _random_rb, _black_, _0.10079999999999993
42, _random, _white_, _0.09826499999999994
42, _random_rb, _black_, _0.09516799999999992
43, _random, _white_, _0.1724709999999998
43, _random_rb, _black_, _0.1844839999999998
44, _random, _white_, _0.14657699999999985
44, _random_rb, _black_, _0.1455699999999998
45, _random, _white_, _0.06274599999999995
45, _random_rb, _black_, _0.07987299999999992
46, _random, _white_, _0.06784699999999995
46, _random_rb, _black_, _0.06576599999999995
47, _random, _white_, _0.020966000000000002
47, _random_rb, _black_, _0.03391
48, _random, _white_, _0.0937259999999999
48, _random_rb, _black_, _0.1127559999999999
49, _random, _white_, _0.009968
49, _random_rb, _black_, _0.009949999999999999
50, _random, _white_, _0.030947000000000006
50, _random_rb, _black_, _0.039890999999999996
51, _random, _white_, _0.13374699999999987
51, _random_rb, _black_, _0.14750199999999983
52, _random, _white_, _0.12187299999999988
52, _random_rb, _black_, _0.13597799999999988
53, _random, _white_, _0.14736799999999986
53, _random_rb, _black_, _0.13438299999999986
54, _random, _white_, _0.019952000000000004
54, _random_rb, _black_, _0.032899000000000005
55, _random, _white_, _0.13636299999999985
55, _random_rb, _black_, _0.12518799999999988
56, _random, _white_, _0.17647499999999977
56, _random_rb, _black_, _0.19474699999999978
57, _random, _white_, _0.08992999999999994
57, _random_rb, _black_, _0.08577799999999994
58, _random, _white_, _0.1765229999999998
58, _random_rb, _black_, _0.1735119999999998
59, _random, _white_, _0.13067099999999987
59, _random_rb, _black_, _0.13171299999999986
60, _random, _white_, _0.14065099999999986
60, _random_rb, _black_, _0.16818999999999978
61, _random, _white_, _0.08972699999999995
61, _random_rb, _black_, _0.10309699999999992
62, _random, _white_, _0.07608799999999996
62, _random_rb, _black_, _0.1032609999999999
63, _random, _white_, _0.23585299999999973
63, _random_rb, _black_, _0.25680999999999976
64, _random, _white_, _0.12784499999999988
64, _random_rb, _black_, _0.12206699999999988
65, _random, _white_, _0.19098999999999974
65, _random_rb, _black_, _0.1817929999999998
66, _random, _white_, _0.06477299999999996
66, _random_rb, _black_, _0.08682499999999992
67, _random, _white_, _0.15449199999999982
67, _random_rb, _black_, _0.15572499999999978
68, _random, _white_, _0.1350729999999999
68, _random_rb, _black_, _0.14964199999999983
69, _random, _white_, _0.15715299999999982
69, _random_rb, _black_, _0.17054799999999978
70, _random, _white_, _0.17556799999999972
70, _random_rb, _black_, _0.21120599999999973
71, _random, _white_, _0.1734729999999998
71, _random_rb, _black_, _0.18943199999999977
72, _random, _white_, _0.11203999999999988
72, _random_rb, _black_, _0.11587199999999989
73, _random, _white_, _0.05598600000000001
73, _random_rb, _black_, _0.06680699999999999
74, _random, _white_, _0.13056199999999987
74, _random_rb, _black_, _0.13444899999999985
75, _random, _white_, _0.05080699999999998
75, _random_rb, _black_, _0.05595399999999998
76, _random, _white_, _0.10878399999999987
76, _random_rb, _black_, _0.11463799999999985
77, _random, _white_, _0.11068599999999988
77, _random_rb, _black_, _0.1365459999999998
78, _random, _white_, _0.10862699999999988
78, _random_rb, _black_, _0.14170599999999986
79, _random, _white_, _0.07887399999999993
79, _random_rb, _black_, _0.09174699999999991
80, _random, _white_, _0.11968499999999985
80, _random_rb, _black_, _0.13364999999999985
81, _random, _white_, _0.21260799999999971
81, _random_rb, _black_, _0.2109899999999998
82, _random, _white_, _0.13177999999999981
82, _random_rb, _black_, _0.1624869999999998
83, _random, _white_, _0.08189399999999994
83, _random_rb, _black_, _0.09318899999999994
84, _random, _white_, _0.24980199999999966
84, _random_rb, _black_, _0.2335929999999997
85, _random, _white_, _0.14495399999999986
85, _random_rb, _black_, _0.17137999999999984
