game_number, agent_type, agent_color, agent_decision_time
55, _alpha_beta_rb, _black_, _0.019946
56, _alpha_beta, _white_, _0.3241130000000004
56, _alpha_beta_rb, _black_, _0.3999230000000001
57, _alpha_beta, _white_, _0.34859999999999997
57, _alpha_beta_rb, _black_, _0.38593600000000045
58, _alpha_beta, _white_, _0.3346070000000002
58, _alpha_beta_rb, _black_, _0.3039810000000004
59, _alpha_beta, _white_, _0.6466060000000003
59, _alpha_beta_rb, _black_, _0.2678670000000001
60, _alpha_beta, _white_, _0.34701699999999963
60, _alpha_beta_rb, _black_, _0.26332800000000006
61, _alpha_beta, _white_, _0.29769500000000015
61, _alpha_beta_rb, _black_, _0.28224400000000016
62, _alpha_beta, _white_, _0.27422899999999983
62, _alpha_beta_rb, _black_, _0.3261280000000001
63, _alpha_beta, _white_, _0.353093
63, _alpha_beta_rb, _black_, _0.17301699999999992
64, _alpha_beta, _white_, _0.28158099999999997
64, _alpha_beta_rb, _black_, _0.35486600000000035
65, _alpha_beta, _white_, _0.324411
65, _alpha_beta_rb, _black_, _0.32138800000000045
66, _alpha_beta, _white_, _0.034908999999999996
66, _alpha_beta_rb, _black_, _0.028922
67, _alpha_beta, _white_, _0.2460249999999999
67, _alpha_beta_rb, _black_, _0.3466000000000001
68, _alpha_beta, _white_, _0.5577120000000003
68, _alpha_beta_rb, _black_, _0.5325950000000005
69, _alpha_beta, _white_, _0.29221400000000003
69, _alpha_beta_rb, _black_, _0.2353439999999999
70, _alpha_beta, _white_, _0.08878599999999999
70, _alpha_beta_rb, _black_, _0.089764
71, _alpha_beta, _white_, _0.39592200000000044
71, _alpha_beta_rb, _black_, _0.47927000000000036
72, _alpha_beta, _white_, _0.24486499999999997
72, _alpha_beta_rb, _black_, _0.289212
73, _alpha_beta, _white_, _0.27623600000000004
73, _alpha_beta_rb, _black_, _0.2034819999999999
74, _alpha_beta, _white_, _0.30761900000000036
74, _alpha_beta_rb, _black_, _0.20958699999999988
75, _alpha_beta, _white_, _0.2174349999999999
75, _alpha_beta_rb, _black_, _0.4264389999999999
76, _alpha_beta, _white_, _0.45255300000000004
76, _alpha_beta_rb, _black_, _0.20236899999999994
77, _alpha_beta, _white_, _0.49111000000000055
77, _alpha_beta_rb, _black_, _0.5032180000000005
78, _alpha_beta, _white_, _0.311098
78, _alpha_beta_rb, _black_, _0.20196299999999986
79, _alpha_beta, _white_, _0.2164469999999999
79, _alpha_beta_rb, _black_, _0.3583070000000002
80, _alpha_beta, _white_, _0.21692200000000003
80, _alpha_beta_rb, _black_, _0.201251
81, _alpha_beta, _white_, _0.37670600000000004
81, _alpha_beta_rb, _black_, _0.15896399999999994
82, _alpha_beta, _white_, _0.28350999999999993
82, _alpha_beta_rb, _black_, _0.38542600000000043
83, _alpha_beta, _white_, _0.22089899999999998
83, _alpha_beta_rb, _black_, _0.07933799999999998
84, _alpha_beta, _white_, _0.274534
84, _alpha_beta_rb, _black_, _0.29531600000000024
85, _alpha_beta, _white_, _0.26364000000000015
85, _alpha_beta_rb, _black_, _0.382463
86, _alpha_beta, _white_, _0.370249
86, _alpha_beta_rb, _black_, _0.3048760000000003
87, _alpha_beta, _white_, _0.20818099999999995
87, _alpha_beta_rb, _black_, _0.22938799999999998
88, _alpha_beta, _white_, _0.4636050000000009
88, _alpha_beta_rb, _black_, _0.7130090000000001
89, _alpha_beta, _white_, _0.6683960000000001
89, _alpha_beta_rb, _black_, _0.33405000000000046
90, _alpha_beta, _white_, _0.32307200000000014
90, _alpha_beta_rb, _black_, _0.30840300000000015
91, _alpha_beta, _white_, _0.19558299999999992
91, _alpha_beta_rb, _black_, _0.255034
92, _alpha_beta, _white_, _0.3474040000000006
92, _alpha_beta_rb, _black_, _0.5405220000000002
93, _alpha_beta, _white_, _0.3460739999999999
93, _alpha_beta_rb, _black_, _0.29620800000000025
94, _alpha_beta, _white_, _0.6626260000000005
94, _alpha_beta_rb, _black_, _0.33228600000000064
95, _alpha_beta, _white_, _0.31182
95, _alpha_beta_rb, _black_, _0.2910190000000003
96, _alpha_beta, _white_, _0.31131800000000004
96, _alpha_beta_rb, _black_, _0.23084999999999992
97, _alpha_beta, _white_, _0.37061700000000003
97, _alpha_beta_rb, _black_, _0.17858299999999994
98, _alpha_beta, _white_, _0.22014999999999993
98, _alpha_beta_rb, _black_, _0.403434
99, _alpha_beta, _white_, _0.09563099999999997
99, _alpha_beta_rb, _black_, _0.22381900000000007
100, _alpha_beta, _white_, _0.39842800000000006
100, _alpha_beta_rb, _black_, _0.24256799999999984
101, _alpha_beta, _white_, _0.3369560000000002
101, _alpha_beta_rb, _black_, _0.2296239999999999
102, _alpha_beta, _white_, _0.37922200000000034
102, _alpha_beta_rb, _black_, _0.350818
103, _alpha_beta, _white_, _0.25535999999999986
103, _alpha_beta_rb, _black_, _0.39060500000000004
104, _alpha_beta, _white_, _0.21822699999999992
104, _alpha_beta_rb, _black_, _0.2880410000000001
105, _alpha_beta, _white_, _0.3311650000000001
105, _alpha_beta_rb, _black_, _0.3588660000000002
106, _alpha_beta, _white_, _0.292284
106, _alpha_beta_rb, _black_, _0.22735299999999994
107, _alpha_beta, _white_, _0.18550100000000003
107, _alpha_beta_rb, _black_, _0.19448300000000002
108, _alpha_beta, _white_, _0.3511290000000003
108, _alpha_beta_rb, _black_, _0.3839780000000005
109, _alpha_beta, _white_, _0.5873200000000002
109, _alpha_beta_rb, _black_, _0.2949040000000002
110, _alpha_beta, _white_, _0.47578900000000024
110, _alpha_beta_rb, _black_, _0.3531160000000002
111, _alpha_beta, _white_, _0.3083959999999999
111, _alpha_beta_rb, _black_, _0.27615499999999993
112, _alpha_beta, _white_, _0.29522299999999996
112, _alpha_beta_rb, _black_, _0.1725269999999999
113, _alpha_beta, _white_, _0.5080600000000001
113, _alpha_beta_rb, _black_, _0.2769319999999999
114, _alpha_beta, _white_, _0.30084800000000006
114, _alpha_beta_rb, _black_, _0.374802
115, _alpha_beta, _white_, _0.2790999999999999
115, _alpha_beta_rb, _black_, _0.2887690000000004
116, _alpha_beta, _white_, _0.39001600000000014
116, _alpha_beta_rb, _black_, _0.26344199999999995
117, _alpha_beta, _white_, _0.220014
117, _alpha_beta_rb, _black_, _0.26701499999999995
118, _alpha_beta, _white_, _0.6228070000000007
118, _alpha_beta_rb, _black_, _0.6233950000000018
119, _alpha_beta, _white_, _0.3420800000000001
119, _alpha_beta_rb, _black_, _0.2812600000000001
120, _alpha_beta, _white_, _0.25924600000000003
120, _alpha_beta_rb, _black_, _0.16456199999999999
121, _alpha_beta, _white_, _0.33815500000000004
121, _alpha_beta_rb, _black_, _0.33704000000000006
122, _alpha_beta, _white_, _0.3351770000000001
122, _alpha_beta_rb, _black_, _0.3010939999999998
123, _alpha_beta, _white_, _0.2973029999999998
123, _alpha_beta_rb, _black_, _0.4360170000000003
124, _alpha_beta, _white_, _0.129677
124, _alpha_beta_rb, _black_, _0.091346
