game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.1704359999999998
0, _random_trie, _black_, _0.1744199999999998
1, _random, _white_, _0.19658799999999976
1, _random_trie, _black_, _0.2162149999999997
2, _random, _white_, _0.14059499999999983
2, _random_trie, _black_, _0.1346839999999999
3, _random, _white_, _0.12948099999999987
3, _random_trie, _black_, _0.14114199999999985
4, _random, _white_, _0.06100699999999999
4, _random_trie, _black_, _0.05850999999999999
5, _random, _white_, _0.019038000000000003
5, _random_trie, _black_, _0.022910000000000003
6, _random, _white_, _0.0977609999999999
6, _random_trie, _black_, _0.1232809999999999
7, _random, _white_, _0.1603859999999998
7, _random_trie, _black_, _0.15366399999999983
8, _random, _white_, _0.0997099999999999
8, _random_trie, _black_, _0.09810699999999989
9, _random, _white_, _0.08486099999999992
9, _random_trie, _black_, _0.11659299999999989
10, _random, _white_, _0.2024739999999997
10, _random_trie, _black_, _0.19340299999999974
11, _random, _white_, _0.026903000000000003
11, _random_trie, _black_, _0.04188899999999999
12, _random, _white_, _0.0977269999999999
12, _random_trie, _black_, _0.11470499999999986
13, _random, _white_, _0.15213099999999985
13, _random_trie, _black_, _0.14260399999999981
14, _random, _white_, _0.11139199999999991
14, _random_trie, _black_, _0.11541599999999994
15, _random, _white_, _0.12838999999999987
15, _random_trie, _black_, _0.14265399999999986
16, _random, _white_, _0.22086599999999967
16, _random_trie, _black_, _0.20060699999999976
17, _random, _white_, _0.12510499999999983
17, _random_trie, _black_, _0.12472899999999984
18, _random, _white_, _0.09970699999999993
18, _random_trie, _black_, _0.13319599999999987
19, _random, _white_, _0.18262999999999974
19, _random_trie, _black_, _0.22433599999999979
20, _random, _white_, _0.1993389999999998
20, _random_trie, _black_, _0.21142199999999978
21, _random, _white_, _0.1614039999999998
21, _random_trie, _black_, _0.1299099999999999
22, _random, _white_, _0.09132099999999992
22, _random_trie, _black_, _0.10086799999999987
23, _random, _white_, _0.06937999999999998
23, _random_trie, _black_, _0.10080899999999988
24, _random, _white_, _0.11057199999999988
24, _random_trie, _black_, _0.12141599999999986
