game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.09376199999999993
0, _random_hash, _black_, _0.09578699999999993
1, _random, _white_, _0.14448699999999984
1, _random_hash, _black_, _0.1505939999999999
2, _random, _white_, _0.19058399999999975
2, _random_hash, _black_, _0.17933999999999975
3, _random, _white_, _0.09574299999999991
3, _random_hash, _black_, _0.08680199999999993
4, _random, _white_, _0.14763199999999982
4, _random_hash, _black_, _0.16448499999999983
5, _random, _white_, _0.20429899999999976
5, _random_hash, _black_, _0.2052489999999997
6, _random, _white_, _0.1116669999999999
6, _random_hash, _black_, _0.12335099999999992
7, _random, _white_, _0.13213199999999986
7, _random_hash, _black_, _0.14659699999999987
8, _random, _white_, _0.3406100000000003
8, _random_hash, _black_, _0.3485400000000004
9, _random, _white_, _0.12383399999999986
9, _random_hash, _black_, _0.13178199999999984
10, _random, _white_, _0.10895599999999987
10, _random_hash, _black_, _0.12251099999999988
11, _random, _white_, _0.1357379999999998
11, _random_hash, _black_, _0.16167199999999984
12, _random, _white_, _0.12477999999999986
12, _random_hash, _black_, _0.13308299999999984
13, _random, _white_, _0.1962889999999998
13, _random_hash, _black_, _0.19066599999999975
14, _random, _white_, _0.07685299999999995
14, _random_hash, _black_, _0.07773899999999995
15, _random, _white_, _0.17055899999999982
15, _random_hash, _black_, _0.17480299999999982
16, _random, _white_, _0.28032899999999983
16, _random_hash, _black_, _0.2740489999999999
17, _random, _white_, _0.11592799999999992
17, _random_hash, _black_, _0.13598699999999983
18, _random, _white_, _0.18443199999999974
18, _random_hash, _black_, _0.20056899999999978
19, _random, _white_, _0.1546409999999998
19, _random_hash, _black_, _0.13958899999999985
20, _random, _white_, _0.19097199999999978
20, _random_hash, _black_, _0.19523599999999974
21, _random, _white_, _0.23054499999999972
21, _random_hash, _black_, _0.22120199999999976
22, _random, _white_, _0.2312379999999997
22, _random_hash, _black_, _0.21679099999999973
23, _random, _white_, _0.09394399999999992
23, _random_hash, _black_, _0.10797399999999995
24, _random, _white_, _0.09068399999999995
24, _random_hash, _black_, _0.09084799999999994
25, _random, _white_, _0.08378799999999997
25, _random_hash, _black_, _0.07980699999999996
26, _random, _white_, _0.1857919999999998
26, _random_hash, _black_, _0.1858049999999998
27, _random, _white_, _0.1680349999999998
27, _random_hash, _black_, _0.17204299999999983
28, _random, _white_, _0.1713309999999998
28, _random_hash, _black_, _0.1876579999999998
29, _random, _white_, _0.09293199999999992
29, _random_hash, _black_, _0.1076079999999999
30, _random, _white_, _0.1525269999999998
30, _random_hash, _black_, _0.14386799999999986
31, _random, _white_, _0.0940049999999999
31, _random_hash, _black_, _0.10119899999999991
32, _random, _white_, _0.23216199999999967
32, _random_hash, _black_, _0.24262499999999965
33, _random, _white_, _0.015961999999999997
33, _random_hash, _black_, _0.015926000000000003
34, _random, _white_, _0.2135119999999997
34, _random_hash, _black_, _0.2233389999999997
35, _random, _white_, _0.07406499999999998
35, _random_hash, _black_, _0.08789299999999993
36, _random, _white_, _0.11474899999999986
36, _random_hash, _black_, _0.13866299999999984
37, _random, _white_, _0.11419799999999987
37, _random_hash, _black_, _0.11215899999999986
38, _random, _white_, _0.1699359999999998
38, _random_hash, _black_, _0.1959489999999997
39, _random, _white_, _0.23582199999999967
39, _random_hash, _black_, _0.2443139999999997
40, _random, _white_, _0.015983000000000004
40, _random_hash, _black_, _0.017954000000000005
41, _random, _white_, _0.0902539999999999
41, _random_hash, _black_, _0.1055329999999999
42, _random, _white_, _0.11081699999999992
42, _random_hash, _black_, _0.1311689999999999
43, _random, _white_, _0.058812999999999976
43, _random_hash, _black_, _0.06579499999999998
