game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.287431
0, _random_hash, _black_, _0.292771
1, _random, _white_, _0.07288899999999994
1, _random_hash, _black_, _0.0946969999999999
2, _random, _white_, _0.018934
2, _random_hash, _black_, _0.023447999999999997
3, _random, _white_, _0.06986599999999997
3, _random_hash, _black_, _0.07022799999999997
4, _random, _white_, _0.06005199999999999
4, _random_hash, _black_, _0.07304999999999996
5, _random, _white_, _0.12680499999999986
5, _random_hash, _black_, _0.1452069999999998
6, _random, _white_, _0.004989
6, _random_hash, _black_, _0.009108
7, _random, _white_, _0.033988
7, _random_hash, _black_, _0.03496199999999999
8, _random, _white_, _0.16213399999999986
8, _random_hash, _black_, _0.1588779999999998
9, _random, _white_, _0.09399699999999993
9, _random_hash, _black_, _0.10854099999999992
10, _random, _white_, _0.2055499999999997
10, _random_hash, _black_, _0.21430599999999972
11, _random, _white_, _0.13159099999999985
11, _random_hash, _black_, _0.12169499999999984
12, _random, _white_, _0.001026
12, _random_hash, _black_, _0.004958000000000001
13, _random, _white_, _0.06693500000000001
13, _random_hash, _black_, _0.057714999999999975
14, _random, _white_, _0.19809799999999977
14, _random_hash, _black_, _0.21094799999999975
15, _random, _white_, _0.12564299999999987
15, _random_hash, _black_, _0.14314999999999986
16, _random, _white_, _0.14351999999999984
16, _random_hash, _black_, _0.1476819999999998
17, _random, _white_, _0.07383299999999994
17, _random_hash, _black_, _0.07495499999999995
18, _random, _white_, _0.07486699999999993
18, _random_hash, _black_, _0.09674899999999992
19, _random, _white_, _0.08076999999999993
19, _random_hash, _black_, _0.07634099999999994
20, _random, _white_, _0.09172899999999991
20, _random_hash, _black_, _0.11269899999999987
21, _random, _white_, _0.07579899999999994
21, _random_hash, _black_, _0.07978699999999993
22, _random, _white_, _0.06976499999999994
22, _random_hash, _black_, _0.08085499999999994
23, _random, _white_, _0.23286299999999968
23, _random_hash, _black_, _0.23983099999999966
24, _random, _white_, _0.054883999999999974
24, _random_hash, _black_, _0.05086599999999999
25, _random, _white_, _0.07284199999999995
25, _random_hash, _black_, _0.07674999999999993
26, _random, _white_, _0.031854
26, _random_hash, _black_, _0.06291599999999997
27, _random, _white_, _0.049897999999999984
27, _random_hash, _black_, _0.04983499999999999
28, _random, _white_, _0.21557099999999974
28, _random_hash, _black_, _0.21924299999999977
29, _random, _white_, _0.06973399999999996
29, _random_hash, _black_, _0.07884699999999994
30, _random, _white_, _0.16953399999999977
30, _random_hash, _black_, _0.16255399999999978
31, _random, _white_, _0.07552899999999994
31, _random_hash, _black_, _0.06537299999999996
32, _random, _white_, _0.17166199999999976
32, _random_hash, _black_, _0.17379899999999976
33, _random, _white_, _0.13918299999999983
33, _random_hash, _black_, _0.14932199999999982
34, _random, _white_, _0.22608299999999967
34, _random_hash, _black_, _0.2211619999999997
35, _random, _white_, _0.18663299999999977
35, _random_hash, _black_, _0.1943399999999997
36, _random, _white_, _0.1327879999999999
36, _random_hash, _black_, _0.13161399999999987
37, _random, _white_, _0.054363999999999996
37, _random_hash, _black_, _0.06491699999999997
38, _random, _white_, _0.18553499999999978
38, _random_hash, _black_, _0.18766799999999975
39, _random, _white_, _0.11681899999999992
39, _random_hash, _black_, _0.1225499999999999
40, _random, _white_, _0.09276399999999994
40, _random_hash, _black_, _0.08376499999999995
41, _random, _white_, _0.11067199999999987
41, _random_hash, _black_, _0.12766099999999986
42, _random, _white_, _0.009973
42, _random_hash, _black_, _0.012966
43, _random, _white_, _0.010972
43, _random_hash, _black_, _0.012962999999999997
44, _random, _white_, _0.1464319999999998
44, _random_hash, _black_, _0.15757499999999983
45, _random, _white_, _0.07725699999999992
45, _random_hash, _black_, _0.09172299999999992
46, _random, _white_, _0.13211299999999984
46, _random_hash, _black_, _0.11471499999999987
47, _random, _white_, _0.05581899999999998
47, _random_hash, _black_, _0.06098799999999999
48, _random, _white_, _0.18748999999999977
48, _random_hash, _black_, _0.1844679999999998
49, _random, _white_, _0.04525299999999998
49, _random_hash, _black_, _0.036640999999999986
50, _random, _white_, _0.14345599999999983
50, _random_hash, _black_, _0.14266599999999982
51, _random, _white_, _0.0069809999999999985
51, _random_hash, _black_, _0.009973999999999998
52, _random, _white_, _0.12556899999999988
52, _random_hash, _black_, _0.13073899999999986
53, _random, _white_, _0.05086599999999999
53, _random_hash, _black_, _0.058871999999999994
54, _random, _white_, _0.1226869999999999
54, _random_hash, _black_, _0.11870599999999988
55, _random, _white_, _0.14660499999999985
55, _random_hash, _black_, _0.15167399999999984
56, _random, _white_, _0.023936000000000002
56, _random_hash, _black_, _0.021941000000000006
57, _random, _white_, _0.18157799999999974
57, _random_hash, _black_, _0.17851999999999976
58, _random, _white_, _0.0927129999999999
58, _random_hash, _black_, _0.09514299999999991
59, _random, _white_, _0.13412999999999983
59, _random_hash, _black_, _0.1527059999999998
60, _random, _white_, _0.12925899999999982
60, _random_hash, _black_, _0.13362999999999983
61, _random, _white_, _0.060838999999999956
61, _random_hash, _black_, _0.061829999999999954
62, _random, _white_, _0.041027
62, _random_hash, _black_, _0.04985
63, _random, _white_, _0.08377099999999994
63, _random_hash, _black_, _0.09407299999999992
64, _random, _white_, _0.07895599999999993
64, _random_hash, _black_, _0.07926199999999994
65, _random, _white_, _0.06410099999999999
65, _random_hash, _black_, _0.04752299999999999
66, _random, _white_, _0.09099599999999992
66, _random_hash, _black_, _0.08586099999999991
67, _random, _white_, _0.005985000000000001
67, _random_hash, _black_, _0.013961
68, _random, _white_, _0.18760199999999977
68, _random_hash, _black_, _0.18174999999999977
69, _random, _white_, _0.03191400000000001
69, _random_hash, _black_, _0.04587799999999998
70, _random, _white_, _0.0993899999999999
70, _random_hash, _black_, _0.10927799999999992
71, _random, _white_, _0.035414999999999995
71, _random_hash, _black_, _0.031018000000000004
72, _random, _white_, _0.09596999999999996
72, _random_hash, _black_, _0.09665299999999993
73, _random, _white_, _0.11258299999999993
73, _random_hash, _black_, _0.13118999999999986
74, _random, _white_, _0.07475599999999998
74, _random_hash, _black_, _0.08043699999999995
75, _random, _white_, _0.14266999999999982
75, _random_hash, _black_, _0.13463499999999984
76, _random, _white_, _0.019943999999999996
76, _random_hash, _black_, _0.034883000000000004
77, _random, _white_, _0.3130240000000002
77, _random_hash, _black_, _0.32052700000000023
78, _random, _white_, _0.25568099999999977
78, _random_hash, _black_, _0.26811799999999986
79, _random, _white_, _0.019972000000000004
79, _random_hash, _black_, _0.03599800000000001
80, _random, _white_, _0.1392479999999999
80, _random_hash, _black_, _0.14537899999999984
81, _random, _white_, _0.18482699999999977
81, _random_hash, _black_, _0.17951699999999976
82, _random, _white_, _0.08478199999999991
82, _random_hash, _black_, _0.07279099999999994
83, _random, _white_, _0.0
83, _random_hash, _black_, _0.001994
84, _random, _white_, _0.11472999999999986
84, _random_hash, _black_, _0.12361299999999985
85, _random, _white_, _0.028923000000000004
85, _random_hash, _black_, _0.04787099999999998
86, _random, _white_, _0.07378799999999995
86, _random_hash, _black_, _0.08379599999999993
87, _random, _white_, _0.3538620000000004
87, _random_hash, _black_, _0.35268900000000036
88, _random, _white_, _0.1797659999999998
88, _random_hash, _black_, _0.1944229999999998
89, _random, _white_, _0.19033799999999973
89, _random_hash, _black_, _0.19862099999999974
90, _random, _white_, _0.16732899999999978
90, _random_hash, _black_, _0.17031699999999977
91, _random, _white_, _0.09089699999999994
91, _random_hash, _black_, _0.09843199999999991
92, _random, _white_, _0.12659799999999985
92, _random_hash, _black_, _0.11327599999999986
93, _random, _white_, _0.06828899999999995
93, _random_hash, _black_, _0.07778999999999993
94, _random, _white_, _0.10867399999999987
94, _random_hash, _black_, _0.10873999999999988
95, _random, _white_, _0.11173399999999988
95, _random_hash, _black_, _0.12662799999999985
96, _random, _white_, _0.14947699999999983
96, _random_hash, _black_, _0.15670699999999982
97, _random, _white_, _0.07173599999999994
97, _random_hash, _black_, _0.07690799999999993
98, _random, _white_, _0.08973299999999991
98, _random_hash, _black_, _0.0897849999999999
99, _random, _white_, _0.1678959999999998
99, _random_hash, _black_, _0.19093199999999977
100, _random, _white_, _0.12865999999999986
100, _random_hash, _black_, _0.11507099999999987
101, _random, _white_, _0.0019950000000000002
101, _random_hash, _black_, _0.0029920000000000003
102, _random, _white_, _0.08910899999999991
102, _random_hash, _black_, _0.09213399999999991
103, _random, _white_, _0.1368859999999998
103, _random_hash, _black_, _0.12397599999999984
104, _random, _white_, _0.08982499999999993
104, _random_hash, _black_, _0.09591099999999994
105, _random, _white_, _0.07776099999999996
105, _random_hash, _black_, _0.07909299999999993
106, _random, _white_, _0.08294799999999992
106, _random_hash, _black_, _0.07180399999999994
107, _random, _white_, _0.1499529999999998
107, _random_hash, _black_, _0.1680279999999998
108, _random, _white_, _0.014956999999999998
108, _random_hash, _black_, _0.028952000000000002
109, _random, _white_, _0.32450599999999996
109, _random_hash, _black_, _0.311874
110, _random, _white_, _0.08480799999999991
110, _random_hash, _black_, _0.07672999999999992
111, _random, _white_, _0.07683799999999992
111, _random_hash, _black_, _0.07677599999999994
112, _random, _white_, _0.07572999999999998
112, _random_hash, _black_, _0.07686199999999996
113, _random, _white_, _0.09177499999999991
113, _random_hash, _black_, _0.09569999999999992
114, _random, _white_, _0.10081999999999992
114, _random_hash, _black_, _0.10867199999999992
115, _random, _white_, _0.1406999999999998
115, _random_hash, _black_, _0.1544669999999998
116, _random, _white_, _0.19134699999999977
116, _random_hash, _black_, _0.17864099999999977
117, _random, _white_, _0.1326449999999999
117, _random_hash, _black_, _0.1335549999999999
118, _random, _white_, _0.16780999999999982
118, _random_hash, _black_, _0.18574099999999982
119, _random, _white_, _0.10417199999999992
119, _random_hash, _black_, _0.09772899999999991
120, _random, _white_, _0.02991900000000001
120, _random_hash, _black_, _0.05186199999999997
121, _random, _white_, _0.10186999999999986
121, _random_hash, _black_, _0.11262599999999988
122, _random, _white_, _0.0908059999999999
122, _random_hash, _black_, _0.1009199999999999
123, _random, _white_, _0.10196599999999988
123, _random_hash, _black_, _0.1119169999999999
124, _random, _white_, _0.10954699999999988
124, _random_hash, _black_, _0.11732099999999988
125, _random, _white_, _0.09901399999999994
125, _random_hash, _black_, _0.09372299999999995
126, _random, _white_, _0.14452699999999982
126, _random_hash, _black_, _0.14258699999999982
127, _random, _white_, _0.10563399999999987
127, _random_hash, _black_, _0.12660899999999986
128, _random, _white_, _0.23005899999999968
128, _random_hash, _black_, _0.22996099999999967
129, _random, _white_, _0.09820599999999992
129, _random_hash, _black_, _0.10024899999999991
130, _random, _white_, _0.16136099999999975
130, _random_hash, _black_, _0.1535659999999998
131, _random, _white_, _0.06480999999999996
131, _random_hash, _black_, _0.055876999999999996
132, _random, _white_, _0.17156899999999978
132, _random_hash, _black_, _0.16648999999999978
133, _random, _white_, _0.1170609999999999
133, _random_hash, _black_, _0.11779599999999989
134, _random, _white_, _0.057742999999999975
134, _random_hash, _black_, _0.06247599999999998
135, _random, _white_, _0.13480099999999984
135, _random_hash, _black_, _0.16109699999999982
136, _random, _white_, _0.12224699999999988
136, _random_hash, _black_, _0.13972399999999982
137, _random, _white_, _0.032939
137, _random_hash, _black_, _0.018922
138, _random, _white_, _0.12632599999999986
138, _random_hash, _black_, _0.13275099999999987
139, _random, _white_, _0.13964299999999988
139, _random_hash, _black_, _0.13576599999999991
140, _random, _white_, _0.10577599999999987
140, _random_hash, _black_, _0.11164999999999986
141, _random, _white_, _0.14446399999999984
141, _random_hash, _black_, _0.14971599999999982
142, _random, _white_, _0.12162899999999986
142, _random_hash, _black_, _0.12389199999999984
143, _random, _white_, _0.1185419999999999
143, _random_hash, _black_, _0.11980999999999989
144, _random, _white_, _0.13617599999999982
144, _random_hash, _black_, _0.13473299999999988
145, _random, _white_, _0.08722899999999992
145, _random_hash, _black_, _0.0881399999999999
146, _random, _white_, _0.1177359999999999
