game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.24351900000000004
0, _minimax_avl, _black_, _0.21585799999999994
1, _minimax, _white_, _0.3103240000000001
1, _minimax_avl, _black_, _0.3339220000000002
2, _minimax, _white_, _0.044851999999999996
2, _minimax_avl, _black_, _0.13062199999999996
3, _minimax, _white_, _0.225278
3, _minimax_avl, _black_, _0.307065
4, _minimax, _white_, _0.11746499999999997
4, _minimax_avl, _black_, _0.23297900000000005
5, _minimax, _white_, _0.25172499999999987
5, _minimax_avl, _black_, _0.4375480000000001
6, _minimax, _white_, _0.18161099999999997
6, _minimax_avl, _black_, _0.30648099999999995
7, _minimax, _white_, _0.49622400000000005
7, _minimax_avl, _black_, _0.426649
8, _minimax, _white_, _0.6759729999999997
8, _minimax_avl, _black_, _0.2294769999999998
9, _minimax, _white_, _0.11918699999999999
9, _minimax_avl, _black_, _0.16458700000000004
10, _minimax, _white_, _0.4374630000000009
10, _minimax_avl, _black_, _0.6388590000000014
11, _minimax, _white_, _0.37240100000000037
11, _minimax_avl, _black_, _0.39905100000000077
12, _minimax, _white_, _0.41386200000000056
12, _minimax_avl, _black_, _0.5974900000000006
13, _minimax, _white_, _0.40286800000000034
13, _minimax_avl, _black_, _0.3202240000000001
14, _minimax, _white_, _0.5485040000000011
14, _minimax_avl, _black_, _0.5106140000000013
15, _minimax, _white_, _0.4539960000000006
15, _minimax_avl, _black_, _0.2730669999999998
16, _minimax, _white_, _0.039921
16, _minimax_avl, _black_, _0.048866
17, _minimax, _white_, _0.4917340000000002
17, _minimax_avl, _black_, _0.4956290000000008
18, _minimax, _white_, _0.15207700000000005
18, _minimax_avl, _black_, _0.16156399999999999
19, _minimax, _white_, _0.258431
19, _minimax_avl, _black_, _0.3363920000000001
20, _minimax, _white_, _0.36344000000000065
20, _minimax_avl, _black_, _0.23466399999999987
21, _minimax, _white_, _0.2393449999999998
21, _minimax_avl, _black_, _0.32713900000000007
22, _minimax, _white_, _0.2314569999999999
22, _minimax_avl, _black_, _0.43729800000000013
23, _minimax, _white_, _0.16981800000000002
23, _minimax_avl, _black_, _0.17885300000000004
24, _minimax, _white_, _0.3237320000000001
24, _minimax_avl, _black_, _0.40822699999999995
25, _minimax, _white_, _0.5008260000000004
25, _minimax_avl, _black_, _0.49022400000000066
26, _minimax, _white_, _0.244943
26, _minimax_avl, _black_, _0.38784199999999985
27, _minimax, _white_, _0.20605499999999988
27, _minimax_avl, _black_, _0.30422300000000013
28, _minimax, _white_, _0.22005499999999992
28, _minimax_avl, _black_, _0.43461599999999995
29, _minimax, _white_, _0.2842639999999999
29, _minimax_avl, _black_, _0.44101000000000007
30, _minimax, _white_, _0.327009
30, _minimax_avl, _black_, _0.16449299999999992
31, _minimax, _white_, _0.2539039999999999
31, _minimax_avl, _black_, _0.39042200000000016
32, _minimax, _white_, _0.22520200000000004
32, _minimax_avl, _black_, _0.34886199999999995
33, _minimax, _white_, _0.5096990000000008
33, _minimax_avl, _black_, _0.4425360000000007
34, _minimax, _white_, _0.053964
34, _minimax_avl, _black_, _0.050017
35, _minimax, _white_, _0.15705300000000003
35, _minimax_avl, _black_, _0.066877
36, _minimax, _white_, _0.31866000000000017
36, _minimax_avl, _black_, _0.34407400000000027
37, _minimax, _white_, _0.46288100000000026
37, _minimax_avl, _black_, _0.29144900000000007
38, _minimax, _white_, _0.3720469999999999
38, _minimax_avl, _black_, _0.23102399999999995
39, _minimax, _white_, _0.3555149999999999
39, _minimax_avl, _black_, _0.2768040000000001
40, _minimax, _white_, _0.20301999999999987
40, _minimax_avl, _black_, _0.28772000000000025
41, _minimax, _white_, _0.27518600000000004
41, _minimax_avl, _black_, _0.2873430000000001
42, _minimax, _white_, _0.35832200000000025
42, _minimax_avl, _black_, _0.4391130000000002
43, _minimax, _white_, _0.299531
43, _minimax_avl, _black_, _0.15527099999999994
44, _minimax, _white_, _0.2901090000000002
44, _minimax_avl, _black_, _0.34123800000000015
45, _minimax, _white_, _0.4300300000000001
45, _minimax_avl, _black_, _0.25124199999999985
46, _minimax, _white_, _0.49853600000000053
46, _minimax_avl, _black_, _0.41189300000000056
47, _minimax, _white_, _0.2322069999999998
47, _minimax_avl, _black_, _0.3451460000000003
48, _minimax, _white_, _0.24543200000000007
48, _minimax_avl, _black_, _0.21051499999999992
49, _minimax, _white_, _0.4738480000000001
49, _minimax_avl, _black_, _0.290101
50, _minimax, _white_, _0.5726710000000007
50, _minimax_avl, _black_, _0.41567800000000077
51, _minimax, _white_, _0.23261299999999988
51, _minimax_avl, _black_, _0.2742780000000002
52, _minimax, _white_, _0.363733
52, _minimax_avl, _black_, _0.28202000000000016
53, _minimax, _white_, _0.2413429999999999
53, _minimax_avl, _black_, _0.3440520000000002
54, _minimax, _white_, _0.3267920000000004
54, _minimax_avl, _black_, _0.5313920000000002
55, _minimax, _white_, _0.1965199999999999
55, _minimax_avl, _black_, _0.25998100000000013
56, _minimax, _white_, _0.20152999999999996
56, _minimax_avl, _black_, _0.334407
57, _minimax, _white_, _0.3503320000000004
57, _minimax_avl, _black_, _0.261079
58, _minimax, _white_, _0.3530980000000003
58, _minimax_avl, _black_, _0.24053799999999986
59, _minimax, _white_, _0.18237299999999995
59, _minimax_avl, _black_, _0.15816699999999995
60, _minimax, _white_, _0.4822570000000001
60, _minimax_avl, _black_, _0.2603869999999998
61, _minimax, _white_, _0.24528799999999984
61, _minimax_avl, _black_, _0.39497400000000005
62, _minimax, _white_, _0.41287400000000035
62, _minimax_avl, _black_, _0.26038999999999984
63, _minimax, _white_, _0.30586400000000036
63, _minimax_avl, _black_, _0.30898899999999996
64, _minimax, _white_, _0.4070780000000003
64, _minimax_avl, _black_, _0.3979810000000007
65, _minimax, _white_, _0.24052599999999985
65, _minimax_avl, _black_, _0.32331199999999993
66, _minimax, _white_, _0.1736539999999999
66, _minimax_avl, _black_, _0.2666270000000002
67, _minimax, _white_, _0.3081799999999999
67, _minimax_avl, _black_, _0.21597199999999986
68, _minimax, _white_, _0.3485990000000002
68, _minimax_avl, _black_, _0.29214199999999996
69, _minimax, _white_, _0.358342
69, _minimax_avl, _black_, _0.3641410000000005
70, _minimax, _white_, _0.31198499999999985
70, _minimax_avl, _black_, _0.37567400000000034
71, _minimax, _white_, _0.34708200000000033
71, _minimax_avl, _black_, _0.4874270000000006
72, _minimax, _white_, _0.30768400000000024
72, _minimax_avl, _black_, _0.4084020000000004
73, _minimax, _white_, _0.46923100000000056
73, _minimax_avl, _black_, _0.3800460000000007
74, _minimax, _white_, _0.195445
74, _minimax_avl, _black_, _0.07682699999999998
75, _minimax, _white_, _0.35069900000000026
75, _minimax_avl, _black_, _0.2134419999999999
76, _minimax, _white_, _0.42384100000000025
76, _minimax_avl, _black_, _0.37416500000000025
77, _minimax, _white_, _0.321789
77, _minimax_avl, _black_, _0.2174129999999999
78, _minimax, _white_, _0.3341400000000003
78, _minimax_avl, _black_, _0.5115130000000002
79, _minimax, _white_, _0.31630300000000044
79, _minimax_avl, _black_, _0.4081390000000002
80, _minimax, _white_, _0.138044
80, _minimax_avl, _black_, _0.2564850000000001
81, _minimax, _white_, _0.2427759999999998
81, _minimax_avl, _black_, _0.35305599999999976
82, _minimax, _white_, _0.26770000000000005
82, _minimax_avl, _black_, _0.3666320000000004
