game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.11281099999999987
0, _random_splay, _black_, _0.13823699999999983
1, _random, _white_, _0.13356499999999985
1, _random_splay, _black_, _0.14668199999999984
2, _random, _white_, _0.08174099999999994
2, _random_splay, _black_, _0.09176999999999995
3, _random, _white_, _0.1256889999999999
3, _random_splay, _black_, _0.14267499999999986
4, _random, _white_, _0.063778
4, _random_splay, _black_, _0.06088699999999997
5, _random, _white_, _0.23829899999999965
5, _random_splay, _black_, _0.2395059999999997
6, _random, _white_, _0.1144679999999999
6, _random_splay, _black_, _0.11472499999999987
7, _random, _white_, _0.10733399999999993
7, _random_splay, _black_, _0.1090379999999999
8, _random, _white_, _0.18763399999999977
8, _random_splay, _black_, _0.17339099999999982
9, _random, _white_, _0.013927
9, _random_splay, _black_, _0.021548000000000005
10, _random, _white_, _0.16950499999999977
10, _random_splay, _black_, _0.18857199999999977
11, _random, _white_, _0.1677659999999998
11, _random_splay, _black_, _0.16242599999999988
12, _random, _white_, _0.017953
12, _random_splay, _black_, _0.021001
13, _random, _white_, _0.08390199999999992
13, _random_splay, _black_, _0.0926999999999999
14, _random, _white_, _0.05883899999999997
14, _random_splay, _black_, _0.06283399999999997
15, _random, _white_, _0.03191600000000001
15, _random_splay, _black_, _0.037896
16, _random, _white_, _0.33339999999999986
16, _random_splay, _black_, _0.3432360000000002
17, _random, _white_, _0.07295199999999998
17, _random_splay, _black_, _0.09116699999999993
18, _random, _white_, _0.21087499999999973
18, _random_splay, _black_, _0.19380099999999972
19, _random, _white_, _0.11471599999999986
19, _random_splay, _black_, _0.12062599999999986
20, _random, _white_, _0.10966899999999988
20, _random_splay, _black_, _0.12854699999999986
21, _random, _white_, _0.1621629999999998
21, _random_splay, _black_, _0.15239999999999987
22, _random, _white_, _0.2379169999999997
22, _random_splay, _black_, _0.24811599999999967
23, _random, _white_, _0.09199999999999994
23, _random_splay, _black_, _0.07595199999999995
24, _random, _white_, _0.07330399999999995
24, _random_splay, _black_, _0.07885999999999996
25, _random, _white_, _0.12781599999999987
25, _random_splay, _black_, _0.14750799999999986
26, _random, _white_, _0.0896579999999999
26, _random_splay, _black_, _0.09588399999999993
27, _random, _white_, _0.09075899999999992
27, _random_splay, _black_, _0.09178099999999992
28, _random, _white_, _0.03992999999999999
28, _random_splay, _black_, _0.04778799999999998
29, _random, _white_, _0.12333999999999988
29, _random_splay, _black_, _0.12325499999999986
30, _random, _white_, _0.07205999999999996
30, _random_splay, _black_, _0.07075599999999996
31, _random, _white_, _0.07184899999999997
31, _random_splay, _black_, _0.07888599999999994
32, _random, _white_, _0.08590299999999997
32, _random_splay, _black_, _0.10222399999999993
33, _random, _white_, _0.055845
33, _random_splay, _black_, _0.036893999999999996
34, _random, _white_, _0.09269699999999992
34, _random_splay, _black_, _0.10476899999999992
35, _random, _white_, _0.05785499999999999
35, _random_splay, _black_, _0.057844999999999994
36, _random, _white_, _0.24051399999999964
36, _random_splay, _black_, _0.24065899999999965
37, _random, _white_, _0.2034749999999997
37, _random_splay, _black_, _0.21842599999999973
38, _random, _white_, _0.12979799999999989
38, _random_splay, _black_, _0.12913599999999986
39, _random, _white_, _0.013959
39, _random_splay, _black_, _0.019927000000000004
40, _random, _white_, _0.15326999999999985
40, _random_splay, _black_, _0.15206799999999984
41, _random, _white_, _0.1228179999999999
41, _random_splay, _black_, _0.10936199999999992
42, _random, _white_, _0.13273999999999989
42, _random_splay, _black_, _0.11680699999999987
43, _random, _white_, _0.0972759999999999
43, _random_splay, _black_, _0.10421599999999988
44, _random, _white_, _0.10084599999999991
44, _random_splay, _black_, _0.10373199999999987
45, _random, _white_, _0.14610499999999982
45, _random_splay, _black_, _0.15155299999999983
46, _random, _white_, _0.10477899999999991
46, _random_splay, _black_, _0.1187099999999999
47, _random, _white_, _0.08462199999999993
47, _random_splay, _black_, _0.07888299999999995
48, _random, _white_, _0.1614489999999998
48, _random_splay, _black_, _0.17063099999999978
49, _random, _white_, _0.038896999999999994
49, _random_splay, _black_, _0.06183199999999995
50, _random, _white_, _0.22627299999999967
50, _random_splay, _black_, _0.22851199999999974
51, _random, _white_, _0.07245099999999995
51, _random_splay, _black_, _0.07784799999999993
52, _random, _white_, _0.04224299999999999
52, _random_splay, _black_, _0.051856999999999966
53, _random, _white_, _0.06898399999999998
53, _random_splay, _black_, _0.07506599999999995
54, _random, _white_, _0.08345599999999993
54, _random_splay, _black_, _0.1010769999999999
55, _random, _white_, _0.045881999999999985
55, _random_splay, _black_, _0.05684399999999996
56, _random, _white_, _0.043883999999999986
56, _random_splay, _black_, _0.05387899999999996
57, _random, _white_, _0.12859499999999985
57, _random_splay, _black_, _0.14946599999999985
58, _random, _white_, _0.08987499999999991
58, _random_splay, _black_, _0.08873999999999993
59, _random, _white_, _0.10572099999999994
59, _random_splay, _black_, _0.09183499999999994
60, _random, _white_, _0.07780499999999994
60, _random_splay, _black_, _0.08048999999999994
61, _random, _white_, _0.3163460000000003
61, _random_splay, _black_, _0.31186299999999995
62, _random, _white_, _0.1069389999999999
62, _random_splay, _black_, _0.10271799999999986
63, _random, _white_, _0.016942000000000002
63, _random_splay, _black_, _0.016416
64, _random, _white_, _0.10019199999999992
64, _random_splay, _black_, _0.08830399999999994
65, _random, _white_, _0.18446199999999977
65, _random_splay, _black_, _0.18959299999999973
66, _random, _white_, _0.05779099999999998
