game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.008951999999999998
0, _random_trie, _black_, _0.008998999999999998
1, _random, _white_, _0.048862
1, _random_trie, _black_, _0.06582699999999997
2, _random, _white_, _0.11265399999999991
2, _random_trie, _black_, _0.0977079999999999
3, _random, _white_, _0.10931599999999986
3, _random_trie, _black_, _0.13260299999999986
4, _random, _white_, _0.1496769999999998
4, _random_trie, _black_, _0.16580099999999987
5, _random, _white_, _0.05284999999999998
5, _random_trie, _black_, _0.06641199999999996
6, _random, _white_, _0.3984070000000007
6, _random_trie, _black_, _0.4204560000000007
7, _random, _white_, _0.033909
7, _random_trie, _black_, _0.04787499999999999
8, _random, _white_, _0.06989199999999997
8, _random_trie, _black_, _0.06377999999999998
9, _random, _white_, _0.10137899999999993
9, _random_trie, _black_, _0.10988599999999993
10, _random, _white_, _0.11034599999999989
10, _random_trie, _black_, _0.10865999999999987
11, _random, _white_, _0.016955
11, _random_trie, _black_, _0.023935
12, _random, _white_, _0.2213609999999997
12, _random_trie, _black_, _0.23648099999999972
13, _random, _white_, _0.10381299999999993
13, _random_trie, _black_, _0.08861099999999993
14, _random, _white_, _0.06737399999999995
14, _random_trie, _black_, _0.06677199999999996
15, _random, _white_, _0.04983899999999998
15, _random_trie, _black_, _0.05189099999999997
16, _random, _white_, _0.12955899999999987
16, _random_trie, _black_, _0.11369099999999988
17, _random, _white_, _0.07283999999999996
17, _random_trie, _black_, _0.10266599999999991
18, _random, _white_, _0.07184999999999996
18, _random_trie, _black_, _0.06279799999999996
19, _random, _white_, _0.15757499999999983
19, _random_trie, _black_, _0.16470299999999982
20, _random, _white_, _0.23300799999999972
20, _random_trie, _black_, _0.24755599999999964
21, _random, _white_, _0.12573299999999993
21, _random_trie, _black_, _0.11998699999999989
22, _random, _white_, _0.19091299999999975
22, _random_trie, _black_, _0.2028519999999997
23, _random, _white_, _0.28382899999999983
23, _random_trie, _black_, _0.31346399999999985
24, _random, _white_, _0.21745599999999976
24, _random_trie, _black_, _0.2400049999999997
25, _random, _white_, _0.17958599999999983
25, _random_trie, _black_, _0.21101099999999975
26, _random, _white_, _0.20327599999999976
26, _random_trie, _black_, _0.24592399999999967
27, _random, _white_, _0.1039059999999999
27, _random_trie, _black_, _0.12111299999999989
28, _random, _white_, _0.09568299999999987
28, _random_trie, _black_, _0.10627599999999988
29, _random, _white_, _0.033905
29, _random_trie, _black_, _0.03089300000000001
30, _random, _white_, _0.10319099999999994
30, _random_trie, _black_, _0.10269399999999992
31, _random, _white_, _0.2073549999999998
31, _random_trie, _black_, _0.19150099999999973
32, _random, _white_, _0.13483599999999984
32, _random_trie, _black_, _0.13258199999999984
33, _random, _white_, _0.1138699999999999
33, _random_trie, _black_, _0.10884599999999989
34, _random, _white_, _0.001994
34, _random_trie, _black_, _0.004987
35, _random, _white_, _0.04932799999999997
35, _random_trie, _black_, _0.06686999999999996
36, _random, _white_, _0.17361699999999977
36, _random_trie, _black_, _0.18939699999999976
37, _random, _white_, _0.08480199999999992
37, _random_trie, _black_, _0.10478099999999989
38, _random, _white_, _0.17056499999999977
38, _random_trie, _black_, _0.19737099999999977
39, _random, _white_, _0.17857099999999976
39, _random_trie, _black_, _0.18643099999999974
40, _random, _white_, _0.05186399999999997
40, _random_trie, _black_, _0.045873999999999984
41, _random, _white_, _0.12968799999999983
41, _random_trie, _black_, _0.13556599999999985
42, _random, _white_, _0.018972999999999997
42, _random_trie, _black_, _0.023968000000000003
43, _random, _white_, _0.1575289999999998
43, _random_trie, _black_, _0.1617319999999998
44, _random, _white_, _0.13154299999999988
44, _random_trie, _black_, _0.1529369999999998
45, _random, _white_, _0.16493699999999986
45, _random_trie, _black_, _0.10898299999999991
46, _random, _white_, _0.13804799999999987
46, _random_trie, _black_, _0.15898999999999977
47, _random, _white_, _0.11378899999999988
47, _random_trie, _black_, _0.14202499999999987
48, _random, _white_, _0.07779299999999993
48, _random_trie, _black_, _0.06781799999999995
49, _random, _white_, _0.08765299999999991
49, _random_trie, _black_, _0.1118369999999999
50, _random, _white_, _0.04399399999999999
50, _random_trie, _black_, _0.050771999999999984
51, _random, _white_, _0.0977169999999999
51, _random_trie, _black_, _0.10074599999999989
52, _random, _white_, _0.12465699999999984
52, _random_trie, _black_, _0.12567099999999984
53, _random, _white_, _0.1195429999999999
53, _random_trie, _black_, _0.12583999999999987
54, _random, _white_, _0.07573099999999994
54, _random_trie, _black_, _0.09077499999999993
55, _random, _white_, _0.14364899999999983
55, _random_trie, _black_, _0.23627399999999973
56, _random, _white_, _0.12275799999999987
56, _random_trie, _black_, _0.1574499999999998
57, _random, _white_, _0.1037949999999999
57, _random_trie, _black_, _0.13860599999999984
58, _random, _white_, _0.24059099999999964
58, _random_trie, _black_, _0.2581389999999998
59, _random, _white_, _0.18353399999999978
59, _random_trie, _black_, _0.19347699999999973
60, _random, _white_, _0.17663499999999976
60, _random_trie, _black_, _0.20139299999999974
61, _random, _white_, _0.0059830000000000005
61, _random_trie, _black_, _0.006980999999999999
62, _random, _white_, _0.15783399999999978
62, _random_trie, _black_, _0.18037699999999976
63, _random, _white_, _0.1736029999999998
63, _random_trie, _black_, _0.26979499999999995
64, _random, _white_, _0.010973
64, _random_trie, _black_, _0.013960999999999998
65, _random, _white_, _0.1701759999999998
65, _random_trie, _black_, _0.1726989999999998
66, _random, _white_, _0.17748199999999975
66, _random_trie, _black_, _0.17153899999999977
67, _random, _white_, _0.19932599999999978
67, _random_trie, _black_, _0.1863199999999997
68, _random, _white_, _0.36119400000000035
68, _random_trie, _black_, _0.37232900000000035
69, _random, _white_, _0.1862439999999998
69, _random_trie, _black_, _0.17375599999999983
70, _random, _white_, _0.08250799999999994
70, _random_trie, _black_, _0.09467699999999993
71, _random, _white_, _0.15654099999999982
71, _random_trie, _black_, _0.21516099999999982
72, _random, _white_, _0.23394399999999968
72, _random_trie, _black_, _0.2473279999999997
73, _random, _white_, _0.08268499999999995
73, _random_trie, _black_, _0.10670499999999995
74, _random, _white_, _0.10273699999999993
74, _random_trie, _black_, _0.11670699999999991
75, _random, _white_, _0.08180699999999992
75, _random_trie, _black_, _0.07975399999999992
76, _random, _white_, _0.07984399999999996
76, _random_trie, _black_, _0.10964999999999993
77, _random, _white_, _0.21835099999999977
77, _random_trie, _black_, _0.23842599999999967
78, _random, _white_, _0.14851799999999984
78, _random_trie, _black_, _0.15371099999999982
79, _random, _white_, _0.07683299999999998
79, _random_trie, _black_, _0.05687099999999998
80, _random, _white_, _0.05082699999999998
80, _random_trie, _black_, _0.052913999999999975
81, _random, _white_, _0.21249699999999974
81, _random_trie, _black_, _0.21228299999999972
82, _random, _white_, _0.2924670000000003
82, _random_trie, _black_, _0.2133149999999997
83, _random, _white_, _0.012909999999999998
83, _random_trie, _black_, _0.010048000000000001
84, _random, _white_, _0.15401399999999987
84, _random_trie, _black_, _0.16428799999999982
85, _random, _white_, _0.15288499999999983
85, _random_trie, _black_, _0.1765159999999998
