game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.011001
0, _random_trie, _black_, _0.011963999999999999
1, _random, _white_, _0.09184199999999991
1, _random_trie, _black_, _0.10269099999999992
2, _random, _white_, _0.08686499999999994
2, _random_trie, _black_, _0.11056599999999989
3, _random, _white_, _0.14575099999999985
3, _random_trie, _black_, _0.15806099999999984
4, _random, _white_, _0.17832299999999976
4, _random_trie, _black_, _0.2093729999999997
5, _random, _white_, _0.05073299999999999
5, _random_trie, _black_, _0.06616399999999997
6, _random, _white_, _0.2600279999999997
6, _random_trie, _black_, _0.2841930000000001
7, _random, _white_, _0.20051399999999972
7, _random_trie, _black_, _0.2310249999999997
8, _random, _white_, _0.06376099999999994
8, _random_trie, _black_, _0.07280799999999996
9, _random, _white_, _0.007979
9, _random_trie, _black_, _0.011968
10, _random, _white_, _0.06881799999999993
10, _random_trie, _black_, _0.08776599999999991
11, _random, _white_, _0.050864999999999966
11, _random_trie, _black_, _0.04188499999999999
12, _random, _white_, _0.06894899999999995
12, _random_trie, _black_, _0.08667299999999992
13, _random, _white_, _0.12761599999999987
13, _random_trie, _black_, _0.10534799999999989
14, _random, _white_, _0.16446599999999978
14, _random_trie, _black_, _0.18212899999999974
15, _random, _white_, _0.2152559999999997
15, _random_trie, _black_, _0.2708799999999998
16, _random, _white_, _0.08182299999999997
16, _random_trie, _black_, _0.07375599999999995
17, _random, _white_, _0.11796099999999991
17, _random_trie, _black_, _0.13586199999999987
18, _random, _white_, _0.05442400000000001
18, _random_trie, _black_, _0.05379799999999998
19, _random, _white_, _0.046847999999999994
19, _random_trie, _black_, _0.04285999999999999
20, _random, _white_, _0.1237679999999999
20, _random_trie, _black_, _0.1476279999999999
21, _random, _white_, _0.18148899999999976
21, _random_trie, _black_, _0.2184879999999997
22, _random, _white_, _0.22943999999999967
22, _random_trie, _black_, _0.2581329999999997
23, _random, _white_, _0.014965
23, _random_trie, _black_, _0.018920000000000003
24, _random, _white_, _0.23849199999999965
24, _random_trie, _black_, _0.23432699999999967
25, _random, _white_, _0.07179399999999994
25, _random_trie, _black_, _0.09573099999999994
26, _random, _white_, _0.18651799999999974
26, _random_trie, _black_, _0.18059399999999978
27, _random, _white_, _0.16157599999999983
27, _random_trie, _black_, _0.18668199999999982
28, _random, _white_, _0.09671399999999991
28, _random_trie, _black_, _0.11171699999999989
29, _random, _white_, _0.39940600000000076
29, _random_trie, _black_, _0.452005000000001
30, _random, _white_, _0.1671109999999998
30, _random_trie, _black_, _0.17454599999999978
31, _random, _white_, _0.059808999999999966
31, _random_trie, _black_, _0.05992899999999995
32, _random, _white_, _0.06482999999999998
32, _random_trie, _black_, _0.07371099999999996
33, _random, _white_, _0.039834999999999995
33, _random_trie, _black_, _0.05288399999999997
34, _random, _white_, _0.26151099999999977
34, _random_trie, _black_, _0.31478000000000034
35, _random, _white_, _0.12640699999999988
35, _random_trie, _black_, _0.13520799999999988
36, _random, _white_, _0.16969199999999982
36, _random_trie, _black_, _0.1660869999999998
37, _random, _white_, _0.017952000000000003
37, _random_trie, _black_, _0.02593
38, _random, _white_, _0.3134030000000002
38, _random_trie, _black_, _0.27488799999999985
39, _random, _white_, _0.2328889999999997
39, _random_trie, _black_, _0.26343599999999984
40, _random, _white_, _0.08977099999999992
40, _random_trie, _black_, _0.11397999999999987
41, _random, _white_, _0.18667499999999979
41, _random_trie, _black_, _0.18783099999999983
42, _random, _white_, _0.11033899999999988
42, _random_trie, _black_, _0.13070299999999987
43, _random, _white_, _0.21372099999999972
43, _random_trie, _black_, _0.23826699999999978
44, _random, _white_, _0.024934
44, _random_trie, _black_, _0.053856999999999974
45, _random, _white_, _0.02094900000000001
45, _random_trie, _black_, _0.029516
46, _random, _white_, _0.20225599999999974
46, _random_trie, _black_, _0.20756699999999972
47, _random, _white_, _0.11459099999999992
47, _random_trie, _black_, _0.12875599999999984
48, _random, _white_, _0.11785799999999988
48, _random_trie, _black_, _0.09680299999999992
49, _random, _white_, _0.08580999999999996
49, _random_trie, _black_, _0.10590399999999993
50, _random, _white_, _0.20643799999999976
50, _random_trie, _black_, _0.2393359999999997
51, _random, _white_, _0.14123899999999984
51, _random_trie, _black_, _0.15202499999999983
52, _random, _white_, _0.10177699999999992
52, _random_trie, _black_, _0.16844599999999987
53, _random, _white_, _0.06775299999999998
53, _random_trie, _black_, _0.06493699999999998
54, _random, _white_, _0.1586189999999998
54, _random_trie, _black_, _0.17943899999999974
55, _random, _white_, _0.057884999999999964
55, _random_trie, _black_, _0.07494499999999993
