game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.32212299999999994
0, _minimax_trie, _black_, _0.34711200000000025
1, _minimax, _white_, _0.4298370000000002
1, _minimax_trie, _black_, _1.0267179999999994
2, _minimax, _white_, _0.2505329999999999
2, _minimax_trie, _black_, _0.356272
3, _minimax, _white_, _0.4863070000000002
3, _minimax_trie, _black_, _0.276907
4, _minimax, _white_, _0.31201500000000004
4, _minimax_trie, _black_, _0.39187400000000017
5, _minimax, _white_, _0.2013869999999999
5, _minimax_trie, _black_, _0.41266499999999995
6, _minimax, _white_, _0.1770239999999999
6, _minimax_trie, _black_, _0.2838359999999999
7, _minimax, _white_, _0.25836899999999985
7, _minimax_trie, _black_, _0.2153619999999999
8, _minimax, _white_, _0.4508800000000001
8, _minimax_trie, _black_, _0.23733799999999994
9, _minimax, _white_, _0.15797
9, _minimax_trie, _black_, _0.23520100000000002
10, _minimax, _white_, _0.5949880000000006
10, _minimax_trie, _black_, _0.4340060000000009
11, _minimax, _white_, _0.276508
11, _minimax_trie, _black_, _0.31172200000000017
12, _minimax, _white_, _0.31822200000000006
12, _minimax_trie, _black_, _0.14556199999999994
13, _minimax, _white_, _0.062807
13, _minimax_trie, _black_, _0.070809
14, _minimax, _white_, _0.317182
14, _minimax_trie, _black_, _0.37801100000000026
15, _minimax, _white_, _0.3102310000000002
15, _minimax_trie, _black_, _0.3422310000000001
16, _minimax, _white_, _0.3830530000000005
16, _minimax_trie, _black_, _0.34613600000000055
17, _minimax, _white_, _0.35805800000000004
17, _minimax_trie, _black_, _0.2653210000000002
18, _minimax, _white_, _0.2852040000000003
18, _minimax_trie, _black_, _0.3989790000000001
19, _minimax, _white_, _0.47067200000000015
19, _minimax_trie, _black_, _0.4697390000000008
20, _minimax, _white_, _0.2529449999999998
20, _minimax_trie, _black_, _0.270612
21, _minimax, _white_, _0.3142280000000002
21, _minimax_trie, _black_, _0.4726350000000001
22, _minimax, _white_, _0.6397050000000001
22, _minimax_trie, _black_, _0.27060100000000004
23, _minimax, _white_, _0.31396199999999996
23, _minimax_trie, _black_, _0.2131119999999999
24, _minimax, _white_, _0.35884399999999983
24, _minimax_trie, _black_, _0.263259
25, _minimax, _white_, _0.2926829999999999
25, _minimax_trie, _black_, _0.3117650000000001
26, _minimax, _white_, _0.28917200000000004
26, _minimax_trie, _black_, _0.2858889999999998
27, _minimax, _white_, _0.11466899999999998
27, _minimax_trie, _black_, _0.105714
28, _minimax, _white_, _0.17687100000000003
28, _minimax_trie, _black_, _0.14664599999999997
29, _minimax, _white_, _0.20449499999999984
29, _minimax_trie, _black_, _0.4320169999999999
30, _minimax, _white_, _0.23137799999999986
30, _minimax_trie, _black_, _0.7250629999999998
31, _minimax, _white_, _0.049865
31, _minimax_trie, _black_, _0.08776699999999998
32, _minimax, _white_, _0.37690700000000005
32, _minimax_trie, _black_, _0.3296550000000001
33, _minimax, _white_, _0.17172599999999996
33, _minimax_trie, _black_, _0.33839400000000003
34, _minimax, _white_, _0.18256499999999998
34, _minimax_trie, _black_, _0.17076400000000003
35, _minimax, _white_, _0.31381499999999996
35, _minimax_trie, _black_, _0.26557000000000003
36, _minimax, _white_, _0.32430400000000004
36, _minimax_trie, _black_, _0.15930099999999997
37, _minimax, _white_, _0.4687700000000002
37, _minimax_trie, _black_, _0.40584000000000026
38, _minimax, _white_, _0.26155200000000006
38, _minimax_trie, _black_, _0.42277699999999996
39, _minimax, _white_, _0.317916
39, _minimax_trie, _black_, _0.3541800000000002
40, _minimax, _white_, _0.369026
40, _minimax_trie, _black_, _0.31095600000000007
41, _minimax, _white_, _0.3321320000000001
41, _minimax_trie, _black_, _0.3500700000000004
42, _minimax, _white_, _0.39886600000000005
42, _minimax_trie, _black_, _0.26547300000000007
43, _minimax, _white_, _0.3619660000000001
43, _minimax_trie, _black_, _0.24980399999999986
44, _minimax, _white_, _0.21399199999999985
44, _minimax_trie, _black_, _0.23188099999999987
45, _minimax, _white_, _0.2224049999999999
45, _minimax_trie, _black_, _0.26825600000000005
46, _minimax, _white_, _0.34465499999999993
46, _minimax_trie, _black_, _0.3799420000000001
47, _minimax, _white_, _0.2843710000000002
47, _minimax_trie, _black_, _0.3229620000000001
48, _minimax, _white_, _0.37319899999999995
48, _minimax_trie, _black_, _0.48956900000000014
49, _minimax, _white_, _0.2031119999999999
49, _minimax_trie, _black_, _0.25144
50, _minimax, _white_, _0.37351100000000015
50, _minimax_trie, _black_, _0.27375200000000016
51, _minimax, _white_, _0.19124799999999997
51, _minimax_trie, _black_, _0.29311200000000015
52, _minimax, _white_, _0.41384400000000005
52, _minimax_trie, _black_, _0.31520000000000026
53, _minimax, _white_, _0.3650770000000003
53, _minimax_trie, _black_, _0.22334899999999983
54, _minimax, _white_, _0.3641319999999999
54, _minimax_trie, _black_, _0.2991269999999999
55, _minimax, _white_, _0.26129399999999997
55, _minimax_trie, _black_, _0.4687520000000002
56, _minimax, _white_, _0.360037
56, _minimax_trie, _black_, _0.31814800000000026
57, _minimax, _white_, _0.3557790000000002
57, _minimax_trie, _black_, _0.4114570000000001
58, _minimax, _white_, _0.2684639999999999
58, _minimax_trie, _black_, _0.34673400000000054
59, _minimax, _white_, _0.28635200000000016
59, _minimax_trie, _black_, _0.2891089999999998
60, _minimax, _white_, _0.19157399999999988
60, _minimax_trie, _black_, _0.6441909999999998
61, _minimax, _white_, _0.567497
61, _minimax_trie, _black_, _0.2699590000000002
62, _minimax, _white_, _0.31764799999999993
62, _minimax_trie, _black_, _0.281723
63, _minimax, _white_, _0.24590399999999982
63, _minimax_trie, _black_, _0.2569110000000001
64, _minimax, _white_, _0.24091499999999988
64, _minimax_trie, _black_, _0.38486900000000007
65, _minimax, _white_, _0.268569
65, _minimax_trie, _black_, _0.15561199999999994
66, _minimax, _white_, _0.5302600000000001
66, _minimax_trie, _black_, _0.3235700000000005
67, _minimax, _white_, _0.13397399999999998
67, _minimax_trie, _black_, _0.20600200000000002
68, _minimax, _white_, _0.30601
68, _minimax_trie, _black_, _0.2854540000000001
69, _minimax, _white_, _0.06078
69, _minimax_trie, _black_, _0.08380500000000002
70, _minimax, _white_, _0.364125
70, _minimax_trie, _black_, _0.24529299999999984
71, _minimax, _white_, _0.3769740000000002
71, _minimax_trie, _black_, _0.3770280000000004
72, _minimax, _white_, _0.36795900000000004
72, _minimax_trie, _black_, _0.30123500000000003
73, _minimax, _white_, _0.278158
73, _minimax_trie, _black_, _0.3940660000000005
74, _minimax, _white_, _0.3021830000000002
74, _minimax_trie, _black_, _0.408886
75, _minimax, _white_, _0.5215810000000001
75, _minimax_trie, _black_, _0.2284379999999999
76, _minimax, _white_, _0.4978370000000004
76, _minimax_trie, _black_, _0.3363800000000004
77, _minimax, _white_, _0.253609
77, _minimax_trie, _black_, _0.6185089999999999
78, _minimax, _white_, _0.20779499999999987
78, _minimax_trie, _black_, _0.3601860000000002
79, _minimax, _white_, _0.36089000000000027
79, _minimax_trie, _black_, _0.42593000000000014
80, _minimax, _white_, _0.39246300000000006
80, _minimax_trie, _black_, _0.2175659999999999
81, _minimax, _white_, _0.20154399999999997
81, _minimax_trie, _black_, _0.085213
82, _minimax, _white_, _0.036898999999999994
82, _minimax_trie, _black_, _0.019949
83, _minimax, _white_, _0.44874500000000017
83, _minimax_trie, _black_, _0.4159570000000002
84, _minimax, _white_, _0.262122
84, _minimax_trie, _black_, _0.5128759999999998
85, _minimax, _white_, _0.284331
85, _minimax_trie, _black_, _0.5338770000000005
86, _minimax, _white_, _0.3184740000000002
86, _minimax_trie, _black_, _0.30232900000000024
87, _minimax, _white_, _0.16561799999999996
87, _minimax_trie, _black_, _0.32053699999999996
88, _minimax, _white_, _0.356133
88, _minimax_trie, _black_, _0.4308800000000004
89, _minimax, _white_, _0.25293699999999997
89, _minimax_trie, _black_, _0.21493899999999996
90, _minimax, _white_, _0.372619
90, _minimax_trie, _black_, _0.2079759999999999
91, _minimax, _white_, _0.44924800000000004
91, _minimax_trie, _black_, _0.2131239999999999
92, _minimax, _white_, _0.5254179999999999
92, _minimax_trie, _black_, _0.30526700000000034
93, _minimax, _white_, _0.3502210000000001
93, _minimax_trie, _black_, _0.34462400000000026
94, _minimax, _white_, _0.5630780000000002
94, _minimax_trie, _black_, _0.49341100000000104
95, _minimax, _white_, _0.051884999999999994
95, _minimax_trie, _black_, _0.12267500000000002
96, _minimax, _white_, _0.32261200000000007
96, _minimax_trie, _black_, _0.2025609999999999
97, _minimax, _white_, _0.2632930000000001
97, _minimax_trie, _black_, _0.22041399999999997
98, _minimax, _white_, _0.301249
98, _minimax_trie, _black_, _0.6871340000000001
99, _minimax, _white_, _0.16557399999999992
99, _minimax_trie, _black_, _0.2413110000000001
100, _minimax, _white_, _0.36003100000000016
100, _minimax_trie, _black_, _0.2722700000000002
101, _minimax, _white_, _0.20046199999999997
101, _minimax_trie, _black_, _0.1915159999999999
102, _minimax, _white_, _0.20137599999999983
102, _minimax_trie, _black_, _0.15367399999999998
103, _minimax, _white_, _0.21445299999999995
103, _minimax_trie, _black_, _0.20143699999999995
104, _minimax, _white_, _0.29512
104, _minimax_trie, _black_, _0.21448399999999992
105, _minimax, _white_, _0.3371780000000004
105, _minimax_trie, _black_, _0.41681300000000027
106, _minimax, _white_, _0.440935
106, _minimax_trie, _black_, _0.25243599999999994
107, _minimax, _white_, _0.2897360000000002
107, _minimax_trie, _black_, _0.3270080000000001
108, _minimax, _white_, _0.4183170000000004
108, _minimax_trie, _black_, _0.3242630000000004
109, _minimax, _white_, _0.3095900000000001
109, _minimax_trie, _black_, _0.25829599999999997
110, _minimax, _white_, _0.272758
110, _minimax_trie, _black_, _0.288776
111, _minimax, _white_, _0.276924
111, _minimax_trie, _black_, _0.3372989999999999
112, _minimax, _white_, _0.40071500000000004
112, _minimax_trie, _black_, _0.23993699999999982
113, _minimax, _white_, _0.34515400000000024
113, _minimax_trie, _black_, _0.40510800000000036
114, _minimax, _white_, _0.28911699999999996
