game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.2552789999999998
0, _alpha_beta_splay, _black_, _0.41096800000000033
1, _alpha_beta, _white_, _0.30874600000000013
1, _alpha_beta_splay, _black_, _0.28228600000000026
2, _alpha_beta, _white_, _0.204636
2, _alpha_beta_splay, _black_, _0.22702400000000003
3, _alpha_beta, _white_, _0.36114600000000013
3, _alpha_beta_splay, _black_, _0.3768660000000002
4, _alpha_beta, _white_, _0.165611
4, _alpha_beta_splay, _black_, _0.245354
5, _alpha_beta, _white_, _0.272648
5, _alpha_beta_splay, _black_, _0.428343
6, _alpha_beta, _white_, _0.23987299999999984
6, _alpha_beta_splay, _black_, _0.3992170000000001
7, _alpha_beta, _white_, _0.28385400000000005
7, _alpha_beta_splay, _black_, _0.4109770000000002
8, _alpha_beta, _white_, _0.3750430000000001
8, _alpha_beta_splay, _black_, _0.29116300000000017
9, _alpha_beta, _white_, _0.20947199999999994
9, _alpha_beta_splay, _black_, _0.22932499999999992
10, _alpha_beta, _white_, _0.27441799999999994
10, _alpha_beta_splay, _black_, _0.25667299999999993
11, _alpha_beta, _white_, _0.3318510000000002
11, _alpha_beta_splay, _black_, _0.3867240000000001
12, _alpha_beta, _white_, _0.3599119999999999
12, _alpha_beta_splay, _black_, _0.20991699999999994
13, _alpha_beta, _white_, _0.40254399999999985
13, _alpha_beta_splay, _black_, _0.1770879999999999
14, _alpha_beta, _white_, _0.2503409999999999
14, _alpha_beta_splay, _black_, _0.3091900000000001
15, _alpha_beta, _white_, _0.4039080000000001
15, _alpha_beta_splay, _black_, _0.2482529999999999
16, _alpha_beta, _white_, _0.16209299999999996
16, _alpha_beta_splay, _black_, _0.211462
17, _alpha_beta, _white_, _0.4660999999999999
17, _alpha_beta_splay, _black_, _0.2833760000000002
18, _alpha_beta, _white_, _0.2061669999999999
18, _alpha_beta_splay, _black_, _0.3674120000000003
19, _alpha_beta, _white_, _0.29255699999999984
19, _alpha_beta_splay, _black_, _0.28118400000000005
20, _alpha_beta, _white_, _0.4926910000000001
20, _alpha_beta_splay, _black_, _0.24688199999999982
21, _alpha_beta, _white_, _0.04389
21, _alpha_beta_splay, _black_, _0.063037
22, _alpha_beta, _white_, _0.14412899999999998
22, _alpha_beta_splay, _black_, _0.27309300000000003
23, _alpha_beta, _white_, _0.16727399999999998
23, _alpha_beta_splay, _black_, _0.373987
24, _alpha_beta, _white_, _0.16305499999999995
24, _alpha_beta_splay, _black_, _0.23241699999999998
25, _alpha_beta, _white_, _0.52326
25, _alpha_beta_splay, _black_, _0.22049899999999983
26, _alpha_beta, _white_, _0.29247399999999996
26, _alpha_beta_splay, _black_, _0.37608600000000003
27, _alpha_beta, _white_, _0.2321479999999999
27, _alpha_beta_splay, _black_, _0.2380829999999999
28, _alpha_beta, _white_, _0.12675499999999998
28, _alpha_beta_splay, _black_, _0.117682
29, _alpha_beta, _white_, _0.33051299999999995
29, _alpha_beta_splay, _black_, _0.3047740000000001
30, _alpha_beta, _white_, _0.20046599999999995
30, _alpha_beta_splay, _black_, _0.257334
31, _alpha_beta, _white_, _0.307191
31, _alpha_beta_splay, _black_, _0.3058200000000003
32, _alpha_beta, _white_, _0.13960099999999998
32, _alpha_beta_splay, _black_, _0.044906
33, _alpha_beta, _white_, _0.45371500000000037
33, _alpha_beta_splay, _black_, _0.41553400000000024
34, _alpha_beta, _white_, _0.3306160000000003
34, _alpha_beta_splay, _black_, _0.25191399999999986
35, _alpha_beta, _white_, _0.3441940000000003
35, _alpha_beta_splay, _black_, _0.36496300000000026
36, _alpha_beta, _white_, _0.13061399999999998
36, _alpha_beta_splay, _black_, _0.101418
37, _alpha_beta, _white_, _0.5273139999999998
37, _alpha_beta_splay, _black_, _0.20549699999999996
38, _alpha_beta, _white_, _0.29369700000000004
38, _alpha_beta_splay, _black_, _0.127167
39, _alpha_beta, _white_, _0.400981
39, _alpha_beta_splay, _black_, _0.18940399999999993
40, _alpha_beta, _white_, _0.345084
40, _alpha_beta_splay, _black_, _0.09574299999999997
41, _alpha_beta, _white_, _0.3640400000000004
