game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.083804
0, _minimax_splay, _black_, _0.08776199999999999
1, _minimax, _white_, _0.27850199999999997
1, _minimax_splay, _black_, _0.2624370000000001
2, _minimax, _white_, _0.18588599999999988
2, _minimax_splay, _black_, _0.41687199999999996
3, _minimax, _white_, _0.2463089999999998
3, _minimax_splay, _black_, _0.853722
4, _minimax, _white_, _0.5018210000000005
4, _minimax_splay, _black_, _0.45164300000000057
5, _minimax, _white_, _0.035905999999999993
5, _minimax_splay, _black_, _0.085769
6, _minimax, _white_, _0.26827300000000015
6, _minimax_splay, _black_, _0.3938920000000002
7, _minimax, _white_, _0.24427999999999986
7, _minimax_splay, _black_, _0.447843
8, _minimax, _white_, _0.27457199999999987
8, _minimax_splay, _black_, _0.269494
9, _minimax, _white_, _0.4469750000000003
9, _minimax_splay, _black_, _0.5706320000000005
10, _minimax, _white_, _0.35002900000000015
10, _minimax_splay, _black_, _0.3620740000000004
11, _minimax, _white_, _0.138612
11, _minimax_splay, _black_, _0.22737700000000002
12, _minimax, _white_, _0.12065099999999995
12, _minimax_splay, _black_, _0.30017000000000005
13, _minimax, _white_, _0.20580699999999996
13, _minimax_splay, _black_, _0.31371000000000004
14, _minimax, _white_, _0.2063959999999999
14, _minimax_splay, _black_, _0.16916599999999996
15, _minimax, _white_, _0.3495309999999999
15, _minimax_splay, _black_, _0.2797840000000001
16, _minimax, _white_, _0.3079250000000004
16, _minimax_splay, _black_, _0.37765900000000024
17, _minimax, _white_, _0.15944099999999997
17, _minimax_splay, _black_, _0.22462300000000002
18, _minimax, _white_, _0.23257699999999987
18, _minimax_splay, _black_, _0.28993199999999997
19, _minimax, _white_, _0.21259199999999998
19, _minimax_splay, _black_, _0.38572700000000004
20, _minimax, _white_, _0.3898820000000001
20, _minimax_splay, _black_, _0.1837239999999999
21, _minimax, _white_, _0.30913300000000016
21, _minimax_splay, _black_, _0.34810700000000017
22, _minimax, _white_, _0.22651799999999989
22, _minimax_splay, _black_, _0.23409400000000002
23, _minimax, _white_, _0.5700220000000004
23, _minimax_splay, _black_, _0.3677750000000004
24, _minimax, _white_, _0.2000139999999999
24, _minimax_splay, _black_, _0.30344400000000005
25, _minimax, _white_, _0.24702199999999994
