game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.15621000000000002
0, _alpha_beta_trie, _black_, _0.25177799999999995
1, _alpha_beta, _white_, _0.24839199999999986
1, _alpha_beta_trie, _black_, _0.3211100000000001
2, _alpha_beta, _white_, _0.3051260000000001
2, _alpha_beta_trie, _black_, _0.4459420000000003
3, _alpha_beta, _white_, _0.19817900000000005
3, _alpha_beta_trie, _black_, _0.246442
4, _alpha_beta, _white_, _0.07391800000000001
4, _alpha_beta_trie, _black_, _0.076832
5, _alpha_beta, _white_, _0.26233300000000004
5, _alpha_beta_trie, _black_, _0.17804999999999996
6, _alpha_beta, _white_, _0.3421910000000004
6, _alpha_beta_trie, _black_, _0.3364230000000006
7, _alpha_beta, _white_, _0.27591799999999994
7, _alpha_beta_trie, _black_, _0.26104400000000005
8, _alpha_beta, _white_, _0.2969330000000002
8, _alpha_beta_trie, _black_, _0.47723400000000005
9, _alpha_beta, _white_, _0.20043599999999992
9, _alpha_beta_trie, _black_, _0.3302300000000001
10, _alpha_beta, _white_, _0.45223300000000033
10, _alpha_beta_trie, _black_, _0.3592700000000002
11, _alpha_beta, _white_, _0.295147
11, _alpha_beta_trie, _black_, _0.23947999999999992
12, _alpha_beta, _white_, _0.5705910000000004
12, _alpha_beta_trie, _black_, _0.37185500000000066
13, _alpha_beta, _white_, _0.636146
13, _alpha_beta_trie, _black_, _0.3201360000000003
14, _alpha_beta, _white_, _0.17214999999999994
14, _alpha_beta_trie, _black_, _0.2400329999999999
15, _alpha_beta, _white_, _0.24584400000000003
15, _alpha_beta_trie, _black_, _0.16561699999999993
16, _alpha_beta, _white_, _0.3305370000000003
16, _alpha_beta_trie, _black_, _0.4040510000000005
17, _alpha_beta, _white_, _0.5461260000000004
17, _alpha_beta_trie, _black_, _0.7414170000000007
18, _alpha_beta, _white_, _0.4009550000000005
18, _alpha_beta_trie, _black_, _0.4161450000000009
19, _alpha_beta, _white_, _0.36622500000000074
19, _alpha_beta_trie, _black_, _0.5117420000000007
20, _alpha_beta, _white_, _0.264111
20, _alpha_beta_trie, _black_, _0.3800310000000004
21, _alpha_beta, _white_, _0.34285800000000016
21, _alpha_beta_trie, _black_, _0.300191
22, _alpha_beta, _white_, _0.17566799999999994
22, _alpha_beta_trie, _black_, _0.22588300000000003
23, _alpha_beta, _white_, _0.4256780000000005
23, _alpha_beta_trie, _black_, _0.2888700000000004
24, _alpha_beta, _white_, _0.3164220000000001
24, _alpha_beta_trie, _black_, _0.4384550000000001
25, _alpha_beta, _white_, _0.28304500000000005
25, _alpha_beta_trie, _black_, _0.4404
26, _alpha_beta, _white_, _0.4649580000000005
26, _alpha_beta_trie, _black_, _0.47394900000000056
27, _alpha_beta, _white_, _0.5312560000000001
27, _alpha_beta_trie, _black_, _0.2026729999999999
28, _alpha_beta, _white_, _0.36302799999999996
28, _alpha_beta_trie, _black_, _0.19251399999999988
29, _alpha_beta, _white_, _0.111651
29, _alpha_beta_trie, _black_, _0.15364200000000003
30, _alpha_beta, _white_, _0.4398140000000002
30, _alpha_beta_trie, _black_, _0.4280630000000001
31, _alpha_beta, _white_, _0.3071859999999999
31, _alpha_beta_trie, _black_, _0.5226250000000001
32, _alpha_beta, _white_, _0.2652510000000001
32, _alpha_beta_trie, _black_, _0.37103700000000006
33, _alpha_beta, _white_, _0.11075999999999997
33, _alpha_beta_trie, _black_, _0.23431500000000002
34, _alpha_beta, _white_, _0.24135799999999985
34, _alpha_beta_trie, _black_, _0.4487690000000003
35, _alpha_beta, _white_, _0.31843500000000025
