game_number, agent_type, agent_color, agent_decision_time
0, _minimax, _white_, _0.27922499999999983
0, _minimax_rb, _black_, _0.2324329999999999
1, _minimax, _white_, _0.27432600000000007
1, _minimax_rb, _black_, _0.5724350000000002
2, _minimax, _white_, _0.2652620000000001
2, _minimax_rb, _black_, _0.2203009999999999
3, _minimax, _white_, _0.24638599999999986
3, _minimax_rb, _black_, _0.38895200000000035
4, _minimax, _white_, _0.105122
4, _minimax_rb, _black_, _0.061082
5, _minimax, _white_, _0.29936799999999986
5, _minimax_rb, _black_, _0.3424310000000002
6, _minimax, _white_, _0.13537799999999997
6, _minimax_rb, _black_, _0.14873
7, _minimax, _white_, _0.3350810000000004
7, _minimax_rb, _black_, _0.28026899999999977
8, _minimax, _white_, _0.3384570000000002
8, _minimax_rb, _black_, _0.4677400000000003
9, _minimax, _white_, _0.049571000000000004
9, _minimax_rb, _black_, _0.048526999999999994
10, _minimax, _white_, _0.28724300000000014
10, _minimax_rb, _black_, _0.37303200000000025
11, _minimax, _white_, _0.1977129999999999
11, _minimax_rb, _black_, _0.18819599999999992
12, _minimax, _white_, _0.4409040000000004
12, _minimax_rb, _black_, _0.41507500000000047
13, _minimax, _white_, _0.2530079999999999
13, _minimax_rb, _black_, _0.44768300000000033
14, _minimax, _white_, _0.4108300000000002
14, _minimax_rb, _black_, _0.2530499999999999
15, _minimax, _white_, _0.2616359999999998
15, _minimax_rb, _black_, _0.41699300000000006
16, _minimax, _white_, _0.40209700000000065
16, _minimax_rb, _black_, _0.4945070000000005
17, _minimax, _white_, _0.4177760000000003
17, _minimax_rb, _black_, _0.3451840000000004
18, _minimax, _white_, _0.27732499999999993
18, _minimax_rb, _black_, _0.3141590000000001
19, _minimax, _white_, _0.3729170000000006
19, _minimax_rb, _black_, _0.5713240000000009
20, _minimax, _white_, _0.2833430000000003
20, _minimax_rb, _black_, _0.45110200000000017
21, _minimax, _white_, _0.31451400000000024
21, _minimax_rb, _black_, _0.263379
22, _minimax, _white_, _0.25247699999999995
22, _minimax_rb, _black_, _0.21364199999999992
23, _minimax, _white_, _0.3169380000000002
23, _minimax_rb, _black_, _0.36802400000000035
24, _minimax, _white_, _0.47360300000000033
24, _minimax_rb, _black_, _0.19945099999999988
25, _minimax, _white_, _0.279541
25, _minimax_rb, _black_, _0.25387199999999993
26, _minimax, _white_, _0.43411
26, _minimax_rb, _black_, _0.19875599999999985
27, _minimax, _white_, _0.45035300000000045
27, _minimax_rb, _black_, _0.47472200000000075
28, _minimax, _white_, _0.155634
28, _minimax_rb, _black_, _0.11475199999999999
29, _minimax, _white_, _0.3692510000000002
29, _minimax_rb, _black_, _0.25595100000000004
30, _minimax, _white_, _0.190613
30, _minimax_rb, _black_, _0.08827399999999999
31, _minimax, _white_, _0.31062900000000027
31, _minimax_rb, _black_, _0.2308849999999999
32, _minimax, _white_, _0.25878000000000007
32, _minimax_rb, _black_, _0.15425399999999997
33, _minimax, _white_, _0.23189599999999985
33, _minimax_rb, _black_, _0.38228899999999993
34, _minimax, _white_, _0.206706
34, _minimax_rb, _black_, _0.22065800000000005
35, _minimax, _white_, _0.28535300000000025
35, _minimax_rb, _black_, _0.28135000000000004
36, _minimax, _white_, _0.3126810000000003
36, _minimax_rb, _black_, _0.2513279999999999
37, _minimax, _white_, _0.22967599999999996
37, _minimax_rb, _black_, _0.377327
38, _minimax, _white_, _0.3198730000000004
38, _minimax_rb, _black_, _0.2965700000000003
39, _minimax, _white_, _0.35179800000000017
39, _minimax_rb, _black_, _0.3735659999999999
40, _minimax, _white_, _0.22975399999999987
40, _minimax_rb, _black_, _0.30924800000000036
41, _minimax, _white_, _0.3906780000000001
41, _minimax_rb, _black_, _0.29005000000000025
42, _minimax, _white_, _0.3435919999999999
42, _minimax_rb, _black_, _0.20701399999999992
43, _minimax, _white_, _0.264713
43, _minimax_rb, _black_, _0.2935660000000001
44, _minimax, _white_, _0.18054499999999998
44, _minimax_rb, _black_, _0.28523600000000005
45, _minimax, _white_, _0.2203879999999999
45, _minimax_rb, _black_, _0.27431499999999986
46, _minimax, _white_, _0.329109
46, _minimax_rb, _black_, _0.5555260000000004
47, _minimax, _white_, _0.30092
47, _minimax_rb, _black_, _0.4225180000000002
48, _minimax, _white_, _0.24630599999999994
48, _minimax_rb, _black_, _0.3171859999999999
49, _minimax, _white_, _0.3929270000000006
49, _minimax_rb, _black_, _0.36410100000000034
50, _minimax, _white_, _0.5045910000000003
50, _minimax_rb, _black_, _0.4159500000000004
51, _minimax, _white_, _0.3478890000000003
51, _minimax_rb, _black_, _0.21460999999999986
52, _minimax, _white_, _0.38699700000000015
52, _minimax_rb, _black_, _0.2233409999999999
53, _minimax, _white_, _0.7117580000000007
53, _minimax_rb, _black_, _0.4243400000000007
54, _minimax, _white_, _0.1820409999999999
54, _minimax_rb, _black_, _0.30516399999999994
