game_number, agent_type, agent_color, agent_decision_time
0, _random, _white_, _0.13263299999999986
0, _random_avl, _black_, _0.13863999999999982
1, _random, _white_, _0.12722999999999993
1, _random_avl, _black_, _0.15834099999999987
2, _random, _white_, _0.23085699999999973
2, _random_avl, _black_, _0.2295229999999997
3, _random, _white_, _0.15053499999999984
3, _random_avl, _black_, _0.14973699999999981
4, _random, _white_, _0.13378099999999993
4, _random_avl, _black_, _0.1697229999999998
5, _random, _white_, _0.15453299999999978
5, _random_avl, _black_, _0.15818699999999983
6, _random, _white_, _0.14743699999999987
6, _random_avl, _black_, _0.15157999999999983
7, _random, _white_, _0.05117699999999999
7, _random_avl, _black_, _0.054088000000000004
8, _random, _white_, _0.1547019999999998
8, _random_avl, _black_, _0.16740599999999978
9, _random, _white_, _0.020954
9, _random_avl, _black_, _0.036281999999999995
10, _random, _white_, _0.15182699999999982
10, _random_avl, _black_, _0.18121399999999982
11, _random, _white_, _0.18623199999999976
11, _random_avl, _black_, _0.20098299999999972
12, _random, _white_, _0.12865199999999985
12, _random_avl, _black_, _0.12167599999999985
13, _random, _white_, _0.1176259999999999
13, _random_avl, _black_, _0.11575199999999987
14, _random, _white_, _0.1606379999999998
14, _random_avl, _black_, _0.16828999999999983
15, _random, _white_, _0.12730199999999986
15, _random_avl, _black_, _0.11376099999999989
16, _random, _white_, _0.16890799999999984
16, _random_avl, _black_, _0.17865699999999982
17, _random, _white_, _0.10174099999999993
17, _random_avl, _black_, _0.12741699999999984
18, _random, _white_, _0.19239099999999978
18, _random_avl, _black_, _0.1896519999999998
19, _random, _white_, _0.14760899999999982
19, _random_avl, _black_, _0.14118099999999983
20, _random, _white_, _0.07296899999999995
20, _random_avl, _black_, _0.10058499999999992
21, _random, _white_, _0.08987899999999996
21, _random_avl, _black_, _0.07670699999999997
22, _random, _white_, _0.054850999999999976
22, _random_avl, _black_, _0.05684399999999998
23, _random, _white_, _0.09267599999999993
23, _random_avl, _black_, _0.09986699999999993
24, _random, _white_, _0.15562999999999982
24, _random_avl, _black_, _0.1665179999999998
25, _random, _white_, _0.05991399999999999
25, _random_avl, _black_, _0.052841999999999986
26, _random, _white_, _0.11569699999999991
26, _random_avl, _black_, _0.16273399999999982
27, _random, _white_, _0.019950000000000002
27, _random_avl, _black_, _0.011182999999999998
28, _random, _white_, _0.06904399999999997
28, _random_avl, _black_, _0.06599499999999996
29, _random, _white_, _0.2046299999999997
29, _random_avl, _black_, _0.2124699999999997
30, _random, _white_, _0.008978
