game_number, agent_type, agent_color, agent_decision_time
0, _alpha_beta, _white_, _0.5390230000000001
0, _alpha_beta_rb, _black_, _0.25563399999999986
1, _alpha_beta, _white_, _0.41510600000000014
1, _alpha_beta_rb, _black_, _0.2475849999999998
2, _alpha_beta, _white_, _0.4286490000000002
2, _alpha_beta_rb, _black_, _0.6175560000000007
3, _alpha_beta, _white_, _0.5122480000000006
3, _alpha_beta_rb, _black_, _0.5205520000000009
4, _alpha_beta, _white_, _0.29216200000000003
4, _alpha_beta_rb, _black_, _0.14165099999999997
5, _alpha_beta, _white_, _0.5048099999999999
5, _alpha_beta_rb, _black_, _0.2511679999999999
6, _alpha_beta, _white_, _0.3530880000000003
6, _alpha_beta_rb, _black_, _0.44777000000000045
7, _alpha_beta, _white_, _0.2763350000000001
7, _alpha_beta_rb, _black_, _0.34500200000000025
8, _alpha_beta, _white_, _0.23107899999999987
8, _alpha_beta_rb, _black_, _0.38296700000000017
9, _alpha_beta, _white_, _0.317468
9, _alpha_beta_rb, _black_, _0.18072599999999991
10, _alpha_beta, _white_, _0.4020530000000002
10, _alpha_beta_rb, _black_, _0.28636599999999995
11, _alpha_beta, _white_, _0.27554300000000004
11, _alpha_beta_rb, _black_, _0.2864449999999999
12, _alpha_beta, _white_, _0.2788520000000001
12, _alpha_beta_rb, _black_, _0.49955500000000025
13, _alpha_beta, _white_, _0.20719699999999988
13, _alpha_beta_rb, _black_, _0.41059500000000015
14, _alpha_beta, _white_, _0.3457180000000002
14, _alpha_beta_rb, _black_, _0.379025
15, _alpha_beta, _white_, _0.261029
15, _alpha_beta_rb, _black_, _0.32569000000000015
16, _alpha_beta, _white_, _0.11663100000000001
16, _alpha_beta_rb, _black_, _0.14173699999999997
17, _alpha_beta, _white_, _0.17867900000000003
17, _alpha_beta_rb, _black_, _0.160546
18, _alpha_beta, _white_, _0.22929499999999994
18, _alpha_beta_rb, _black_, _0.273348
19, _alpha_beta, _white_, _0.4906560000000001
19, _alpha_beta_rb, _black_, _0.29330099999999987
20, _alpha_beta, _white_, _0.29086999999999996
20, _alpha_beta_rb, _black_, _0.1977329999999999
21, _alpha_beta, _white_, _0.4254190000000006
21, _alpha_beta_rb, _black_, _0.42592300000000066
22, _alpha_beta, _white_, _0.17355399999999999
22, _alpha_beta_rb, _black_, _0.24406699999999998
23, _alpha_beta, _white_, _0.2113190000000001
23, _alpha_beta_rb, _black_, _0.21936000000000005
24, _alpha_beta, _white_, _0.3399200000000001
24, _alpha_beta_rb, _black_, _0.49390400000000023
25, _alpha_beta, _white_, _0.20642499999999983
25, _alpha_beta_rb, _black_, _0.45057200000000014
