game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	41	28.724265000000006	1
0	alphabeta2_trans	black	2	41	24.866061000000002	-1
1	alphabeta2	white	2	52	26.556457000000005	-1
1	alphabeta2_trans	black	2	52	23.537919	1
2	alphabeta2	white	2	27	26.795240000000007	1
2	alphabeta2_trans	black	2	27	12.745460999999999	-1
3	alphabeta2	white	2	32	27.499543	-1
3	alphabeta2_trans	black	2	32	25.501065999999998	1
4	alphabeta2	white	2	52	36.08764600000001	0
4	alphabeta2_trans	black	2	52	18.701400999999997	0
5	alphabeta2	white	2	99	33.85316399999999	0
5	alphabeta2_trans	black	2	99	19.179619000000002	0
6	alphabeta2	white	2	41	30.455776999999998	1
6	alphabeta2_trans	black	2	41	16.995092	-1
7	alphabeta2	white	2	44	24.439701000000007	1
7	alphabeta2_trans	black	2	44	26.740755000000004	-1
8	alphabeta2	white	2	36	19.900533999999997	1
8	alphabeta2_trans	black	2	36	7.881988000000001	-1
9	alphabeta2	white	2	60	32.05749899999999	0
9	alphabeta2_trans	black	2	60	20.616338000000002	0
10	alphabeta2	white	2	26	20.576164000000002	1
10	alphabeta2_trans	black	2	26	3.8967670000000005	-1
11	alphabeta2	white	2	38	34.538208000000004	1
11	alphabeta2_trans	black	2	38	33.67845199999999	-1
12	alphabeta2	white	2	31	23.066925	1
12	alphabeta2_trans	black	2	31	8.372471	-1
13	alphabeta2	white	2	57	21.411815	-1
13	alphabeta2_trans	black	2	57	20.826576	1
14	alphabeta2	white	2	33	32.120515000000005	0
14	alphabeta2_trans	black	2	33	18.173655	0
15	alphabeta2	white	2	24	19.689263	1
15	alphabeta2_trans	black	2	24	2.285348	-1
16	alphabeta2	white	2	39	32.739312	1
16	alphabeta2_trans	black	2	39	11.260064	-1
17	alphabeta2	white	2	45	28.007978000000005	1
17	alphabeta2_trans	black	2	45	7.649879	-1
18	alphabeta2	white	2	28	21.598427	-1
18	alphabeta2_trans	black	2	28	12.921211999999999	1
19	alphabeta2	white	2	39	29.980973000000002	-1
19	alphabeta2_trans	black	2	39	30.609527	1
20	alphabeta2	white	2	30	12.439775	-1
20	alphabeta2_trans	black	2	30	13.729540000000002	1
21	alphabeta2	white	2	37	22.121449000000002	1
21	alphabeta2_trans	black	2	37	2.1121309999999998	-1
22	alphabeta2	white	2	57	20.648888999999997	-1
22	alphabeta2_trans	black	2	57	18.74475499999999	1
23	alphabeta2	white	2	72	34.76245400000001	0
23	alphabeta2_trans	black	2	72	22.85890499999999	0
24	alphabeta2	white	2	23	18.592462	1
24	alphabeta2_trans	black	2	23	7.089705000000001	-1
25	alphabeta2	white	2	45	27.407883	1
25	alphabeta2_trans	black	2	45	21.331451000000005	-1
26	alphabeta2	white	2	20	12.729759999999999	-1
26	alphabeta2_trans	black	2	20	8.044891999999999	1
27	alphabeta2	white	2	29	21.513214	1
27	alphabeta2_trans	black	2	29	8.215549999999999	-1
28	alphabeta2	white	2	51	23.767098000000008	-1
28	alphabeta2_trans	black	2	51	28.805075	1
29	alphabeta2	white	2	37	27.083031	1
29	alphabeta2_trans	black	2	37	5.616845999999999	-1
30	alphabeta2	white	2	30	19.507201999999996	-1
30	alphabeta2_trans	black	2	30	16.481949	1
31	alphabeta2	white	2	54	30.635598000000005	-1
31	alphabeta2_trans	black	2	54	31.316611	1
32	alphabeta2	white	2	34	26.914060000000003	-1
32	alphabeta2_trans	black	2	34	23.918593000000012	1
33	alphabeta2	white	2	21	17.769180000000002	-1
33	alphabeta2_trans	black	2	21	3.988065	1
34	alphabeta2	white	2	54	30.650867000000012	1
34	alphabeta2_trans	black	2	54	8.959213	-1
35	alphabeta2	white	2	28	21.372849	1
35	alphabeta2_trans	black	2	28	9.373104000000001	-1
36	alphabeta2	white	2	33	32.415791	0
36	alphabeta2_trans	black	2	33	0.10290300000000001	0
37	alphabeta2	white	2	51	30.748384999999995	1
37	alphabeta2_trans	black	2	51	13.527474	-1
38	alphabeta2	white	2	24	20.721814	-1
38	alphabeta2_trans	black	2	24	19.093972	1
39	alphabeta2	white	2	69	39.601537000000015	1
39	alphabeta2_trans	black	2	69	12.027003999999998	-1
40	alphabeta2	white	2	29	23.561787	-1
40	alphabeta2_trans	black	2	29	5.5895019999999995	1
41	alphabeta2	white	2	23	21.075196	1
41	alphabeta2_trans	black	2	23	2.368312	-1
42	alphabeta2	white	2	46	30.315897999999997	1
42	alphabeta2_trans	black	2	46	20.364289999999993	-1
43	alphabeta2	white	2	33	27.523360000000004	1
43	alphabeta2_trans	black	2	33	16.072616	-1
44	alphabeta2	white	2	53	26.13706599999999	0
44	alphabeta2_trans	black	2	53	6.572416999999999	0
45	alphabeta2	white	2	27	21.254286000000004	1
45	alphabeta2_trans	black	2	27	2.432662	-1
46	alphabeta2	white	2	43	29.173272	1
46	alphabeta2_trans	black	2	43	7.258789999999999	-1
47	alphabeta2	white	2	34	25.45657999999999	1
47	alphabeta2_trans	black	2	34	13.789224999999998	-1
48	alphabeta2	white	2	41	32.402438000000004	1
48	alphabeta2_trans	black	2	41	7.554482	-1
49	alphabeta2	white	2	38	29.882976000000003	0
49	alphabeta2_trans	black	2	38	4.4967760000000006	0
50	alphabeta2	white	2	37	28.820521000000014	1
50	alphabeta2_trans	black	2	37	7.219597	-1
51	alphabeta2	white	2	21	17.604232999999997	-1
51	alphabeta2_trans	black	2	21	0.09937000000000001	1
52	alphabeta2	white	2	17	13.081713	1
52	alphabeta2_trans	black	2	17	2.8808190000000002	-1
53	alphabeta2	white	2	34	24.442335999999997	-1
53	alphabeta2_trans	black	2	34	11.105509	1
54	alphabeta2	white	2	18	8.963930000000001	1
54	alphabeta2_trans	black	2	18	1.4433129999999998	-1
55	alphabeta2	white	2	34	17.537207000000002	-1
55	alphabeta2_trans	black	2	34	9.987242999999998	1
56	alphabeta2	white	2	58	24.557454	0
56	alphabeta2_trans	black	2	58	3.571477	0
57	alphabeta2	white	2	29	20.582159	1
57	alphabeta2_trans	black	2	29	0.06531499999999998	-1
58	alphabeta2	white	2	29	22.427736	1
58	alphabeta2_trans	black	2	29	0.9445880000000001	-1
59	alphabeta2	white	2	21	16.405036	-1
59	alphabeta2_trans	black	2	21	3.586681	1
60	alphabeta2	white	2	48	27.866301999999994	1
60	alphabeta2_trans	black	2	48	7.699600000000002	-1
61	alphabeta2	white	2	27	20.713372	0
61	alphabeta2_trans	black	2	27	8.940935999999999	0
62	alphabeta2	white	2	34	16.619646000000007	-1
62	alphabeta2_trans	black	2	34	14.995515999999999	1
63	alphabeta2	white	2	50	35.831713	-1
63	alphabeta2_trans	black	2	50	15.682918	1
64	alphabeta2	white	2	39	27.295325000000002	1
64	alphabeta2_trans	black	2	39	3.1482600000000005	-1
65	alphabeta2	white	2	30	28.300252	-1
65	alphabeta2_trans	black	2	30	18.569199999999995	1
66	alphabeta2	white	2	53	33.584824000000005	-1
66	alphabeta2_trans	black	2	53	17.456263	1
67	alphabeta2	white	2	35	26.681275999999993	-1
67	alphabeta2_trans	black	2	35	9.071438	1
68	alphabeta2	white	2	53	54.97321300000001	-1
68	alphabeta2_trans	black	2	53	41.89596799999998	1
69	alphabeta2	white	2	32	21.045869000000003	1
69	alphabeta2_trans	black	2	32	1.2802319999999998	-1
70	alphabeta2	white	2	18	8.678885999999999	-1
70	alphabeta2_trans	black	2	18	4.1021410000000005	1
71	alphabeta2	white	2	72	38.46074099999997	-1
71	alphabeta2_trans	black	2	72	41.51720300000001	1
72	alphabeta2	white	2	43	34.915464	1
72	alphabeta2_trans	black	2	43	21.997957	-1
73	alphabeta2	white	2	23	21.244636000000007	1
73	alphabeta2_trans	black	2	23	7.571903999999999	-1
74	alphabeta2	white	2	54	38.019010000000016	1
74	alphabeta2_trans	black	2	54	6.886609000000001	-1
75	alphabeta2	white	2	62	21.782976000000012	-1
75	alphabeta2_trans	black	2	62	10.656137000000005	1
76	alphabeta2	white	2	29	22.336659	1
76	alphabeta2_trans	black	2	29	6.5829	-1
77	alphabeta2	white	2	39	20.61146799999999	-1
77	alphabeta2_trans	black	2	39	2.394707	1
78	alphabeta2	white	2	38	35.41438600000001	-1
78	alphabeta2_trans	black	2	38	15.811501000000002	1
79	alphabeta2	white	2	106	35.35331300000001	0
79	alphabeta2_trans	black	2	106	17.248697000000003	0
80	alphabeta2	white	2	23	17.206656000000006	1
80	alphabeta2_trans	black	2	23	5.260744999999999	-1
81	alphabeta2	white	2	24	20.659177000000003	-1
81	alphabeta2_trans	black	2	24	0.432044	1
82	alphabeta2	white	2	69	40.85935099999998	1
82	alphabeta2_trans	black	2	69	27.908769999999997	-1
83	alphabeta2	white	2	33	22.798479000000004	1
83	alphabeta2_trans	black	2	33	7.630711999999999	-1
84	alphabeta2	white	2	27	25.309327000000007	-1
84	alphabeta2_trans	black	2	27	16.228910000000003	1
85	alphabeta2	white	2	103	32.83194399999999	1
85	alphabeta2_trans	black	2	103	20.94889900000001	-1
86	alphabeta2	white	2	24	20.798269000000005	-1
86	alphabeta2_trans	black	2	24	0.252386	1
87	alphabeta2	white	2	33	17.718311000000003	0
87	alphabeta2_trans	black	2	33	10.307330999999998	0
88	alphabeta2	white	2	60	26.723594000000002	0
88	alphabeta2_trans	black	2	60	10.821082999999994	0
89	alphabeta2	white	2	11	4.953576000000001	1
89	alphabeta2_trans	black	2	11	0.356982	-1
90	alphabeta2	white	2	29	23.022941999999993	1
90	alphabeta2_trans	black	2	29	10.482758	-1
91	alphabeta2	white	2	31	26.783012000000003	-1
91	alphabeta2_trans	black	2	31	5.674204	1
92	alphabeta2	white	2	203	32.554081999999994	0
92	alphabeta2_trans	black	2	203	14.860148000000002	0
93	alphabeta2	white	2	50	26.860423000000004	1
93	alphabeta2_trans	black	2	50	3.010246	-1
94	alphabeta2	white	2	50	31.569201000000007	1
94	alphabeta2_trans	black	2	50	19.68395599999999	-1
95	alphabeta2	white	2	36	27.396434	1
