game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
64	pv2	white	2	71	39.41504799999996	-1
64	pv2	black	2	71	32.862504	1
65	pv2	white	2	17	13.212444	1
65	pv2	black	2	17	11.968352999999999	-1
66	pv2	white	2	37	25.747843000000003	1
66	pv2	black	2	37	22.164582000000003	-1
67	pv2	white	2	30	22.596971999999994	-1
67	pv2	black	2	30	23.405845000000003	1
68	pv2	white	2	17	13.179650000000002	1
68	pv2	black	2	17	11.899102	-1
69	pv2	white	2	31	24.079208000000005	1
69	pv2	black	2	31	19.871942	-1
70	pv2	white	2	62	50.38328	-1
70	pv2	black	2	62	48.015382	1
71	pv2	white	2	41	34.142639	-1
71	pv2	black	2	41	33.538785	1
72	pv2	white	2	43	29.764696000000008	1
72	pv2	black	2	43	26.263357999999997	-1
73	pv2	white	2	39	31.34024700000001	1
73	pv2	black	2	39	27.679489	-1
74	pv2	white	2	57	35.82471399999999	1
74	pv2	black	2	57	30.07289900000001	-1
75	pv2	white	2	97	28.851388999999987	1
75	pv2	black	2	97	22.049827	-1
76	pv2	white	2	29	21.141637999999997	1
76	pv2	black	2	29	17.827657000000002	-1
77	pv2	white	2	55	23.923831999999997	1
77	pv2	black	2	55	18.447425	-1
78	pv2	white	2	29	20.995337	1
78	pv2	black	2	29	18.364451999999996	-1
79	pv2	white	2	35	27.283607999999997	-1
79	pv2	black	2	35	27.44727200000001	1
80	pv2	white	2	36	23.042596999999997	1
80	pv2	black	2	36	17.445439999999994	-1
81	pv2	white	2	30	22.244748	1
81	pv2	black	2	30	19.85596200000001	-1
82	pv2	white	2	41	28.658372	1
82	pv2	black	2	41	25.21913799999999	-1
83	pv2	white	2	41	19.936704000000002	-1
83	pv2	black	2	41	18.649470999999995	1
84	pv2	white	2	54	32.832889	1
84	pv2	black	2	54	30.952916000000002	-1
85	pv2	white	2	148	42.96248299999999	0
85	pv2	black	2	148	44.76494499999999	0
86	pv2	white	2	64	20.95378900000001	-1
86	pv2	black	2	64	20.665298999999987	1
87	pv2	white	2	38	33.546091	-1
87	pv2	black	2	38	35.72904599999999	1
