game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	50	51.15598000000001	0
0	alphabeta2_trans	black	2	50	34.469072000000004	0
1	alphabeta2	white	2	43	31.312287000000005	-1
1	alphabeta2_trans	black	2	43	20.28348100000001	1
2	alphabeta2	white	2	21	11.270373999999997	1
2	alphabeta2_trans	black	2	21	8.099286999999997	-1
3	alphabeta2	white	2	36	26.301125	1
3	alphabeta2_trans	black	2	36	22.013156	-1
4	alphabeta2	white	2	29	24.018834	1
4	alphabeta2_trans	black	2	29	8.227222999999999	-1
5	alphabeta2	white	2	57	29.288986999999995	-1
5	alphabeta2_trans	black	2	57	10.379439	1
6	alphabeta2	white	2	24	16.862483	-1
6	alphabeta2_trans	black	2	24	14.927638999999997	1
7	alphabeta2	white	2	34	29.347055	-1
7	alphabeta2_trans	black	2	34	27.101919000000006	1
8	alphabeta2	white	2	62	40.39876300000002	1
8	alphabeta2_trans	black	2	62	30.651163000000007	-1
9	alphabeta2	white	2	50	27.554777999999995	-1
9	alphabeta2_trans	black	2	50	13.743284	1
10	alphabeta2	white	2	33	25.306533999999996	1
10	alphabeta2_trans	black	2	33	11.280919999999998	-1
11	alphabeta2	white	2	35	28.873285000000003	1
11	alphabeta2_trans	black	2	35	16.636630000000004	-1
12	alphabeta2	white	2	31	29.029088000000005	1
12	alphabeta2_trans	black	2	31	22.95684	-1
13	alphabeta2	white	2	36	25.429614999999995	1
13	alphabeta2_trans	black	2	36	2.7562849999999997	-1
14	alphabeta2	white	2	42	28.77139600000001	0
14	alphabeta2_trans	black	2	42	1.6349810000000005	0
15	alphabeta2	white	2	69	26.581035	0
15	alphabeta2_trans	black	2	69	22.177312	0
16	alphabeta2	white	2	48	29.559973999999997	0
16	alphabeta2_trans	black	2	48	5.128864000000002	0
17	alphabeta2	white	2	62	33.207178	0
17	alphabeta2_trans	black	2	62	11.834399	0
18	alphabeta2	white	2	29	23.98641	1
18	alphabeta2_trans	black	2	29	0.508565	-1
19	alphabeta2	white	2	42	23.215767	1
19	alphabeta2_trans	black	2	42	9.841729000000003	-1
20	alphabeta2	white	2	17	14.120703999999998	1
20	alphabeta2_trans	black	2	17	12.255246999999999	-1
21	alphabeta2	white	2	58	34.846879	1
21	alphabeta2_trans	black	2	58	35.694181	-1
22	alphabeta2	white	2	20	12.740537	1
22	alphabeta2_trans	black	2	20	5.277257	-1
