game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
66	random	white	0	31	0.006957999999999999	-1
66	alphabeta	black	2	31	17.97908	1
67	random	white	0	32	0.009977	-1
67	alphabeta	black	2	32	22.632601	1
68	random	white	0	25	0.008950999999999999	-1
68	alphabeta	black	2	25	17.259009999999996	1
69	random	white	0	4	0.000997	-1
69	alphabeta	black	2	4	1.06475	1
70	random	white	0	31	0.008008	-1
70	alphabeta	black	2	31	21.67086400000001	1
71	random	white	0	8	0.001968	-1
71	alphabeta	black	2	8	3.4259209999999998	1
72	random	white	0	25	0.008985	-1
72	alphabeta	black	2	25	18.720093000000002	1
73	random	white	0	8	0.001994	-1
73	alphabeta	black	2	8	3.208603	1
74	random	white	0	11	0.001	-1
74	alphabeta	black	2	11	5.587603	1
75	random	white	0	14	0.005001	-1
75	alphabeta	black	2	14	7.713546	1
76	random	white	0	20	0.007982	-1
76	alphabeta	black	2	20	12.96059	1
77	random	white	0	27	0.010958	-1
77	alphabeta	black	2	27	21.165261999999995	1
78	random	white	0	42	0.009949	-1
78	alphabeta	black	2	42	20.669777999999994	1
79	random	white	0	26	0.005987999999999999	-1
79	alphabeta	black	2	26	15.944442999999998	1
80	random	white	0	33	0.00698	-1
80	alphabeta	black	2	33	20.560043999999998	1
81	random	white	0	23	0.004959000000000001	-1
81	alphabeta	black	2	23	11.867343	1
82	random	white	0	7	0.000998	-1
82	alphabeta	black	2	7	2.974591	1
83	random	white	0	27	0.003985000000000001	-1
83	alphabeta	black	2	27	17.971628000000003	1
84	random	white	0	25	0.008005	-1
84	alphabeta	black	2	25	17.632396000000004	1
85	random	white	0	26	0.006960000000000001	-1
85	alphabeta	black	2	26	16.899477	1
86	random	white	0	8	0.002965	-1
86	alphabeta	black	2	8	3.227556	1
87	random	white	0	29	0.007956999999999999	-1
87	alphabeta	black	2	29	20.495477	1
88	random	white	0	24	0.004987	-1
88	alphabeta	black	2	24	16.441542000000002	1
89	random	white	0	3	0.0	-1
89	alphabeta	black	2	3	0.719653	1
90	random	white	0	26	0.013998	-1
90	alphabeta	black	2	26	14.452554	1
91	random	white	0	21	0.005987	-1
91	alphabeta	black	2	21	11.633366	1
92	random	white	0	29	0.007009	-1
92	alphabeta	black	2	29	22.618088999999994	1
93	random	white	0	10	0.005022	-1
93	alphabeta	black	2	10	4.070200999999999	1
94	random	white	0	9	0.00302	-1
94	alphabeta	black	2	9	4.193351	1
95	random	white	0	18	0.004959	-1
95	alphabeta	black	2	18	10.579325999999998	1
96	random	white	0	18	0.0	-1
96	alphabeta	black	2	18	10.463679	1
97	random	white	0	27	0.003019	-1
97	alphabeta	black	2	27	16.687132000000002	1
98	random	white	0	25	0.005976	-1
98	alphabeta	black	2	25	16.923639	1
99	random	white	0	30	0.006983	-1
99	alphabeta	black	2	30	20.027514	1
