game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	66	33.07585500000001	0
0	alphabeta2_trans	black	2	66	22.44497499999999	0
1	alphabeta2	white	2	23	12.356688999999998	-1
1	alphabeta2_trans	black	2	23	12.389887	1
2	alphabeta2	white	2	58	39.959875000000004	1
2	alphabeta2_trans	black	2	58	29.491148000000003	-1
3	alphabeta2	white	2	31	20.029849000000006	1
3	alphabeta2_trans	black	2	31	16.148454	-1
4	alphabeta2	white	2	141	41.97701900000001	0
4	alphabeta2_trans	black	2	141	27.771605	0
5	alphabeta2	white	2	36	26.162782999999997	1
5	alphabeta2_trans	black	2	36	9.493779	-1
6	alphabeta2	white	2	35	25.109922	1
6	alphabeta2_trans	black	2	35	8.661298000000002	-1
7	alphabeta2	white	2	40	23.697827	1
7	alphabeta2_trans	black	2	40	9.239980000000001	-1
8	alphabeta2	white	2	139	54.880165	0
8	alphabeta2_trans	black	2	139	23.70898699999999	0
9	alphabeta2	white	2	45	24.998706	-1
9	alphabeta2_trans	black	2	45	16.033645	1
10	alphabeta2	white	2	20	10.896020000000002	1
10	alphabeta2_trans	black	2	20	6.890699	-1
11	alphabeta2	white	2	43	30.402824000000003	-1
11	alphabeta2_trans	black	2	43	15.905320000000003	1
12	alphabeta2	white	2	83	35.25777499999999	0
12	alphabeta2_trans	black	2	83	32.49048300000001	0
13	alphabeta2	white	2	66	31.490595	-1
13	alphabeta2_trans	black	2	66	4.417398000000001	1
14	alphabeta2	white	2	73	23.941423000000015	0
14	alphabeta2_trans	black	2	73	16.207676999999993	0
15	alphabeta2	white	2	19	10.106646000000001	1
15	alphabeta2_trans	black	2	19	5.455348	-1
16	alphabeta2	white	2	37	24.505258999999995	0
16	alphabeta2_trans	black	2	37	4.72014	0
17	alphabeta2	white	2	42	24.292994999999998	1
17	alphabeta2_trans	black	2	42	6.366540000000001	-1
18	alphabeta2	white	2	49	32.27373200000001	1
18	alphabeta2_trans	black	2	49	15.215088	-1
19	alphabeta2	white	2	40	28.586953	0
19	alphabeta2_trans	black	2	40	13.309524	0
20	alphabeta2	white	2	34	22.908793999999997	-1
20	alphabeta2_trans	black	2	34	25.51370199999999	1
21	alphabeta2	white	2	73	22.77538	-1
21	alphabeta2_trans	black	2	73	13.213904000000001	1
22	alphabeta2	white	2	56	31.516778000000002	0
22	alphabeta2_trans	black	2	56	16.915777999999992	0
23	alphabeta2	white	2	28	13.401644	-1
23	alphabeta2_trans	black	2	28	8.834551	1
24	alphabeta2	white	2	49	25.037440000000004	0
24	alphabeta2_trans	black	2	49	12.215778	0
25	alphabeta2	white	2	36	23.820276999999994	1
25	alphabeta2_trans	black	2	36	3.0866330000000004	-1
26	alphabeta2	white	2	32	17.946375000000003	-1
26	alphabeta2_trans	black	2	32	18.983732000000007	1
27	alphabeta2	white	2	44	27.831400999999993	0
27	alphabeta2_trans	black	2	44	12.816047999999999	0
28	alphabeta2	white	2	39	26.915054000000005	1
28	alphabeta2_trans	black	2	39	7.413752	-1
29	alphabeta2	white	2	29	21.419522	1
29	alphabeta2_trans	black	2	29	4.761614	-1
30	alphabeta2	white	2	84	30.994983	1
30	alphabeta2_trans	black	2	84	8.539135999999996	-1
31	alphabeta2	white	2	20	12.262614999999997	0
31	alphabeta2_trans	black	2	20	2.408184	0
32	alphabeta2	white	2	52	24.391937	1
32	alphabeta2_trans	black	2	52	11.286840999999999	-1
33	alphabeta2	white	2	41	19.904495	-1
33	alphabeta2_trans	black	2	41	1.887411	1
34	alphabeta2	white	2	51	27.36270300000001	0
34	alphabeta2_trans	black	2	51	10.116640000000004	0
35	alphabeta2	white	2	123	38.05961499999999	0
35	alphabeta2_trans	black	2	123	30.403877	0
36	alphabeta2	white	2	64	25.967909999999993	-1
36	alphabeta2_trans	black	2	64	4.627902000000001	1
37	alphabeta2	white	2	60	23.329534	-1
37	alphabeta2_trans	black	2	60	5.775155	1
38	alphabeta2	white	2	24	19.296923000000003	-1
38	alphabeta2_trans	black	2	24	6.972872000000001	1
39	alphabeta2	white	2	54	30.951487000000007	-1
39	alphabeta2_trans	black	2	54	7.523195000000001	1
40	alphabeta2	white	2	53	42.86954300000001	1
40	alphabeta2_trans	black	2	53	28.801387000000002	-1
41	alphabeta2	white	2	29	17.008741	-1
41	alphabeta2_trans	black	2	29	6.74244	1
42	alphabeta2	white	2	40	32.31458000000001	1
42	alphabeta2_trans	black	2	40	23.258998000000005	-1
43	alphabeta2	white	2	31	22.240713999999997	1
43	alphabeta2_trans	black	2	31	2.952101	-1
44	alphabeta2	white	2	24	20.562652	-1
44	alphabeta2_trans	black	2	24	18.809948999999996	1
45	alphabeta2	white	2	26	13.117443	1
45	alphabeta2_trans	black	2	26	6.349690999999998	-1
46	alphabeta2	white	2	36	23.927474	1
46	alphabeta2_trans	black	2	36	0.070858	-1
47	alphabeta2	white	2	33	22.06237099999999	1
47	alphabeta2_trans	black	2	33	0.06682700000000001	-1
48	alphabeta2	white	2	29	15.085785	1
48	alphabeta2_trans	black	2	29	2.592964	-1
49	alphabeta2	white	2	41	31.912755000000008	0
49	alphabeta2_trans	black	2	41	13.551459999999997	0
50	alphabeta2	white	2	63	28.432176000000005	0
50	alphabeta2_trans	black	2	63	10.340878999999997	0
51	alphabeta2	white	2	30	22.387453000000004	1
51	alphabeta2_trans	black	2	30	0.792463	-1
52	alphabeta2	white	2	30	22.357094000000007	1
52	alphabeta2_trans	black	2	30	5.804747	-1
53	alphabeta2	white	2	36	20.825039000000004	1
53	alphabeta2_trans	black	2	36	10.579172000000003	-1
54	alphabeta2	white	2	49	32.538866999999996	1
54	alphabeta2_trans	black	2	49	7.818776999999998	-1
55	alphabeta2	white	2	20	16.386995	-1
55	alphabeta2_trans	black	2	20	12.071039	1
56	alphabeta2	white	2	44	24.85637400000001	1
56	alphabeta2_trans	black	2	44	1.5001719999999998	-1
57	alphabeta2	white	2	23	17.521903	-1
57	alphabeta2_trans	black	2	23	2.236365	1
58	alphabeta2	white	2	36	26.654175999999996	-1
58	alphabeta2_trans	black	2	36	14.794167999999999	1
59	alphabeta2	white	2	51	30.327584999999996	-1
59	alphabeta2_trans	black	2	51	11.252841	1
60	alphabeta2	white	2	45	42.326197	1
60	alphabeta2_trans	black	2	45	22.914376999999995	-1
61	alphabeta2	white	2	37	26.847872000000002	1
61	alphabeta2_trans	black	2	37	8.769029999999999	-1
62	alphabeta2	white	2	40	21.238011999999998	1
62	alphabeta2_trans	black	2	40	13.89679	-1
63	alphabeta2	white	2	93	31.16194400000001	0
63	alphabeta2_trans	black	2	93	20.673226999999997	0
64	alphabeta2	white	2	35	20.839296	0
64	alphabeta2_trans	black	2	35	2.7179140000000004	0
65	alphabeta2	white	2	55	18.342081	1
65	alphabeta2_trans	black	2	55	14.379409999999998	-1
66	alphabeta2	white	2	44	26.570462999999993	0
66	alphabeta2_trans	black	2	44	1.4860829999999998	0
67	alphabeta2	white	2	35	20.556256000000005	0
67	alphabeta2_trans	black	2	35	6.5731790000000005	0
68	alphabeta2	white	2	34	26.348492999999994	1
68	alphabeta2_trans	black	2	34	16.565822000000004	-1
69	alphabeta2	white	2	48	30.198581000000004	1
69	alphabeta2_trans	black	2	48	10.165984	-1
70	alphabeta2	white	2	60	30.485265000000002	0
70	alphabeta2_trans	black	2	60	10.311789000000003	0
71	alphabeta2	white	2	40	17.659656000000002	1
71	alphabeta2_trans	black	2	40	11.800424	-1
72	alphabeta2	white	2	65	24.340148	0
72	alphabeta2_trans	black	2	65	1.8119129999999999	0
73	alphabeta2	white	2	58	32.345139	1
73	alphabeta2_trans	black	2	58	16.574451999999997	-1
74	alphabeta2	white	2	58	27.70108099999999	0
74	alphabeta2_trans	black	2	58	4.811434	0
75	alphabeta2	white	2	51	31.581579000000012	1
75	alphabeta2_trans	black	2	51	2.457255000000001	-1
76	alphabeta2	white	2	62	36.113342	1
76	alphabeta2_trans	black	2	62	9.972609	-1
77	alphabeta2	white	2	20	12.17266	1
77	alphabeta2_trans	black	2	20	1.3953400000000002	-1
78	alphabeta2	white	2	31	17.496567999999996	1
78	alphabeta2_trans	black	2	31	9.693398000000002	-1
79	alphabeta2	white	2	35	29.480437000000002	1
79	alphabeta2_trans	black	2	35	14.120141999999998	-1
80	alphabeta2	white	2	79	30.466960999999998	-1
80	alphabeta2_trans	black	2	79	14.838052	1
81	alphabeta2	white	2	47	16.717159	-1
81	alphabeta2_trans	black	2	47	11.443843999999997	1
82	alphabeta2	white	2	60	35.28985099999999	0
82	alphabeta2_trans	black	2	60	7.461975000000001	0
83	alphabeta2	white	2	64	32.47605	0
83	alphabeta2_trans	black	2	64	13.985664000000005	0
84	alphabeta2	white	2	48	35.195989999999995	1
84	alphabeta2_trans	black	2	48	3.346962000000001	-1
85	alphabeta2	white	2	41	27.811990000000005	1
85	alphabeta2_trans	black	2	41	5.651713000000001	-1
86	alphabeta2	white	2	103	33.512349	0
86	alphabeta2_trans	black	2	103	17.922345999999997	0
87	alphabeta2	white	2	34	26.83744299999999	-1
87	alphabeta2_trans	black	2	34	22.753088	1
88	alphabeta2	white	2	38	25.018942	1
88	alphabeta2_trans	black	2	38	1.327229	-1
89	alphabeta2	white	2	45	28.492797000000003	1
89	alphabeta2_trans	black	2	45	0.09583699999999999	-1
90	alphabeta2	white	2	41	20.361973	-1
90	alphabeta2_trans	black	2	41	18.198130000000003	1
91	alphabeta2	white	2	25	10.707642	0
91	alphabeta2_trans	black	2	25	7.763087	0
92	alphabeta2	white	2	20	9.781511	1
92	alphabeta2_trans	black	2	20	6.098597	-1
93	alphabeta2	white	2	30	21.019122999999997	1
93	alphabeta2_trans	black	2	30	1.021465	-1
94	alphabeta2	white	2	60	21.497050999999995	0
94	alphabeta2_trans	black	2	60	12.092222	0
95	alphabeta2	white	2	99	30.37157399999998	0
95	alphabeta2_trans	black	2	99	11.847145	0
96	alphabeta2	white	2	63	25.608677999999994	1
96	alphabeta2_trans	black	2	63	13.163088999999998	-1
97	alphabeta2	white	2	21	10.731784999999999	1
97	alphabeta2_trans	black	2	21	5.841601	-1
98	alphabeta2	white	2	95	31.442211000000004	0
98	alphabeta2_trans	black	2	95	13.659027000000002	0
99	alphabeta2	white	2	84	41.749687	1
99	alphabeta2_trans	black	2	84	13.702106000000004	-1
100	alphabeta2	white	2	36	23.285421999999997	1
100	alphabeta2_trans	black	2	36	1.3178509999999999	-1
101	alphabeta2	white	2	91	34.84017199999999	1
101	alphabeta2_trans	black	2	91	18.091192999999993	-1
102	alphabeta2	white	2	37	29.250819000000003	1
102	alphabeta2_trans	black	2	37	10.835277	-1
103	alphabeta2	white	2	81	63.89764100000002	1
103	alphabeta2_trans	black	2	81	33.255668	-1
104	alphabeta2	white	2	44	29.813930000000003	1
104	alphabeta2_trans	black	2	44	13.118561000000001	-1
105	alphabeta2	white	2	19	10.448261	1
105	alphabeta2_trans	black	2	19	3.6282679999999994	-1
106	alphabeta2	white	2	43	33.31550500000001	1
106	alphabeta2_trans	black	2	43	1.429202	-1
107	alphabeta2	white	2	40	30.111413000000006	1
107	alphabeta2_trans	black	2	40	10.510722	-1
108	alphabeta2	white	2	63	48.194697000000005	1
108	alphabeta2_trans	black	2	63	3.2731020000000006	-1
109	alphabeta2	white	2	42	32.854132	1
109	alphabeta2_trans	black	2	42	14.264062	-1
110	alphabeta2	white	2	32	27.71305	1
110	alphabeta2_trans	black	2	32	23.966164	-1
111	alphabeta2	white	2	41	14.664878000000003	1
111	alphabeta2_trans	black	2	41	5.669473999999999	-1
112	alphabeta2	white	2	17	13.164607	1
112	alphabeta2_trans	black	2	17	0.046962000000000004	-1
113	alphabeta2	white	2	36	33.730449	-1
113	alphabeta2_trans	black	2	36	22.036864	1
114	alphabeta2	white	2	23	11.449648000000002	1
114	alphabeta2_trans	black	2	23	4.163213	-1
115	alphabeta2	white	2	40	27.149437	-1
115	alphabeta2_trans	black	2	40	1.4207159999999999	1
116	alphabeta2	white	2	46	27.348823000000007	0
116	alphabeta2_trans	black	2	46	3.3906240000000007	0
117	alphabeta2	white	2	71	37.87309300000001	1
117	alphabeta2_trans	black	2	71	9.608097000000003	-1
118	alphabeta2	white	2	33	31.961107000000005	0
118	alphabeta2_trans	black	2	33	2.63533	0
119	alphabeta2	white	2	31	15.323143999999996	1
119	alphabeta2_trans	black	2	31	7.9577990000000005	-1
120	alphabeta2	white	2	55	24.014248	0
120	alphabeta2_trans	black	2	55	2.9935790000000004	0
121	alphabeta2	white	2	36	23.687619	1
121	alphabeta2_trans	black	2	36	1.8866139999999996	-1
122	alphabeta2	white	2	17	12.734184	1
122	alphabeta2_trans	black	2	17	0.046509	-1
123	alphabeta2	white	2	30	21.980557	1
123	alphabeta2_trans	black	2	30	5.118188	-1
124	alphabeta2	white	2	25	14.547959	1
124	alphabeta2_trans	black	2	25	8.810609	-1
125	alphabeta2	white	2	29	21.530359999999998	1
125	alphabeta2_trans	black	2	29	0.909787	-1
126	alphabeta2	white	2	41	28.010598999999992	1
126	alphabeta2_trans	black	2	41	10.774881999999998	-1
127	alphabeta2	white	2	17	8.575916999999999	1
127	alphabeta2_trans	black	2	17	2.916985	-1
128	alphabeta2	white	2	53	30.108359999999994	1
128	alphabeta2_trans	black	2	53	12.323543999999997	-1
129	alphabeta2	white	2	36	28.328818000000012	0
129	alphabeta2_trans	black	2	36	4.096138999999999	0
130	alphabeta2	white	2	29	21.638788000000005	1
130	alphabeta2_trans	black	2	29	0.5165930000000001	-1
131	alphabeta2	white	2	77	26.147496000000007	1
131	alphabeta2_trans	black	2	77	14.028839999999999	-1
132	alphabeta2	white	2	27	20.933492999999995	1
132	alphabeta2_trans	black	2	27	3.5426049999999996	-1
133	alphabeta2	white	2	29	20.592001999999994	1
133	alphabeta2_trans	black	2	29	0.06253299999999999	-1
134	alphabeta2	white	2	34	14.699282000000006	1
134	alphabeta2_trans	black	2	34	10.236595	-1
135	alphabeta2	white	2	34	25.913381	-1
135	alphabeta2_trans	black	2	34	7.248159000000001	1
136	alphabeta2	white	2	33	31.881263999999998	0
136	alphabeta2_trans	black	2	33	0.10232300000000003	0
137	alphabeta2	white	2	33	32.01293199999999	0
137	alphabeta2_trans	black	2	33	0.10383899999999999	0
138	alphabeta2	white	2	26	21.83881	-1
138	alphabeta2_trans	black	2	26	16.077124	1
139	alphabeta2	white	2	74	25.877310000000005	-1
139	alphabeta2_trans	black	2	74	5.804022	1
140	alphabeta2	white	2	26	25.681621999999994	1
140	alphabeta2_trans	black	2	26	13.368749000000001	-1
141	alphabeta2	white	2	43	26.204826000000004	0
141	alphabeta2_trans	black	2	43	0.09994899999999997	0
142	alphabeta2	white	2	64	38.62414500000001	-1
142	alphabeta2_trans	black	2	64	17.626053000000002	1
143	alphabeta2	white	2	61	25.409046	0
143	alphabeta2_trans	black	2	61	11.142702000000002	0
144	alphabeta2	white	2	30	22.105871999999994	1
144	alphabeta2_trans	black	2	30	1.1404009999999998	-1
145	alphabeta2	white	2	60	33.758625	-1
145	alphabeta2_trans	black	2	60	20.653582999999998	1
146	alphabeta2	white	2	20	16.561979	-1
146	alphabeta2_trans	black	2	20	9.707686	1
147	alphabeta2	white	2	74	32.73046900000001	0
147	alphabeta2_trans	black	2	74	4.705725000000002	0
148	alphabeta2	white	2	33	23.520567000000003	-1
148	alphabeta2_trans	black	2	33	5.807842999999999	1
149	alphabeta2	white	2	40	28.024829000000008	1
149	alphabeta2_trans	black	2	40	6.218124	-1
150	alphabeta2	white	2	41	36.413568	0
150	alphabeta2_trans	black	2	41	14.103989999999998	0
151	alphabeta2	white	2	20	8.84765	1
151	alphabeta2_trans	black	2	20	2.707714	-1
152	alphabeta2	white	2	47	26.142828	0
