game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	116	25.22511899999998	0
0	alphabeta2_trans	black	2	116	25.491183	0
1	alphabeta2	white	2	23	18.666799	1
1	alphabeta2_trans	black	2	23	17.27179	-1
2	alphabeta2	white	2	38	24.85302499999999	1
2	alphabeta2_trans	black	2	38	19.574940000000005	-1
3	alphabeta2	white	2	20	16.354182999999995	-1
3	alphabeta2_trans	black	2	20	16.950141	1
4	alphabeta2	white	2	39	30.366054999999996	-1
4	alphabeta2_trans	black	2	39	34.097649999999994	1
5	alphabeta2	white	2	21	14.207324000000003	0
5	alphabeta2_trans	black	2	21	6.100181999999999	0
6	alphabeta2	white	2	55	37.38133599999999	0
6	alphabeta2_trans	black	2	55	15.696016999999998	0
7	alphabeta2	white	2	68	25.323008000000005	0
7	alphabeta2_trans	black	2	68	11.547000999999998	0
8	alphabeta2	white	2	17	13.807971	1
8	alphabeta2_trans	black	2	17	11.998787000000002	-1
9	alphabeta2	white	2	44	20.538210999999993	-1
9	alphabeta2_trans	black	2	44	8.700705000000001	1
10	alphabeta2	white	2	74	32.457415999999995	0
10	alphabeta2_trans	black	2	74	16.769148	0
11	alphabeta2	white	2	75	29.8177	0
11	alphabeta2_trans	black	2	75	28.348001000000007	0
12	alphabeta2	white	2	20	16.443602	-1
12	alphabeta2_trans	black	2	20	2.365025999999999	1
13	alphabeta2	white	2	37	33.617853	1
13	alphabeta2_trans	black	2	37	23.970669	-1
14	alphabeta2	white	2	81	40.59602100000001	0
14	alphabeta2_trans	black	2	81	30.422417999999993	0
15	alphabeta2	white	2	40	24.38780699999999	1
15	alphabeta2_trans	black	2	40	9.673356	-1
16	alphabeta2	white	2	82	25.10818800000001	-1
16	alphabeta2_trans	black	2	82	9.827871000000002	1
17	alphabeta2	white	2	30	26.641547	-1
17	alphabeta2_trans	black	2	30	13.926314999999999	1
18	alphabeta2	white	2	148	47.02208400000004	0
18	alphabeta2_trans	black	2	148	12.230427999999996	0
19	alphabeta2	white	2	32	14.683586	-1
19	alphabeta2_trans	black	2	32	18.78129	1
20	alphabeta2	white	2	34	22.721597000000003	1
20	alphabeta2_trans	black	2	34	0.991686	-1
21	alphabeta2	white	2	29	20.876917000000002	1
21	alphabeta2_trans	black	2	29	1.033956	-1
22	alphabeta2	white	2	39	29.839004	1
22	alphabeta2_trans	black	2	39	19.99406	-1
23	alphabeta2	white	2	70	34.555781	0
23	alphabeta2_trans	black	2	70	8.171793	0
24	alphabeta2	white	2	35	26.899341999999997	1
24	alphabeta2_trans	black	2	35	14.828930000000001	-1
25	alphabeta2	white	2	41	22.755697	1
25	alphabeta2_trans	black	2	41	17.422859000000003	-1
26	alphabeta2	white	2	31	27.980950999999997	1
26	alphabeta2_trans	black	2	31	10.99726	-1
27	alphabeta2	white	2	49	29.97674200000001	1
27	alphabeta2_trans	black	2	49	19.861658	-1
28	alphabeta2	white	2	29	21.807372999999995	-1
28	alphabeta2_trans	black	2	29	11.515720000000002	1
29	alphabeta2	white	2	40	30.237687	-1
29	alphabeta2_trans	black	2	40	31.456268	1
30	alphabeta2	white	2	24	18.722540000000002	1
30	alphabeta2_trans	black	2	24	2.009336	-1
31	alphabeta2	white	2	50	29.23156	1
31	alphabeta2_trans	black	2	50	9.307184999999999	-1
32	alphabeta2	white	2	65	47.99812699999998	-1
32	alphabeta2_trans	black	2	65	33.734943	1
33	alphabeta2	white	2	34	28.018628	0
33	alphabeta2_trans	black	2	34	6.239106999999998	0
34	alphabeta2	white	2	36	19.712678000000004	-1
34	alphabeta2_trans	black	2	36	1.349929	1
35	alphabeta2	white	2	50	26.488397	0
35	alphabeta2_trans	black	2	50	13.015028999999998	0
36	alphabeta2	white	2	40	23.376744000000002	1
36	alphabeta2_trans	black	2	40	4.930161000000002	-1
37	alphabeta2	white	2	33	19.069793000000004	0
37	alphabeta2_trans	black	2	33	7.588493000000001	0
38	alphabeta2	white	2	139	28.527307999999994	0
38	alphabeta2_trans	black	2	139	24.924581	0
39	alphabeta2	white	2	27	23.332375999999996	1
39	alphabeta2_trans	black	2	27	11.208696000000002	-1
40	alphabeta2	white	2	36	23.974907	1
40	alphabeta2_trans	black	2	36	10.968631000000002	-1
41	alphabeta2	white	2	70	33.001560000000005	0
41	alphabeta2_trans	black	2	70	6.785872000000002	0
42	alphabeta2	white	2	31	23.58045299999999	1
42	alphabeta2_trans	black	2	31	1.0792749999999998	-1
43	alphabeta2	white	2	52	39.18513500000001	0
43	alphabeta2_trans	black	2	52	30.588651	0
44	alphabeta2	white	2	56	31.002794999999992	-1
44	alphabeta2_trans	black	2	56	17.590130999999996	1
45	alphabeta2	white	2	17	13.452795	1
45	alphabeta2_trans	black	2	17	4.4344339999999995	-1
46	alphabeta2	white	2	30	21.105847	1
46	alphabeta2_trans	black	2	30	4.7147239999999995	-1
47	alphabeta2	white	2	24	19.423687000000005	1
47	alphabeta2_trans	black	2	24	3.08378	-1
48	alphabeta2	white	2	33	23.195703	1
48	alphabeta2_trans	black	2	33	2.3483410000000005	-1
49	alphabeta2	white	2	18	10.381312	1
49	alphabeta2_trans	black	2	18	5.290491	-1
