game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	80	13.824028000000004	0
0	alphabeta3	black	3	80	95.85403500000007	0
1	alphabeta2	white	2	15	5.3396479999999995	-1
1	alphabeta3	black	3	15	57.141529	1
2	alphabeta2	white	2	14	5.474579	-1
2	alphabeta3	black	3	14	56.20610599999999	1
3	alphabeta2	white	2	18	5.262980999999999	-1
3	alphabeta3	black	3	18	57.24972099999999	1
4	alphabeta2	white	2	16	5.676704	-1
4	alphabeta3	black	3	16	66.9468	1
5	alphabeta2	white	2	21	10.690370999999999	1
5	alphabeta3	black	3	21	103.606228	-1
6	alphabeta2	white	2	16	6.693783999999999	-1
6	alphabeta3	black	3	16	80.10066499999998	1
7	alphabeta2	white	2	18	6.0910899999999994	-1
7	alphabeta3	black	3	18	71.341844	1
8	alphabeta2	white	2	43	15.852656000000003	-1
8	alphabeta3	black	3	43	178.65009499999996	1
9	alphabeta2	white	2	48	14.408724999999997	1
9	alphabeta3	black	3	48	153.1980450000001	-1
10	alphabeta2	white	2	21	8.465894999999998	-1
10	alphabeta3	black	3	21	101.11180199999998	1
11	alphabeta2	white	2	15	6.381604999999999	-1
11	alphabeta3	black	3	15	77.99223500000002	1
12	alphabeta2	white	2	14	7.0959710000000005	-1
12	alphabeta3	black	3	14	92.909166	1
13	alphabeta2	white	2	26	6.838138000000002	-1
13	alphabeta3	black	3	26	102.18324700000001	1
14	alphabeta2	white	2	94	19.60684799999999	0
14	alphabeta3	black	3	94	173.35784699999996	0
15	alphabeta2	white	2	17	6.254135	-1
15	alphabeta3	black	3	17	69.37217700000001	1
16	alphabeta2	white	2	15	5.838064	-1
16	alphabeta3	black	3	15	62.80796599999999	1
17	alphabeta2	white	2	35	14.499233000000002	-1
17	alphabeta3	black	3	35	140.38978800000004	1
18	alphabeta2	white	2	16	7.537660000000002	-1
18	alphabeta3	black	3	16	109.208522	1
19	alphabeta2	white	2	60	15.065544999999995	1
19	alphabeta3	black	3	60	103.26497499999999	-1
20	alphabeta2	white	2	22	8.527505999999999	-1
20	alphabeta3	black	3	22	113.728218	1
21	alphabeta2	white	2	36	13.857432	-1
21	alphabeta3	black	3	36	120.391155	1
22	alphabeta2	white	2	42	12.877867000000002	-1
22	alphabeta3	black	3	42	169.205648	1
23	alphabeta2	white	2	5	1.333696	1
23	alphabeta3	black	3	5	7.747896	-1
24	alphabeta2	white	2	34	14.911224	-1
24	alphabeta3	black	3	34	160.18830400000004	1
25	alphabeta2	white	2	44	14.966122000000006	-1
25	alphabeta3	black	3	44	158.751282	1
26	alphabeta2	white	2	39	12.139137999999997	0
26	alphabeta3	black	3	39	108.05125999999998	0
27	alphabeta2	white	2	45	15.207974000000004	0
27	alphabeta3	black	3	45	95.53823599999997	0
28	alphabeta2	white	2	34	9.993191	1
28	alphabeta3	black	3	34	101.167374	-1
29	alphabeta2	white	2	72	19.369516999999988	1
29	alphabeta3	black	3	72	131.44925700000005	-1
30	alphabeta2	white	2	5	1.7023949999999999	1
30	alphabeta3	black	3	5	7.7594650000000005	-1
31	alphabeta2	white	2	15	5.762365000000001	-1
31	alphabeta3	black	3	15	77.956106	1
32	alphabeta2	white	2	46	12.925557000000001	0
32	alphabeta3	black	3	46	129.10338899999996	0
33	alphabeta2	white	2	14	5.4696430000000005	-1
33	alphabeta3	black	3	14	77.10889999999999	1
34	alphabeta2	white	2	22	9.296630999999998	-1
34	alphabeta3	black	3	22	118.27775300000002	1
35	alphabeta2	white	2	37	10.430639999999997	-1
35	alphabeta3	black	3	37	97.914121	1
36	alphabeta2	white	2	5	1.301368	1
36	alphabeta3	black	3	5	7.643312000000001	-1
37	alphabeta2	white	2	10	3.156154	-1
37	alphabeta3	black	3	10	22.899399000000003	1
38	alphabeta2	white	2	19	7.14395	-1
38	alphabeta3	black	3	19	89.310393	1
39	alphabeta2	white	2	27	9.071092	-1
39	alphabeta3	black	3	27	78.436705	1
40	alphabeta2	white	2	23	6.9321090000000005	-1
40	alphabeta3	black	3	23	80.640162	1
41	alphabeta2	white	2	17	5.643966999999999	-1
41	alphabeta3	black	3	17	65.83326	1
42	alphabeta2	white	2	22	9.676565	1
42	alphabeta3	black	3	22	117.10145499999999	-1
43	alphabeta2	white	2	22	8.199209999999997	-1
43	alphabeta3	black	3	22	109.09149099999999	1
44	alphabeta2	white	2	26	9.165096000000002	-1
44	alphabeta3	black	3	26	114.00544900000003	1
45	alphabeta2	white	2	40	12.281483999999999	-1
45	alphabeta3	black	3	40	113.84429599999997	1
46	alphabeta2	white	2	44	14.700781999999997	-1
