game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
57	alphabeta2_trans	black	2	50	9.585604	-1
58	alphabeta2	white	2	88	40.908527	-1
58	alphabeta2_trans	black	2	88	19.207334	1
59	alphabeta2	white	2	127	22.277066	0
59	alphabeta2_trans	black	2	127	20.313915	0
60	alphabeta2	white	2	31	17.320186	1
60	alphabeta2_trans	black	2	31	10.107379	-1
61	alphabeta2	white	2	52	25.184957	0
61	alphabeta2_trans	black	2	52	9.195725	0
62	alphabeta2	white	2	28	16.073217	1
62	alphabeta2_trans	black	2	28	8.506861	-1
63	alphabeta2	white	2	44	34.087449	1
63	alphabeta2_trans	black	2	44	17.484711	-1
64	alphabeta2	white	2	59	29.721338	0
64	alphabeta2_trans	black	2	59	17.831739	0
65	alphabeta2	white	2	49	44.590102	0
65	alphabeta2_trans	black	2	49	6.573413	0
66	alphabeta2	white	2	55	44.919865	1
66	alphabeta2_trans	black	2	55	20.465902	-1
67	alphabeta2	white	2	33	26.215859	1
67	alphabeta2_trans	black	2	33	16.670638	-1
68	alphabeta2	white	2	34	27.505234	1
68	alphabeta2_trans	black	2	34	25.187056	-1
69	alphabeta2	white	2	32	18.16017	-1
69	alphabeta2_trans	black	2	32	9.27579	1
70	alphabeta2	white	2	41	20.384328	-1
70	alphabeta2_trans	black	2	41	2.415742	1
71	alphabeta2	white	2	45	28.22182	1
71	alphabeta2_trans	black	2	45	9.982009	-1
72	alphabeta2	white	2	34	15.948848	1
72	alphabeta2_trans	black	2	34	2.789154	-1
73	alphabeta2	white	2	52	48.360283	0
73	alphabeta2_trans	black	2	52	9.371195	0
74	alphabeta2	white	2	38	18.987891	1
74	alphabeta2_trans	black	2	38	11.174234	-1
75	alphabeta2	white	2	143	26.949857	0
75	alphabeta2_trans	black	2	143	20.276315	0
76	alphabeta2	white	2	69	19.133046	0
76	alphabeta2_trans	black	2	69	13.080783	0
77	alphabeta2	white	2	41	25.833905	0
77	alphabeta2_trans	black	2	41	2.154129	0
78	alphabeta2	white	2	45	29.547295	-1
78	alphabeta2_trans	black	2	45	10.558175	1
79	alphabeta2	white	2	37	20.278067	0
79	alphabeta2_trans	black	2	37	11.987317	0
80	alphabeta2	white	2	35	27.440562	1
80	alphabeta2_trans	black	2	35	3.520246	-1
81	alphabeta2	white	2	78	18.229194	0
81	alphabeta2_trans	black	2	78	7.34703	0
82	alphabeta2	white	2	28	21.853611	-1
82	alphabeta2_trans	black	2	28	10.625535	1
83	alphabeta2	white	2	33	26.236992	1
83	alphabeta2_trans	black	2	33	0.954727	-1
84	alphabeta2	white	2	70	42.034881	1
84	alphabeta2_trans	black	2	70	29.007506	-1
85	alphabeta2	white	2	24	20.382149	-1
85	alphabeta2_trans	black	2	24	0.326958	1
86	alphabeta2	white	2	57	24.9527	0
86	alphabeta2_trans	black	2	57	4.773403	0
87	alphabeta2	white	2	45	38.060541	1
87	alphabeta2_trans	black	2	45	15.640432	-1
88	alphabeta2	white	2	37	28.72466	-1
88	alphabeta2_trans	black	2	37	21.994469	1
89	alphabeta2	white	2	89	32.290249	0
89	alphabeta2_trans	black	2	89	3.61416	0
90	alphabeta2	white	2	42	35.90918	-1
90	alphabeta2_trans	black	2	42	7.189787	1
91	alphabeta2	white	2	27	24.780253	-1
91	alphabeta2_trans	black	2	27	7.761712	1
92	alphabeta2	white	2	39	24.77458	1
92	alphabeta2_trans	black	2	39	10.167896	-1
93	alphabeta2	white	2	33	25.09082	-1
93	alphabeta2_trans	black	2	33	22.653189	1
94	alphabeta2	white	2	38	41.19359	-1
94	alphabeta2_trans	black	2	38	5.617913	1
95	alphabeta2	white	2	42	24.775112	1
95	alphabeta2_trans	black	2	42	0.391243	-1
96	alphabeta2	white	2	66	43.288818	-1
96	alphabeta2_trans	black	2	66	12.613579	1
97	alphabeta2	white	2	62	20.62912	-1
97	alphabeta2_trans	black	2	62	3.229198	1
98	alphabeta2	white	2	52	29.972671	1
98	alphabeta2_trans	black	2	52	10.751428	-1
99	alphabeta2	white	2	29	21.478554	1
99	alphabeta2_trans	black	2	29	0.060502	-1
100	alphabeta2	white	2	33	28.978413	1
100	alphabeta2_trans	black	2	33	13.20757	-1
101	alphabeta2	white	2	86	43.252362	0
101	alphabeta2_trans	black	2	86	23.897474	0
102	alphabeta2	white	2	54	44.449924	0
102	alphabeta2_trans	black	2	54	16.966755	0
103	alphabeta2	white	2	52	14.263248	-1
103	alphabeta2_trans	black	2	52	8.425147	1
104	alphabeta2	white	2	90	27.426702	0
104	alphabeta2_trans	black	2	90	3.815436	0
105	alphabeta2	white	2	93	35.214547	0
105	alphabeta2_trans	black	2	93	24.617807	0
106	alphabeta2	white	2	56	25.341954	0
106	alphabeta2_trans	black	2	56	5.284093	0
107	alphabeta2	white	2	45	25.987033	0
107	alphabeta2_trans	black	2	45	9.995317	0
108	alphabeta2	white	2	22	11.596963	1
108	alphabeta2_trans	black	2	22	6.51798	-1
109	alphabeta2	white	2	43	20.33023	-1
109	alphabeta2_trans	black	2	43	2.638615	1
110	alphabeta2	white	2	29	22.071241	1
110	alphabeta2_trans	black	2	29	5.431181	-1
111	alphabeta2	white	2	37	25.371779	0
111	alphabeta2_trans	black	2	37	2.920992	0
112	alphabeta2	white	2	39	22.808695	-1
112	alphabeta2_trans	black	2	39	4.022013	1
113	alphabeta2	white	2	29	15.675906	0
113	alphabeta2_trans	black	2	29	11.271028	0
114	alphabeta2	white	2	51	21.850553	1
114	alphabeta2_trans	black	2	51	7.474548	-1
115	alphabeta2	white	2	41	31.373232	-1
115	alphabeta2_trans	black	2	41	18.438142	1
116	alphabeta2	white	2	32	23.12772	1
116	alphabeta2_trans	black	2	32	4.01095	-1
117	alphabeta2	white	2	109	34.653522	0
117	alphabeta2_trans	black	2	109	3.134043	0
118	alphabeta2	white	2	43	25.131452	0
118	alphabeta2_trans	black	2	43	8.550991	0
119	alphabeta2	white	2	58	45.846918	-1
119	alphabeta2_trans	black	2	58	18.053213	1
120	alphabeta2	white	2	38	27.077575	-1
