game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	144	29.999314999999992	0
0	alphabeta2_trans	black	2	144	26.695233000000005	0
1	alphabeta2	white	2	31	24.439535000000003	-1
1	alphabeta2_trans	black	2	31	27.512971999999994	1
2	alphabeta2	white	2	33	21.796478000000004	1
2	alphabeta2_trans	black	2	33	8.187719999999999	-1
3	alphabeta2	white	2	45	41.84603100000001	1
3	alphabeta2_trans	black	2	45	40.220989	-1
4	alphabeta2	white	2	47	21.89282200000001	0
4	alphabeta2_trans	black	2	47	18.647643999999993	0
5	alphabeta2	white	2	37	31.454824999999996	1
5	alphabeta2_trans	black	2	37	14.956826999999999	-1
6	alphabeta2	white	2	24	20.475672	-1
6	alphabeta2_trans	black	2	24	19.103471999999996	1
7	alphabeta2	white	2	51	23.343353999999998	0
7	alphabeta2_trans	black	2	51	2.5481480000000003	0
8	alphabeta2	white	2	35	21.708656999999995	-1
8	alphabeta2_trans	black	2	35	25.874204000000002	1
9	alphabeta2	white	2	83	25.713990999999996	-1
9	alphabeta2_trans	black	2	83	25.05104099999999	1
10	alphabeta2	white	2	29	25.10912400000001	1
10	alphabeta2_trans	black	2	29	22.920233999999994	-1
11	alphabeta2	white	2	37	19.64230699999999	-1
11	alphabeta2_trans	black	2	37	4.7849200000000005	1
12	alphabeta2	white	2	36	24.156020000000005	1
12	alphabeta2_trans	black	2	36	3.3691080000000007	-1
13	alphabeta2	white	2	29	21.668187000000007	1
13	alphabeta2_trans	black	2	29	6.7666949999999995	-1
14	alphabeta2	white	2	50	47.043709	0
14	alphabeta2_trans	black	2	50	23.215465000000002	0
15	alphabeta2	white	2	41	35.965147	-1
15	alphabeta2_trans	black	2	41	10.724241	1
16	alphabeta2	white	2	39	28.26712399999999	0
16	alphabeta2_trans	black	2	39	1.8396890000000006	0
17	alphabeta2	white	2	45	28.748755999999993	1
17	alphabeta2_trans	black	2	45	5.220059000000001	-1
18	alphabeta2	white	2	101	28.335056999999995	0
18	alphabeta2_trans	black	2	101	1.4900389999999997	0
19	alphabeta2	white	2	35	27.515739000000004	1
19	alphabeta2_trans	black	2	35	25.871447	-1
20	alphabeta2	white	2	71	26.257985000000005	0
20	alphabeta2_trans	black	2	71	5.859234	0
21	alphabeta2	white	2	17	14.506312	1
21	alphabeta2_trans	black	2	17	4.482714	-1
22	alphabeta2	white	2	52	36.277816000000016	0
22	alphabeta2_trans	black	2	52	20.966506	0
23	alphabeta2	white	2	108	29.105878000000008	0
23	alphabeta2_trans	black	2	108	9.203465000000001	0
24	alphabeta2	white	2	41	29.321038999999995	0
24	alphabeta2_trans	black	2	41	13.381319999999997	0
25	alphabeta2	white	2	44	29.789267999999996	1
25	alphabeta2_trans	black	2	44	16.975482999999997	-1
26	alphabeta2	white	2	32	23.181363	1
26	alphabeta2_trans	black	2	32	3.639572	-1
27	alphabeta2	white	2	38	31.295441	-1
27	alphabeta2_trans	black	2	38	22.223551999999998	1
28	alphabeta2	white	2	64	32.112005999999994	1
28	alphabeta2_trans	black	2	64	38.354721	-1
29	alphabeta2	white	2	40	27.183761999999994	0
29	alphabeta2_trans	black	2	40	11.592821000000002	0
30	alphabeta2	white	2	32	24.40680899999999	1
30	alphabeta2_trans	black	2	32	8.977113999999998	-1
31	alphabeta2	white	2	49	24.284485999999987	0
31	alphabeta2_trans	black	2	49	12.859722000000001	0
32	alphabeta2	white	2	93	58.838877	1
32	alphabeta2_trans	black	2	93	12.526782999999995	-1
33	alphabeta2	white	2	36	23.420362000000004	1
33	alphabeta2_trans	black	2	36	16.815191	-1
34	alphabeta2	white	2	29	20.707821999999993	1
34	alphabeta2_trans	black	2	29	0.735623	-1
35	alphabeta2	white	2	29	22.074927	1
35	alphabeta2_trans	black	2	29	2.282854	-1
36	alphabeta2	white	2	20	11.502479000000001	1
36	alphabeta2_trans	black	2	20	7.942774000000001	-1
37	alphabeta2	white	2	27	16.519053	-1
37	alphabeta2_trans	black	2	27	8.154969	1
38	alphabeta2	white	2	42	25.332895000000008	1
38	alphabeta2_trans	black	2	42	3.4352149999999995	-1
39	alphabeta2	white	2	42	32.219777	-1
39	alphabeta2_trans	black	2	42	7.865311000000001	1
40	alphabeta2	white	2	79	23.347895999999995	1
40	alphabeta2_trans	black	2	79	15.142080999999994	-1
41	alphabeta2	white	2	42	33.82432400000001	1
41	alphabeta2_trans	black	2	42	9.665015	-1
42	alphabeta2	white	2	29	21.382192	1
42	alphabeta2_trans	black	2	29	14.187252000000003	-1
43	alphabeta2	white	2	32	23.259691	1
43	alphabeta2_trans	black	2	32	6.948911	-1
44	alphabeta2	white	2	50	31.799506999999995	1
44	alphabeta2_trans	black	2	50	27.216455	-1
45	alphabeta2	white	2	42	20.100907000000003	-1
45	alphabeta2_trans	black	2	42	2.073115	1
46	alphabeta2	white	2	62	22.868773000000015	1
46	alphabeta2_trans	black	2	62	12.789694999999995	-1
47	alphabeta2	white	2	29	25.388792	1
47	alphabeta2_trans	black	2	29	0.07747899999999999	-1
48	alphabeta2	white	2	36	19.639825000000002	-1
48	alphabeta2_trans	black	2	36	1.401266	1
49	alphabeta2	white	2	17	13.549676999999999	1
49	alphabeta2_trans	black	2	17	2.8968070000000004	-1
50	alphabeta2	white	2	61	35.27174000000001	1
50	alphabeta2_trans	black	2	61	12.954186	-1
51	alphabeta2	white	2	34	23.121034999999992	1
51	alphabeta2_trans	black	2	34	2.634598	-1
52	alphabeta2	white	2	46	35.42706900000001	-1
52	alphabeta2_trans	black	2	46	24.191143000000004	1
53	alphabeta2	white	2	31	19.571002000000007	1
53	alphabeta2_trans	black	2	31	13.611653999999998	-1
54	alphabeta2	white	2	38	19.870853	-1
54	alphabeta2_trans	black	2	38	1.513874	1
55	alphabeta2	white	2	40	34.35921700000001	-1
55	alphabeta2_trans	black	2	40	22.34424299999999	1
56	alphabeta2	white	2	53	29.531771000000003	1
56	alphabeta2_trans	black	2	53	8.00871	-1
57	alphabeta2	white	2	108	30.204511	-1
57	alphabeta2_trans	black	2	108	9.633059000000001	1
58	alphabeta2	white	2	42	44.757739	0
58	alphabeta2_trans	black	2	42	32.889451	0
59	alphabeta2	white	2	27	19.880506999999998	1
59	alphabeta2_trans	black	2	27	9.679392	-1
60	alphabeta2	white	2	48	27.118603999999994	-1
60	alphabeta2_trans	black	2	48	6.626124	1
61	alphabeta2	white	2	86	34.48009100000001	-1
61	alphabeta2_trans	black	2	86	16.703757999999993	1
62	alphabeta2	white	2	28	16.472534	0
62	alphabeta2_trans	black	2	28	6.265933999999999	0
63	alphabeta2	white	2	71	36.761926	0
63	alphabeta2_trans	black	2	71	25.88902499999999	0
64	alphabeta2	white	2	41	29.484972000000003	-1
64	alphabeta2_trans	black	2	41	2.66571	1
65	alphabeta2	white	2	38	26.218632000000007	1
65	alphabeta2_trans	black	2	38	2.823519	-1
66	alphabeta2	white	2	46	18.917351999999998	0
66	alphabeta2_trans	black	2	46	17.992931000000002	0
67	alphabeta2	white	2	56	43.50793600000001	-1
67	alphabeta2_trans	black	2	56	28.499906000000006	1
68	alphabeta2	white	2	36	28.381596000000002	1
68	alphabeta2_trans	black	2	36	8.178588	-1
69	alphabeta2	white	2	37	29.053867	1
69	alphabeta2_trans	black	2	37	13.255566000000004	-1
70	alphabeta2	white	2	47	35.624804999999995	0
70	alphabeta2_trans	black	2	47	10.515652	0
71	alphabeta2	white	2	71	27.326065999999997	0
71	alphabeta2_trans	black	2	71	9.782982	0
