game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
0	alphabeta2	white	2	56	40.564510000000006	0
0	alphabeta2	black	2	56	26.82213	0
1	alphabeta2	white	2	37	30.855487999999994	1
1	alphabeta2	black	2	37	22.554751000000003	-1
2	alphabeta2	white	2	36	25.185805999999996	1
2	alphabeta2	black	2	36	20.113286	-1
3	alphabeta2	white	2	31	23.348141000000005	1
3	alphabeta2	black	2	31	20.002619	-1
4	alphabeta2	white	2	43	40.086578999999986	-1
4	alphabeta2	black	2	43	40.908865	1
5	alphabeta2	white	2	50	43.457742999999994	1
5	alphabeta2	black	2	50	35.154415	-1
6	alphabeta2	white	2	36	25.955233	1
6	alphabeta2	black	2	36	21.839032000000003	-1
7	alphabeta2	white	2	34	30.807121	1
7	alphabeta2	black	2	34	23.030645000000007	-1
8	alphabeta2	white	2	184	64.08279100000004	0
8	alphabeta2	black	2	184	35.57745900000003	0
9	alphabeta2	white	2	45	22.582953999999997	1
9	alphabeta2	black	2	45	11.883275999999999	-1
10	alphabeta2	white	2	61	34.046829999999986	-1
10	alphabeta2	black	2	61	29.183408	1
11	alphabeta2	white	2	22	18.666138	1
11	alphabeta2	black	2	22	16.850454	-1
12	alphabeta2	white	2	205	39.212663999999975	0
12	alphabeta2	black	2	205	36.80684700000002	0
13	alphabeta2	white	2	257	62.63308300000004	0
13	alphabeta2	black	2	257	45.355415	0
14	alphabeta2	white	2	60	28.237219000000007	-1
14	alphabeta2	black	2	60	22.859364000000003	1
15	alphabeta2	white	2	35	20.919196000000007	-1
15	alphabeta2	black	2	35	19.344309	1
16	alphabeta2	white	2	56	31.326930000000004	1
16	alphabeta2	black	2	56	22.854702999999986	-1
17	alphabeta2	white	2	132	46.60379500000001	0
17	alphabeta2	black	2	132	35.84428699999996	0
18	alphabeta2	white	2	30	24.221491	1
18	alphabeta2	black	2	30	20.191877999999996	-1
19	alphabeta2	white	2	87	27.334921	-1
19	alphabeta2	black	2	87	29.279605999999998	1
20	alphabeta2	white	2	36	28.849319	1
20	alphabeta2	black	2	36	24.752233000000007	-1
21	alphabeta2	white	2	34	19.938140999999998	1
21	alphabeta2	black	2	34	17.001827000000002	-1
22	alphabeta2	white	2	40	15.124671000000001	-1
22	alphabeta2	black	2	40	21.110415999999997	1
23	alphabeta2	white	2	39	21.833215	-1
23	alphabeta2	black	2	39	20.502646999999993	1
24	alphabeta2	white	2	43	43.36699500000002	1
24	alphabeta2	black	2	43	26.582532000000004	-1
25	alphabeta2	white	2	203	40.40789199999998	-1
25	alphabeta2	black	2	203	49.06332399999997	1
26	alphabeta2	white	2	80	32.37398699999999	1
26	alphabeta2	black	2	80	28.537478999999994	-1
27	alphabeta2	white	2	42	25.729502000000007	-1
27	alphabeta2	black	2	42	25.700743000000003	1
28	alphabeta2	white	2	40	23.551650000000002	1
28	alphabeta2	black	2	40	17.94199499999999	-1
29	alphabeta2	white	2	35	29.085246	1
29	alphabeta2	black	2	35	25.231430999999994	-1
30	alphabeta2	white	2	139	39.769496000000004	1
30	alphabeta2	black	2	139	35.324473999999974	-1
31	alphabeta2	white	2	166	41.534358000000005	0
31	alphabeta2	black	2	166	45.34480799999998	0
32	alphabeta2	white	2	38	33.97800300000001	1
